key,value
Mean Years of Schooling (years) (2005),7.284200191
Mean Years of Schooling (years) (2006),6.803120136
Mean Years of Schooling (years) (2007),7.188660145
Mean Years of Schooling (years) (2008),7.321400166
Mean Years of Schooling (years) (2009),7.247399807
Mean Years of Schooling (years) (2010),7.393869877
Mean Years of Schooling (years) (2011),7.518929958
Mean Years of Schooling (years) (2012),7.625860214
Mean Years of Schooling (years) (2013),7.833469868
Mean Years of Schooling (years) (2014),7.992390156
Mean Years of Schooling (years) (2015),8.047450066
Mean Years of Schooling (years) (2016),8.221500397
Mean Years of Schooling (years) (2017),8.362985134
Mean Years of Schooling (years) (2018),8.504469872
Mean Years of Schooling (years) (2019),8.643030167
Mean Years of Schooling (years) (2020),8.862859726
Mean Years of Schooling (years) (2021),8.862859726
Mean Years of Schooling (years) (2022),8.862859726
Gross National Income Per Capita (2017 PPP$) (1990),8054.813305
Gross National Income Per Capita (2017 PPP$) (1991),8094.480599
Gross National Income Per Capita (2017 PPP$) (1992),8290.867446
Gross National Income Per Capita (2017 PPP$) (1993),8643.444566
Gross National Income Per Capita (2017 PPP$) (1994),9058.024654
Gross National Income Per Capita (2017 PPP$) (1995),9359.493056
Gross National Income Per Capita (2017 PPP$) (1996),9341.902594
Gross National Income Per Capita (2017 PPP$) (1997),9485.167725
Gross National Income Per Capita (2017 PPP$) (1998),9421.122491
Gross National Income Per Capita (2017 PPP$) (1999),8887.309223
Gross National Income Per Capita (2017 PPP$) (2000),8951.095656
Gross National Income Per Capita (2017 PPP$) (2001),8935.03927
Gross National Income Per Capita (2017 PPP$) (2002),9000.437442
Gross National Income Per Capita (2017 PPP$) (2003),9150.525656
Gross National Income Per Capita (2017 PPP$) (2004),9493.243988
Gross National Income Per Capita (2017 PPP$) (2005),9905.979478
Gross National Income Per Capita (2017 PPP$) (2006),10423.06308
Gross National Income Per Capita (2017 PPP$) (2007),10938.93351
Gross National Income Per Capita (2017 PPP$) (2008),11113.6822
Gross National Income Per Capita (2017 PPP$) (2009),11169.2851
Gross National Income Per Capita (2017 PPP$) (2010),11472.10244
Gross National Income Per Capita (2017 PPP$) (2011),12027.97526
Gross National Income Per Capita (2017 PPP$) (2012),12421.56175
Gross National Income Per Capita (2017 PPP$) (2013),12981.46723
Gross National Income Per Capita (2017 PPP$) (2014),13531.03522
Gross National Income Per Capita (2017 PPP$) (2015),14032.54315
Gross National Income Per Capita (2017 PPP$) (2016),14202.42229
Gross National Income Per Capita (2017 PPP$) (2017),14089.49252
Gross National Income Per Capita (2017 PPP$) (2018),14064.30242
Gross National Income Per Capita (2017 PPP$) (2019),14293.69558
Gross National Income Per Capita (2017 PPP$) (2020),13219.78107
Gross National Income Per Capita (2017 PPP$) (2021),14402.64416
Gross National Income Per Capita (2017 PPP$) (2022),15013.92724
GDI Group (2022),1
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),0.967
Gender Development Index (value) (1992),0.99
Gender Development Index (value) (1993),0.945
Gender Development Index (value) (1994),0.975
Gender Development Index (value) (1995),0.978
Gender Development Index (value) (1996),0.975
Gender Development Index (value) (1997),0.979
Gender Development Index (value) (1998),0.993
Gender Development Index (value) (1999),0.998
Gender Development Index (value) (2000),0.998
Gender Development Index (value) (2001),0.976
Gender Development Index (value) (2002),0.993
Gender Development Index (value) (2003),0.99
Gender Development Index (value) (2004),0.988
Gender Development Index (value) (2005),0.987
Gender Development Index (value) (2006),0.969
Gender Development Index (value) (2007),0.992
Gender Development Index (value) (2008),0.987
Gender Development Index (value) (2009),0.991
Gender Development Index (value) (2010),0.991
Gender Development Index (value) (2011),0.991
Gender Development Index (value) (2012),0.992
Gender Development Index (value) (2013),0.993
Gender Development Index (value) (2014),0.992
Gender Development Index (value) (2015),0.992
Gender Development Index (value) (2016),0.992
Gender Development Index (value) (2017),0.992
Gender Development Index (value) (2018),0.991
Gender Development Index (value) (2019),0.991
Gender Development Index (value) (2020),0.988
Gender Development Index (value) (2021),0.999
Gender Development Index (value) (2022),0.998
HDI female (1990),
HDI female (1991),0.608169668
HDI female (1992),0.626358361
HDI female (1993),0.610981367
HDI female (1994),0.629564666
HDI female (1995),0.636821672
HDI female (1996),0.643503197
HDI female (1997),0.651381245
HDI female (1998),0.661916398
HDI female (1999),0.662636896
HDI female (2000),0.670775043
HDI female (2001),0.662424899
HDI female (2002),0.673236419
HDI female (2003),0.677938177
HDI female (2004),0.684123721
HDI female (2005),0.695718408
HDI female (2006),0.688678279
HDI female (2007),0.711364903
HDI female (2008),0.715822326
HDI female (2009),0.723468947
HDI female (2010),0.727591587
HDI female (2011),0.733819365
HDI female (2012),0.735186734
HDI female (2013),0.746982624
HDI female (2014),0.750206638
HDI female (2015),0.754586283
HDI female (2016),0.759362255
HDI female (2017),0.76106463
HDI female (2018),0.761916002
HDI female (2019),0.763438719
HDI female (2020),0.75151034
HDI female (2021),0.751060581
HDI female (2022),0.756184811
"Life Expectancy at Birth, female (years) (1990)",73.067
"Life Expectancy at Birth, female (years) (1991)",73.296
"Life Expectancy at Birth, female (years) (1992)",73.533
"Life Expectancy at Birth, female (years) (1993)",73.757
"Life Expectancy at Birth, female (years) (1994)",73.969
"Life Expectancy at Birth, female (years) (1995)",74.24
"Life Expectancy at Birth, female (years) (1996)",74.5
"Life Expectancy at Birth, female (years) (1997)",74.798
"Life Expectancy at Birth, female (years) (1998)",75.053
"Life Expectancy at Birth, female (years) (1999)",75.195
"Life Expectancy at Birth, female (years) (2000)",75.542
"Life Expectancy at Birth, female (years) (2001)",75.66
"Life Expectancy at Birth, female (years) (2002)",75.981
"Life Expectancy at Birth, female (years) (2003)",76.252
"Life Expectancy at Birth, female (years) (2004)",76.495
"Life Expectancy at Birth, female (years) (2005)",76.766
"Life Expectancy at Birth, female (years) (2006)",77.075
"Life Expectancy at Birth, female (years) (2007)",77.391
"Life Expectancy at Birth, female (years) (2008)",77.731
"Life Expectancy at Birth, female (years) (2009)",78.054
"Life Expectancy at Birth, female (years) (2010)",78.301
"Life Expectancy at Birth, female (years) (2011)",78.548
"Life Expectancy at Birth, female (years) (2012)",78.787
"Life Expectancy at Birth, female (years) (2013)",78.972
"Life Expectancy at Birth, female (years) (2014)",79.139
"Life Expectancy at Birth, female (years) (2015)",79.292
"Life Expectancy at Birth, female (years) (2016)",79.44
"Life Expectancy at Birth, female (years) (2017)",79.535
"Life Expectancy at Birth, female (years) (2018)",79.66
"Life Expectancy at Birth, female (years) (2019)",79.721
"Life Expectancy at Birth, female (years) (2020)",78.136
"Life Expectancy at Birth, female (years) (2021)",76.442
"Life Expectancy at Birth, female (years) (2022)",77.143
"Expected Years of Schooling, female (years) (1990)",9.732765825
"Expected Years of Schooling, female (years) (1991)",9.93694973
"Expected Years of Schooling, female (years) (1992)",11.06082988
"Expected Years of Schooling, female (years) (1993)",11.12188959
"Expected Years of Schooling, female (years) (1994)",10.56235218
"Expected Years of Schooling, female (years) (1995)",10.77081966
"Expected Years of Schooling, female (years) (1996)",11.13294029
"Expected Years of Schooling, female (years) (1997)",11.49381495
"Expected Years of Schooling, female (years) (1998)",11.8546896
"Expected Years of Schooling, female (years) (1999)",11.99701023
"Expected Years of Schooling, female (years) (2000)",12.27595997
"Expected Years of Schooling, female (years) (2001)",12.2825551
"Expected Years of Schooling, female (years) (2002)",12.28915024
"Expected Years of Schooling, female (years) (2003)",12.55410004
"Expected Years of Schooling, female (years) (2004)",12.81904984
"Expected Years of Schooling, female (years) (2005)",13.33514023
"Expected Years of Schooling, female (years) (2006)",13.75024033
"Expected Years of Schooling, female (years) (2007)",14.06005001
"Expected Years of Schooling, female (years) (2008)",14.17473984
"Expected Years of Schooling, female (years) (2009)",14.7149601
"Expected Years of Schooling, female (years) (2010)",14.69927025
"Expected Years of Schooling, female (years) (2011)",14.74129963
"Expected Years of Schooling, female (years) (2012)",14.46706009
"Expected Years of Schooling, female (years) (2013)",14.99695969
"Expected Years of Schooling, female (years) (2014)",14.89715958
"Expected Years of Schooling, female (years) (2015)",14.94029999
"Expected Years of Schooling, female (years) (2016)",15.05795956
"Expected Years of Schooling, female (years) (2017)",14.99888039
"Expected Years of Schooling, female (years) (2018)",14.86277008
"Expected Years of Schooling, female (years) (2019)",14.72451973
"Expected Years of Schooling, female (years) (2020)",15.14682961
"Expected Years of Schooling, female (years) (2021)",14.67448044
"Expected Years of Schooling, female (years) (2022)",14.67448044
"Mean Years of Schooling, female (years) (1990)",5.665461222
"Mean Years of Schooling, female (years) (1991)",5.801773071
"Mean Years of Schooling, female (years) (1992)",5.93808492
"Mean Years of Schooling, female (years) (1993)",6.074396769
"Mean Years of Schooling, female (years) (1994)",6.210708618
"Mean Years of Schooling, female (years) (1995)",6.347020467
"Mean Years of Schooling, female (years) (1996)",6.442864736
"Mean Years of Schooling, female (years) (1997)",6.538709005
"Mean Years of Schooling, female (years) (1998)",6.887718853
"Mean Years of Schooling, female (years) (1999)",6.91622657
"Mean Years of Schooling, female (years) (2000)",6.944734287
"Mean Years of Schooling, female (years) (2001)",6.96292069
"Mean Years of Schooling, female (years) (2002)",6.924215953
"Mean Years of Schooling, female (years) (2003)",6.973203023
"Mean Years of Schooling, female (years) (2004)",7.022190094
"Mean Years of Schooling, female (years) (2005)",7.261559963
"Mean Years of Schooling, female (years) (2006)",6.802609921
"Mean Years of Schooling, female (years) (2007)",7.209209919
"Mean Years of Schooling, female (years) (2008)",7.336639881
"Mean Years of Schooling, female (years) (2009)",7.302490234
"Mean Years of Schooling, female (years) (2010)",7.440090179
"Mean Years of Schooling, female (years) (2011)",7.578149796
"Mean Years of Schooling, female (years) (2012)",7.689129829
"Mean Years of Schooling, female (years) (2013)",7.936940193
"Mean Years of Schooling, female (years) (2014)",8.106329918
"Mean Years of Schooling, female (years) (2015)",8.155989647
"Mean Years of Schooling, female (years) (2016)",8.352169991
"Mean Years of Schooling, female (years) (2017)",8.50597477
"Mean Years of Schooling, female (years) (2018)",8.659779549
"Mean Years of Schooling, female (years) (2019)",8.809829712
"Mean Years of Schooling, female (years) (2020)",9.016329765
"Mean Years of Schooling, female (years) (2021)",9.016329765
"Mean Years of Schooling, female (years) (2022)",9.016329765
"Gross National Income Per Capita, female (2017 PPP$) (1990)",
"Gross National Income Per Capita, female (2017 PPP$) (1991)",5793.875713
"Gross National Income Per Capita, female (2017 PPP$) (1992)",6043.291276
"Gross National Income Per Capita, female (2017 PPP$) (1993)",4226.389016
"Gross National Income Per Capita, female (2017 PPP$) (1994)",6464.016532
"Gross National Income Per Capita, female (2017 PPP$) (1995)",6703.557905
"Gross National Income Per Capita, female (2017 PPP$) (1996)",6722.796189
"Gross National Income Per Capita, female (2017 PPP$) (1997)",6891.604431
"Gross National Income Per Capita, female (2017 PPP$) (1998)",7001.950261
"Gross National Income Per Capita, female (2017 PPP$) (1999)",6764.014353
"Gross National Income Per Capita, female (2017 PPP$) (2000)",7200.969334
"Gross National Income Per Capita, female (2017 PPP$) (2001)",6059.782101
"Gross National Income Per Capita, female (2017 PPP$) (2002)",7303.510568
"Gross National Income Per Capita, female (2017 PPP$) (2003)",7310.716643
"Gross National Income Per Capita, female (2017 PPP$) (2004)",7546.952415
"Gross National Income Per Capita, female (2017 PPP$) (2005)",7823.804201
"Gross National Income Per Capita, female (2017 PPP$) (2006)",6877.380285
"Gross National Income Per Capita, female (2017 PPP$) (2007)",8763.516607
"Gross National Income Per Capita, female (2017 PPP$) (2008)",8796.924675
"Gross National Income Per Capita, female (2017 PPP$) (2009)",8978.463726
"Gross National Income Per Capita, female (2017 PPP$) (2010)",9235.899078
"Gross National Income Per Capita, female (2017 PPP$) (2011)",9772.440974
"Gross National Income Per Capita, female (2017 PPP$) (2012)",10104.48876
"Gross National Income Per Capita, female (2017 PPP$) (2013)",10591.73962
"Gross National Income Per Capita, female (2017 PPP$) (2014)",10880.73594
"Gross National Income Per Capita, female (2017 PPP$) (2015)",11438.4096
"Gross National Income Per Capita, female (2017 PPP$) (2016)",11555.55989
"Gross National Income Per Capita, female (2017 PPP$) (2017)",11558.86021
"Gross National Income Per Capita, female (2017 PPP$) (2018)",11517.46037
"Gross National Income Per Capita, female (2017 PPP$) (2019)",11697.849
"Gross National Income Per Capita, female (2017 PPP$) (2020)",9473.565497
"Gross National Income Per Capita, female (2017 PPP$) (2021)",11820.31017
"Gross National Income Per Capita, female (2017 PPP$) (2022)",12251.92566
HDI male (1990),
HDI male (1991),0.628797773
HDI male (1992),0.632918625
HDI male (1993),0.646769492
HDI male (1994),0.64563758
HDI male (1995),0.651182662
HDI male (1996),0.659845971
HDI male (1997),0.665686262
HDI male (1998),0.666347385
HDI male (1999),0.663667474
HDI male (2000),0.671823309
HDI male (2001),0.678762696
HDI male (2002),0.678240583
HDI male (2003),0.684969628
HDI male (2004),0.692464126
HDI male (2005),0.705028893
HDI male (2006),0.710942834
HDI male (2007),0.716838494
HDI male (2008),0.725492371
HDI male (2009),0.729936397
HDI male (2010),0.734347496
HDI male (2011),0.740686526
HDI male (2012),0.74109413
HDI male (2013),0.751941828
HDI male (2014),0.756562362
HDI male (2015),0.760367891
HDI male (2016),0.765471206
HDI male (2017),0.767502305
HDI male (2018),0.768632231
HDI male (2019),0.770124705
HDI male (2020),0.760390861
HDI male (2021),0.751448973
HDI male (2022),0.758077817
"Life Expectancy at Birth, male (years) (1990)",64.539
"Life Expectancy at Birth, male (years) (1991)",64.652
"Life Expectancy at Birth, male (years) (1992)",64.86
"Life Expectancy at Birth, male (years) (1993)",65.221
"Life Expectancy at Birth, male (years) (1994)",65.533
"Life Expectancy at Birth, male (years) (1995)",65.885
"Life Expectancy at Birth, male (years) (1996)",66.13
"Life Expectancy at Birth, male (years) (1997)",66.431
"Life Expectancy at Birth, male (years) (1998)",66.662
"Life Expectancy at Birth, male (years) (1999)",66.884
"Life Expectancy at Birth, male (years) (2000)",67.312
"Life Expectancy at Birth, male (years) (2001)",67.545
"Life Expectancy at Birth, male (years) (2002)",68.076
"Life Expectancy at Birth, male (years) (2003)",68.622
"Life Expectancy at Birth, male (years) (2004)",69.032
"Life Expectancy at Birth, male (years) (2005)",69.513
"Life Expectancy at Birth, male (years) (2006)",69.961
"Life Expectancy at Birth, male (years) (2007)",70.374
"Life Expectancy at Birth, male (years) (2008)",70.933
"Life Expectancy at Birth, male (years) (2009)",71.487
"Life Expectancy at Birth, male (years) (2010)",71.817
"Life Expectancy at Birth, male (years) (2011)",72.141
"Life Expectancy at Birth, male (years) (2012)",72.455
"Life Expectancy at Birth, male (years) (2013)",72.725
"Life Expectancy at Birth, male (years) (2014)",72.985
"Life Expectancy at Birth, male (years) (2015)",73.252
"Life Expectancy at Birth, male (years) (2016)",73.519
"Life Expectancy at Birth, male (years) (2017)",73.759
"Life Expectancy at Birth, male (years) (2018)",73.842
"Life Expectancy at Birth, male (years) (2019)",73.8
"Life Expectancy at Birth, male (years) (2020)",71.537
"Life Expectancy at Birth, male (years) (2021)",69.404
"Life Expectancy at Birth, male (years) (2022)",70.319
"Expected Years of Schooling, male (years) (1990)",8.957628436
"Expected Years of Schooling, male (years) (1991)",9.206210136
"Expected Years of Schooling, male (years) (1992)",9.461690187
"Expected Years of Schooling, male (years) (1993)",9.717170238
"Expected Years of Schooling, male (years) (1994)",9.97265029
"Expected Years of Schooling, male (years) (1995)",10.22813034
"Expected Years of Schooling, male (years) (1996)",10.88411045
"Expected Years of Schooling, male (years) (1997)",11.2240653
"Expected Years of Schooling, male (years) (1998)",11.56402016
"Expected Years of Schooling, male (years) (1999)",11.44734955
"Expected Years of Schooling, male (years) (2000)",12.03262043
"Expected Years of Schooling, male (years) (2001)",12.02976036
"Expected Years of Schooling, male (years) (2002)",12.02690029
"Expected Years of Schooling, male (years) (2003)",12.25981522
"Expected Years of Schooling, male (years) (2004)",12.49273014
"Expected Years of Schooling, male (years) (2005)",13.02054024
"Expected Years of Schooling, male (years) (2006)",13.29666996
"Expected Years of Schooling, male (years) (2007)",13.51729012
"Expected Years of Schooling, male (years) (2008)",13.8105402
"Expected Years of Schooling, male (years) (2009)",14.15765953
"Expected Years of Schooling, male (years) (2010)",14.12401962
"Expected Years of Schooling, male (years) (2011)",14.25695992
"Expected Years of Schooling, male (years) (2012)",13.89393997
"Expected Years of Schooling, male (years) (2013)",14.40390015
"Expected Years of Schooling, male (years) (2014)",14.30930996
"Expected Years of Schooling, male (years) (2015)",14.35377026
"Expected Years of Schooling, male (years) (2016)",14.47817039
"Expected Years of Schooling, male (years) (2017)",14.47852993
"Expected Years of Schooling, male (years) (2018)",14.39853954
"Expected Years of Schooling, male (years) (2019)",14.32800961
"Expected Years of Schooling, male (years) (2020)",14.08670998
"Expected Years of Schooling, male (years) (2021)",14.20670033
"Expected Years of Schooling, male (years) (2022)",14.20670033
"Mean Years of Schooling, male (years) (1990)",7.016535612
"Mean Years of Schooling, male (years) (1991)",6.982609368
"Mean Years of Schooling, male (years) (1992)",6.949509713
"Mean Years of Schooling, male (years) (1993)",6.917243322
"Mean Years of Schooling, male (years) (1994)",6.885816921
"Mean Years of Schooling, male (years) (1995)",6.85439052
"Mean Years of Schooling, male (years) (1996)",6.863431699
"Mean Years of Schooling, male (years) (1997)",6.872472879
"Mean Years of Schooling, male (years) (1998)",6.628348479
"Mean Years of Schooling, male (years) (1999)",6.70472621
"Mean Years of Schooling, male (years) (2000)",6.78110394
"Mean Years of Schooling, male (years) (2001)",6.867802986
"Mean Years of Schooling, male (years) (2002)",7.011393171
"Mean Years of Schooling, male (years) (2003)",7.041201078
"Mean Years of Schooling, male (years) (2004)",7.127900124
"Mean Years of Schooling, male (years) (2005)",7.308969975
"Mean Years of Schooling, male (years) (2006)",6.80366993
"Mean Years of Schooling, male (years) (2007)",7.166220188
"Mean Years of Schooling, male (years) (2008)",7.304719925
"Mean Years of Schooling, male (years) (2009)",7.187240124
"Mean Years of Schooling, male (years) (2010)",7.343400002
"Mean Years of Schooling, male (years) (2011)",7.454259872
"Mean Years of Schooling, male (years) (2012)",7.55685997
"Mean Years of Schooling, male (years) (2013)",7.720680237
"Mean Years of Schooling, male (years) (2014)",7.86826992
"Mean Years of Schooling, male (years) (2015)",7.929470062
"Mean Years of Schooling, male (years) (2016)",8.079580307
"Mean Years of Schooling, male (years) (2017)",8.207935333
"Mean Years of Schooling, male (years) (2018)",8.336290359
"Mean Years of Schooling, male (years) (2019)",8.462630272
"Mean Years of Schooling, male (years) (2020)",8.697070122
"Mean Years of Schooling, male (years) (2021)",8.697070122
"Mean Years of Schooling, male (years) (2022)",8.697070122
"Gross National Income Per Capita, male (2017 PPP$) (1990)",
"Gross National Income Per Capita, male (2017 PPP$) (1991)",10403.5537
"Gross National Income Per Capita, male (2017 PPP$) (1992)",10549.76602
"Gross National Income Per Capita, male (2017 PPP$) (1993)",13088.56975
"Gross National Income Per Capita, male (2017 PPP$) (1994)",11671.72709
"Gross National Income Per Capita, male (2017 PPP$) (1995)",12038.69956
"Gross National Income Per Capita, male (2017 PPP$) (1996)",11986.90897
"Gross National Income Per Capita, male (2017 PPP$) (1997)",12107.23753
"Gross National Income Per Capita, male (2017 PPP$) (1998)",11869.50699
"Gross National Income Per Capita, male (2017 PPP$) (1999)",11038.48802
"Gross National Income Per Capita, male (2017 PPP$) (2000)",10725.97437
"Gross National Income Per Capita, male (2017 PPP$) (2001)",11853.72233
"Gross National Income Per Capita, male (2017 PPP$) (2002)",10724.5065
"Gross National Income Per Capita, male (2017 PPP$) (2003)",11021.21765
"Gross National Income Per Capita, male (2017 PPP$) (2004)",11473.59853
"Gross National Income Per Capita, male (2017 PPP$) (2005)",12025.99192
"Gross National Income Per Capita, male (2017 PPP$) (2006)",14035.63587
"Gross National Income Per Capita, male (2017 PPP$) (2007)",13157.03671
"Gross National Income Per Capita, male (2017 PPP$) (2008)",13477.66524
"Gross National Income Per Capita, male (2017 PPP$) (2009)",13406.26757
"Gross National Income Per Capita, male (2017 PPP$) (2010)",13756.7504
"Gross National Income Per Capita, male (2017 PPP$) (2011)",14333.69386
"Gross National Income Per Capita, male (2017 PPP$) (2012)",14791.62349
"Gross National Income Per Capita, male (2017 PPP$) (2013)",15427.37163
"Gross National Income Per Capita, male (2017 PPP$) (2014)",16245.32475
"Gross National Income Per Capita, male (2017 PPP$) (2015)",16690.7689
"Gross National Income Per Capita, male (2017 PPP$) (2016)",16915.6896
"Gross National Income Per Capita, male (2017 PPP$) (2017)",16683.99103
"Gross National Income Per Capita, male (2017 PPP$) (2018)",16675.50388
"Gross National Income Per Capita, male (2017 PPP$) (2019)",16955.41488
"Gross National Income Per Capita, male (2017 PPP$) (2020)",17063.07909
"Gross National Income Per Capita, male (2017 PPP$) (2021)",17054.68771
"Gross National Income Per Capita, male (2017 PPP$) (2022)",17853.98777
Inequality-adjusted Human Development Index (value) (2010),0.537
Inequality-adjusted Human Development Index (value) (2011),0.546
Inequality-adjusted Human Development Index (value) (2012),0.552
Inequality-adjusted Human Development Index (value) (2013),0.561
Inequality-adjusted Human Development Index (value) (2014),0.567
Inequality-adjusted Human Development Index (value) (2015),0.579
Inequality-adjusted Human Development Index (value) (2016),0.585
Inequality-adjusted Human Development Index (value) (2017),0.591
Inequality-adjusted Human Development Index (value) (2018),0.592
Inequality-adjusted Human Development Index (value) (2019),0.587
Inequality-adjusted Human Development Index (value) (2020),0.567
Inequality-adjusted Human Development Index (value) (2021),0.563
Inequality-adjusted Human Development Index (value) (2022),0.568
Coefficient of human inequality (2010),25.45102833
Coefficient of human inequality (2011),24.92409933
Coefficient of human inequality (2012),24.22760033
Coefficient of human inequality (2013),24.12291767
Coefficient of human inequality (2014),23.73938367
Coefficient of human inequality (2015),22.77631133
Coefficient of human inequality (2016),22.51359333
Coefficient of human inequality (2017),21.90516687
Coefficient of human inequality (2018),21.8783383
Coefficient of human inequality (2019),22.41956453
Coefficient of human inequality (2020),23.44910863
Coefficient of human inequality (2021),23.52222143
Coefficient of human inequality (2022),23.4944231
Overall loss (%) (2010),26.63934426
Overall loss (%) (2011),26.01626016
Overall loss (%) (2012),25.30446549
Overall loss (%) (2013),25.2
Overall loss (%) (2014),24.90066225
Overall loss (%) (2015),23.61477573
Overall loss (%) (2016),23.32896461
Overall loss (%) (2017),22.74509804
Overall loss (%) (2018),22.7154047
Overall loss (%) (2019),23.56770833
Overall loss (%) (2020),25
Overall loss (%) (2021),25.13297872
Overall loss (%) (2022),25.06596306
Inequality in life expectancy (2010),11.829205
Inequality in life expectancy (2011),11.513978
Inequality in life expectancy (2012),11.135651
Inequality in life expectancy (2013),10.817883
Inequality in life expectancy (2014),10.538521
Inequality in life expectancy (2015),10.268424
Inequality in life expectancy (2016),10.00915
Inequality in life expectancy (2017),9.8048906
Inequality in life expectancy (2018),9.5885649
Inequality in life expectancy (2019),9.4397936
Inequality in life expectancy (2020),9.1514759
Inequality in life expectancy (2021),9.3708143
Inequality in life expectancy (2022),9.2874193
Inequality in eduation (2010),21.3813
