key,value
Gender Development Index (value) (1990),0.909
Gender Development Index (value) (1991),0.91
Gender Development Index (value) (1992),0.922
Gender Development Index (value) (1993),0.877
Gender Development Index (value) (1994),0.921
Gender Development Index (value) (1995),0.922
Gender Development Index (value) (1996),0.927
Gender Development Index (value) (1997),0.928
Gender Development Index (value) (1998),0.924
Gender Development Index (value) (1999),0.932
Gender Development Index (value) (2000),0.945
Gender Development Index (value) (2001),0.946
Gender Development Index (value) (2002),0.971
Gender Development Index (value) (2003),0.948
Gender Development Index (value) (2004),0.947
Gender Development Index (value) (2005),0.956
Gender Development Index (value) (2006),0.959
Gender Development Index (value) (2007),0.964
Gender Development Index (value) (2008),0.969
Gender Development Index (value) (2009),0.972
Gender Development Index (value) (2010),0.985
Gender Development Index (value) (2011),0.992
Gender Development Index (value) (2012),0.999
Gender Development Index (value) (2013),0.996
Gender Development Index (value) (2014),0.995
Gender Development Index (value) (2015),1.01
Gender Development Index (value) (2016),1.007
Gender Development Index (value) (2017),1.012
Gender Development Index (value) (2018),1.013
Gender Development Index (value) (2019),1.021
Gender Development Index (value) (2020),1.025
Gender Development Index (value) (2021),1.034
Gender Development Index (value) (2022),1.029
HDI female (1990),0.545888568
HDI female (1991),0.551730356
HDI female (1992),0.566274672
HDI female (1993),0.550526529
HDI female (1994),0.577731843
HDI female (1995),0.584177911
HDI female (1996),0.592157439
HDI female (1997),0.599001372
HDI female (1998),0.60200262
HDI female (1999),0.61181865
HDI female (2000),0.623310759
HDI female (2001),0.628417243
HDI female (2002),0.646197451
HDI female (2003),0.63765647
HDI female (2004),0.640067287
HDI female (2005),0.654660745
HDI female (2006),0.665220717
HDI female (2007),0.674888707
HDI female (2008),0.68223164
HDI female (2009),0.686649157
HDI female (2010),0.699433509
HDI female (2011),0.707463483
HDI female (2012),0.715817141
HDI female (2013),0.718325799
HDI female (2014),0.723627782
HDI female (2015),0.74123629
HDI female (2016),0.759592619
HDI female (2017),0.764431991
HDI female (2018),0.76674863
HDI female (2019),0.771907471
HDI female (2020),0.768754059
HDI female (2021),0.767338471
HDI female (2022),0.775189681
"Life Expectancy at Birth, female (years) (1990)",69.901
"Life Expectancy at Birth, female (years) (1991)",70.427
"Life Expectancy at Birth, female (years) (1992)",70.854
"Life Expectancy at Birth, female (years) (1993)",71.194
"Life Expectancy at Birth, female (years) (1994)",71.477
"Life Expectancy at Birth, female (years) (1995)",71.685
"Life Expectancy at Birth, female (years) (1996)",71.85
"Life Expectancy at Birth, female (years) (1997)",72.004
"Life Expectancy at Birth, female (years) (1998)",71.979
"Life Expectancy at Birth, female (years) (1999)",72.246
"Life Expectancy at Birth, female (years) (2000)",72.377
"Life Expectancy at Birth, female (years) (2001)",72.519
"Life Expectancy at Birth, female (years) (2002)",72.694
"Life Expectancy at Birth, female (years) (2003)",72.784
"Life Expectancy at Birth, female (years) (2004)",72.805
"Life Expectancy at Birth, female (years) (2005)",73.407
"Life Expectancy at Birth, female (years) (2006)",73.86
"Life Expectancy at Birth, female (years) (2007)",74.281
"Life Expectancy at Birth, female (years) (2008)",74.832
"Life Expectancy at Birth, female (years) (2009)",75.276
"Life Expectancy at Birth, female (years) (2010)",75.66
"Life Expectancy at Birth, female (years) (2011)",75.856
"Life Expectancy at Birth, female (years) (2012)",76.166
"Life Expectancy at Birth, female (years) (2013)",76.322
"Life Expectancy at Birth, female (years) (2014)",76.396
"Life Expectancy at Birth, female (years) (2015)",76.377
"Life Expectancy at Birth, female (years) (2016)",76.304
"Life Expectancy at Birth, female (years) (2017)",76.319
"Life Expectancy at Birth, female (years) (2018)",76.499
"Life Expectancy at Birth, female (years) (2019)",76.965
"Life Expectancy at Birth, female (years) (2020)",76.914
"Life Expectancy at Birth, female (years) (2021)",76.291
"Life Expectancy at Birth, female (years) (2022)",77.536
"Expected Years of Schooling, female (years) (1990)",9.154669049
"Expected Years of Schooling, female (years) (1991)",9.343454595
"Expected Years of Schooling, female (years) (1992)",9.536133235
"Expected Years of Schooling, female (years) (1993)",9.73278525
"Expected Years of Schooling, female (years) (1994)",9.93349258
"Expected Years of Schooling, female (years) (1995)",10.13833885
"Expected Years of Schooling, female (years) (1996)",10.3367805
"Expected Years of Schooling, female (years) (1997)",10.56079139
"Expected Years of Schooling, female (years) (1998)",10.77857368
"Expected Years of Schooling, female (years) (1999)",11.00084702
"Expected Years of Schooling, female (years) (2000)",11.22770404
"Expected Years of Schooling, female (years) (2001)",11.46898539
"Expected Years of Schooling, female (years) (2002)",11.71026674
"Expected Years of Schooling, female (years) (2003)",11.95154809
"Expected Years of Schooling, female (years) (2004)",12.19282944
"Expected Years of Schooling, female (years) (2005)",12.4341108
"Expected Years of Schooling, female (years) (2006)",12.67539215
"Expected Years of Schooling, female (years) (2007)",12.9166735
"Expected Years of Schooling, female (years) (2008)",13.15795485
"Expected Years of Schooling, female (years) (2009)",13.3992362
"Expected Years of Schooling, female (years) (2010)",13.64051755
"Expected Years of Schooling, female (years) (2011)",13.8817989
"Expected Years of Schooling, female (years) (2012)",14.12308025
"Expected Years of Schooling, female (years) (2013)",14.19060993
"Expected Years of Schooling, female (years) (2014)",14.25813961
"Expected Years of Schooling, female (years) (2015)",15.20701981
"Expected Years of Schooling, female (years) (2016)",15.29961014
"Expected Years of Schooling, female (years) (2017)",15.55583954
"Expected Years of Schooling, female (years) (2018)",15.48940627
"Expected Years of Schooling, female (years) (2019)",15.422973
"Expected Years of Schooling, female (years) (2020)",15.35653973
"Expected Years of Schooling, female (years) (2021)",14.77552032
"Expected Years of Schooling, female (years) (2022)",14.77552032
"Mean Years of Schooling, female (years) (1990)",4.929900722
"Mean Years of Schooling, female (years) (1991)",5.085910238
"Mean Years of Schooling, female (years) (1992)",5.241919755
"Mean Years of Schooling, female (years) (1993)",5.397929271
"Mean Years of Schooling, female (years) (1994)",5.553938788
"Mean Years of Schooling, female (years) (1995)",5.709948304
"Mean Years of Schooling, female (years) (1996)",5.863877694
"Mean Years of Schooling, female (years) (1997)",6.017807084
"Mean Years of Schooling, female (years) (1998)",6.171736473
"Mean Years of Schooling, female (years) (1999)",6.325665863
"Mean Years of Schooling, female (years) (2000)",6.479595253
"Mean Years of Schooling, female (years) (2001)",6.575281089
"Mean Years of Schooling, female (years) (2002)",6.670966926
"Mean Years of Schooling, female (years) (2003)",6.766652763
"Mean Years of Schooling, female (years) (2004)",6.8623386
"Mean Years of Schooling, female (years) (2005)",6.958024437
"Mean Years of Schooling, female (years) (2006)",7.168117252
"Mean Years of Schooling, female (years) (2007)",7.378210068
"Mean Years of Schooling, female (years) (2008)",7.392826716
"Mean Years of Schooling, female (years) (2009)",7.407443364
"Mean Years of Schooling, female (years) (2010)",7.422060013
"Mean Years of Schooling, female (years) (2011)",7.528470039
"Mean Years of Schooling, female (years) (2012)",7.673190117
"Mean Years of Schooling, female (years) (2013)",7.731110096
"Mean Years of Schooling, female (years) (2014)",7.88380003
"Mean Years of Schooling, female (years) (2015)",8.019479752
"Mean Years of Schooling, female (years) (2016)",9.307180405
"Mean Years of Schooling, female (years) (2017)",9.286043485
"Mean Years of Schooling, female (years) (2018)",9.264906565
"Mean Years of Schooling, female (years) (2019)",9.243769646
"Mean Years of Schooling, female (years) (2020)",9.559819495
"Mean Years of Schooling, female (years) (2021)",9.559819495
"Mean Years of Schooling, female (years) (2022)",9.559819495
"Gross National Income Per Capita, female (2017 PPP$) (1990)",3404.070532
"Gross National Income Per Capita, female (2017 PPP$) (1991)",3359.479813
"Gross National Income Per Capita, female (2017 PPP$) (1992)",3947.776559
"Gross National Income Per Capita, female (2017 PPP$) (1993)",2643.038508
"Gross National Income Per Capita, female (2017 PPP$) (1994)",3943.081907
"Gross National Income Per Capita, female (2017 PPP$) (1995)",4026.834095
"Gross National Income Per Capita, female (2017 PPP$) (1996)",4258.949064
"Gross National Income Per Capita, female (2017 PPP$) (1997)",4390.979285
"Gross National Income Per Capita, female (2017 PPP$) (1998)",4278.517874
"Gross National Income Per Capita, female (2017 PPP$) (1999)",4633.65419
"Gross National Income Per Capita, female (2017 PPP$) (2000)",5234.738616
"Gross National Income Per Capita, female (2017 PPP$) (2001)",5298.804616
"Gross National Income Per Capita, female (2017 PPP$) (2002)",6830.115831
"Gross National Income Per Capita, female (2017 PPP$) (2003)",5349.034368
"Gross National Income Per Capita, female (2017 PPP$) (2004)",5209.115578
"Gross National Income Per Capita, female (2017 PPP$) (2005)",6082.259176
"Gross National Income Per Capita, female (2017 PPP$) (2006)",6490.330502
"Gross National Income Per Capita, female (2017 PPP$) (2007)",6831.405346
"Gross National Income Per Capita, female (2017 PPP$) (2008)",7129.521878
"Gross National Income Per Capita, female (2017 PPP$) (2009)",7106.2583
"Gross National Income Per Capita, female (2017 PPP$) (2010)",8328.441877
"Gross National Income Per Capita, female (2017 PPP$) (2011)",8877.492295
"Gross National Income Per Capita, female (2017 PPP$) (2012)",9349.341017
"Gross National Income Per Capita, female (2017 PPP$) (2013)",9423.36947
"Gross National Income Per Capita, female (2017 PPP$) (2014)",9866.559135
"Gross National Income Per Capita, female (2017 PPP$) (2015)",11170.57151
"Gross National Income Per Capita, female (2017 PPP$) (2016)",11761.28659
"Gross National Income Per Capita, female (2017 PPP$) (2017)",12343.82148
"Gross National Income Per Capita, female (2017 PPP$) (2018)",12904.58295
"Gross National Income Per Capita, female (2017 PPP$) (2019)",13886.7809
"Gross National Income Per Capita, female (2017 PPP$) (2020)",12408.85703
"Gross National Income Per Capita, female (2017 PPP$) (2021)",14220.9393
"Gross National Income Per Capita, female (2017 PPP$) (2022)",14773.33355
HDI male (1990),0.600693366
HDI male (1991),0.606096857
HDI male (1992),0.614015653
HDI male (1993),0.627490841
HDI male (1994),0.627395462
HDI male (1995),0.633669646
HDI male (1996),0.638909545
HDI male (1997),0.645641147
HDI male (1998),0.651484213
HDI male (1999),0.65614435
HDI male (2000),0.659743785
HDI male (2001),0.664277197
HDI male (2002),0.665163996
HDI male (2003),0.672516846
HDI male (2004),0.675896772
HDI male (2005),0.68511983
HDI male (2006),0.693356068
HDI male (2007),0.699856365
HDI male (2008),0.704023845
HDI male (2009),0.706403018
HDI male (2010),0.710349089
HDI male (2011),0.713120037
HDI male (2012),0.716555538
HDI male (2013),0.721511453
HDI male (2014),0.72745209
HDI male (2015),0.734015411
HDI male (2016),0.754447893
HDI male (2017),0.755137883
HDI male (2018),0.756826545
HDI male (2019),0.755966543
HDI male (2020),0.749707121
HDI male (2021),0.742307766
HDI male (2022),0.753078886
"Life Expectancy at Birth, male (years) (1990)",64.403
"Life Expectancy at Birth, male (years) (1991)",64.903
"Life Expectancy at Birth, male (years) (1992)",65.388
"Life Expectancy at Birth, male (years) (1993)",65.821
"Life Expectancy at Birth, male (years) (1994)",66.18
"Life Expectancy at Birth, male (years) (1995)",66.393
"Life Expectancy at Birth, male (years) (1996)",66.475
"Life Expectancy at Birth, male (years) (1997)",66.493
"Life Expectancy at Birth, male (years) (1998)",66.406
"Life Expectancy at Birth, male (years) (1999)",66.539
"Life Expectancy at Birth, male (years) (2000)",66.713
"Life Expectancy at Birth, male (years) (2001)",67.015
"Life Expectancy at Birth, male (years) (2002)",67.403
"Life Expectancy at Birth, male (years) (2003)",67.962
"Life Expectancy at Birth, male (years) (2004)",68.064
"Life Expectancy at Birth, male (years) (2005)",68.555
"Life Expectancy at Birth, male (years) (2006)",68.706
"Life Expectancy at Birth, male (years) (2007)",68.734
"Life Expectancy at Birth, male (years) (2008)",68.808
"Life Expectancy at Birth, male (years) (2009)",68.837
"Life Expectancy at Birth, male (years) (2010)",68.925
"Life Expectancy at Birth, male (years) (2011)",68.984
"Life Expectancy at Birth, male (years) (2012)",69.243
"Life Expectancy at Birth, male (years) (2013)",69.457
"Life Expectancy at Birth, male (years) (2014)",69.662
"Life Expectancy at Birth, male (years) (2015)",69.828
"Life Expectancy at Birth, male (years) (2016)",69.948
"Life Expectancy at Birth, male (years) (2017)",70.074
"Life Expectancy at Birth, male (years) (2018)",70.233
"Life Expectancy at Birth, male (years) (2019)",70.471
"Life Expectancy at Birth, male (years) (2020)",69.364
"Life Expectancy at Birth, male (years) (2021)",69.298
"Life Expectancy at Birth, male (years) (2022)",71.044
"Expected Years of Schooling, male (years) (1990)",9.433240101
"Expected Years of Schooling, male (years) (1991)",9.58121886
"Expected Years of Schooling, male (years) (1992)",9.731518955
"Expected Years of Schooling, male (years) (1993)",9.884176799
"Expected Years of Schooling, male (years) (1994)",10.03922938
"Expected Years of Schooling, male (years) (1995)",10.19671426
"Expected Years of Schooling, male (years) (1996)",10.3566696
"Expected Years of Schooling, male (years) (1997)",10.51913415
"Expected Years of Schooling, male (years) (1998)",10.68414728
"Expected Years of Schooling, male (years) (1999)",10.85174895
"Expected Years of Schooling, male (years) (2000)",11.02197979
"Expected Years of Schooling, male (years) (2001)",11.20039068
"Expected Years of Schooling, male (years) (2002)",11.37880157
"Expected Years of Schooling, male (years) (2003)",11.55721246
"Expected Years of Schooling, male (years) (2004)",11.73562335
"Expected Years of Schooling, male (years) (2005)",11.91403424
"Expected Years of Schooling, male (years) (2006)",12.09244513
"Expected Years of Schooling, male (years) (2007)",12.27085601
"Expected Years of Schooling, male (years) (2008)",12.4492669
"Expected Years of Schooling, male (years) (2009)",12.62767779
"Expected Years of Schooling, male (years) (2010)",12.80608868
"Expected Years of Schooling, male (years) (2011)",12.98449957
"Expected Years of Schooling, male (years) (2012)",13.16291046
"Expected Years of Schooling, male (years) (2013)",13.21976519
"Expected Years of Schooling, male (years) (2014)",13.27661991
"Expected Years of Schooling, male (years) (2015)",13.71366978
"Expected Years of Schooling, male (years) (2016)",13.72931004
"Expected Years of Schooling, male (years) (2017)",13.76455975
"Expected Years of Schooling, male (years) (2018)",13.6387132
"Expected Years of Schooling, male (years) (2019)",13.51286666
"Expected Years of Schooling, male (years) (2020)",13.38702011
"Expected Years of Schooling, male (years) (2021)",12.3408699
"Expected Years of Schooling, male (years) (2022)",12.3408699
"Mean Years of Schooling, male (years) (1990)",5.565250158
"Mean Years of Schooling, male (years) (1991)",5.672119092
"Mean Years of Schooling, male (years) (1992)",5.778988026
"Mean Years of Schooling, male (years) (1993)",5.88585696
"Mean Years of Schooling, male (years) (1994)",5.992725895
"Mean Years of Schooling, male (years) (1995)",6.099594829
"Mean Years of Schooling, male (years) (1996)",6.170168653
"Mean Years of Schooling, male (years) (1997)",6.240742478
"Mean Years of Schooling, male (years) (1998)",6.311316302
"Mean Years of Schooling, male (years) (1999)",6.381890127
"Mean Years of Schooling, male (years) (2000)",6.452463951
"Mean Years of Schooling, male (years) (2001)",6.508923011
"Mean Years of Schooling, male (years) (2002)",6.56538207
"Mean Years of Schooling, male (years) (2003)",6.62184113
"Mean Years of Schooling, male (years) (2004)",6.678300189
"Mean Years of Schooling, male (years) (2005)",6.734759249
"Mean Years of Schooling, male (years) (2006)",6.843644578
"Mean Years of Schooling, male (years) (2007)",6.952529907
"Mean Years of Schooling, male (years) (2008)",6.984446526
"Mean Years of Schooling, male (years) (2009)",7.016363144
"Mean Years of Schooling, male (years) (2010)",7.048279762
"Mean Years of Schooling, male (years) (2011)",7.122280121
"Mean Years of Schooling, male (years) (2012)",7.172540188
"Mean Years of Schooling, male (years) (2013)",7.288320065
"Mean Years of Schooling, male (years) (2014)",7.404940128
"Mean Years of Schooling, male (years) (2015)",7.395530224
"Mean Years of Schooling, male (years) (2016)",8.75660038
"Mean Years of Schooling, male (years) (2017)",8.661933581
"Mean Years of Schooling, male (years) (2018)",8.567266782
"Mean Years of Schooling, male (years) (2019)",8.472599983
"Mean Years of Schooling, male (years) (2020)",8.726742414
"Mean Years of Schooling, male (years) (2021)",8.726742414
"Mean Years of Schooling, male (years) (2022)",8.726742414
"Gross National Income Per Capita, male (2017 PPP$) (1990)",8504.979709
"Gross National Income Per Capita, male (2017 PPP$) (1991)",8477.173928
"Gross National Income Per Capita, male (2017 PPP$) (1992)",8940.266317
"Gross National Income Per Capita, male (2017 PPP$) (1993)",10710.01598
"Gross National Income Per Capita, male (2017 PPP$) (1994)",9567.331855
"Gross National Income Per Capita, male (2017 PPP$) (1995)",9971.884553
"Gross National Income Per Capita, male (2017 PPP$) (1996)",10403.25769
"Gross National Income Per Capita, male (2017 PPP$) (1997)",11279.22299
"Gross National Income Per Capita, male (2017 PPP$) (1998)",12116.21851
"Gross National Income Per Capita, male (2017 PPP$) (1999)",12407.70967
"Gross National Income Per Capita, male (2017 PPP$) (2000)",12359.51061
"Gross National Income Per Capita, male (2017 PPP$) (2001)",12442.79313
"Gross National Income Per Capita, male (2017 PPP$) (2002)",11489.16245
"Gross National Income Per Capita, male (2017 PPP$) (2003)",12000.64051
"Gross National Income Per Capita, male (2017 PPP$) (2004)",12028.13182
"Gross National Income Per Capita, male (2017 PPP$) (2005)",13160.48755
"Gross National Income Per Capita, male (2017 PPP$) (2006)",14348.62659
"Gross National Income Per Capita, male (2017 PPP$) (2007)",15261.30923
"Gross National Income Per Capita, male (2017 PPP$) (2008)",15722.98812
"Gross National Income Per Capita, male (2017 PPP$) (2009)",15660.02219
"Gross National Income Per Capita, male (2017 PPP$) (2010)",16041.84519
"Gross National Income Per Capita, male (2017 PPP$) (2011)",15883.53949
"Gross National Income Per Capita, male (2017 PPP$) (2012)",15753.26781
"Gross National Income Per Capita, male (2017 PPP$) (2013)",16372.95838
"Gross National Income Per Capita, male (2017 PPP$) (2014)",17389.19988
"Gross National Income Per Capita, male (2017 PPP$) (2015)",17820.64004
"Gross National Income Per Capita, male (2017 PPP$) (2016)",18736.24661
"Gross National Income Per Capita, male (2017 PPP$) (2017)",19091.28898
"Gross National Income Per Capita, male (2017 PPP$) (2018)",20519.3761
"Gross National Income Per Capita, male (2017 PPP$) (2019)",20755.51571
"Gross National Income Per Capita, male (2017 PPP$) (2020)",19541.61716
"Gross National Income Per Capita, male (2017 PPP$) (2021)",21317.50534
"Gross National Income Per Capita, male (2017 PPP$) (2022)",22505.86309
Inequality-adjusted Human Development Index (value) (2010),0.537
Inequality-adjusted Human Development Index (value) (2011),0.541
Inequality-adjusted Human Development Index (value) (2012),0.552
Inequality-adjusted Human Development Index (value) (2013),0.55
Inequality-adjusted Human Development Index (value) (2014),0.564
Inequality-adjusted Human Development Index (value) (2015),0.573
Inequality-adjusted Human Development Index (value) (2016),0.601
Inequality-adjusted Human Development Index (value) (2017),0.605
Inequality-adjusted Human Development Index (value) (2018),0.605
Inequality-adjusted Human Development Index (value) (2019),0.611
Inequality-adjusted Human Development Index (value) (2020),0.616
Inequality-adjusted Human Development Index (value) (2021),0.616
Inequality-adjusted Human Development Index (value) (2022),0.627
Coefficient of human inequality (2010),23.88264867
Coefficient of human inequality (2011),23.72699767
Coefficient of human inequality (2012),22.91157667
Coefficient of human inequality (2013),23.46303767
Coefficient of human inequality (2014),22.33964533
Coefficient of human inequality (2015),22.22676533
Coefficient of human inequality (2016),20.57102633
Coefficient of human inequality (2017),20.332891
Coefficient of human inequality (2018),20.538586
Coefficient of human inequality (2019),19.990674
Coefficient of human inequality (2020),18.85489333
Coefficient of human inequality (2021),18.36632833
Coefficient of human inequality (2022),18.06139933
Overall loss (%) (2010),24.04526167
Overall loss (%) (2011),24.01685393
Overall loss (%) (2012),23.11977716
Overall loss (%) (2013),23.82271468
Overall loss (%) (2014),22.52747253
Overall loss (%) (2015),22.46278755
Overall loss (%) (2016),20.8168643
Overall loss (%) (2017),20.49934297
Overall loss (%) (2018),20.70773263
Overall loss (%) (2019),20.13071895
Overall loss (%) (2020),18.94736842
Overall loss (%) (2021),18.51851852
Overall loss (%) (2022),18.1462141
Inequality in life expectancy (2010),18.557386
Inequality in life expectancy (2011),18.636713
Inequality in life expectancy (2012),18.55196
Inequality in life expectancy (2013),18.548733
Inequality in life expectancy (2014),18.538256
Inequality in life expectancy (2015),18.501486
Inequality in life expectancy (2016),18.444069
Inequality in life expectancy (2017),18.344303
Inequality in life expectancy (2018),18.239258
Inequality in life expectancy (2019),18.144062
Inequality in life expectancy (2020),17.71744
Inequality in life expectancy (2021),17.562395
Inequality in life expectancy (2022),16.647608
