key,value
Mean Years of Schooling (years) (2001),7.332145083
Mean Years of Schooling (years) (2002),7.485752501
Mean Years of Schooling (years) (2003),7.633359768
Mean Years of Schooling (years) (2004),7.666705062
Mean Years of Schooling (years) (2005),7.825407987
Mean Years of Schooling (years) (2006),7.836508898
Mean Years of Schooling (years) (2007),8.012720108
Mean Years of Schooling (years) (2008),8.288009644
Mean Years of Schooling (years) (2009),8.359669685
Mean Years of Schooling (years) (2010),8.230690002
Mean Years of Schooling (years) (2011),8.351329803
Mean Years of Schooling (years) (2012),8.412119865
Mean Years of Schooling (years) (2013),8.581184864
Mean Years of Schooling (years) (2014),8.750249863
Mean Years of Schooling (years) (2015),8.584500313
Mean Years of Schooling (years) (2016),8.564390182
Mean Years of Schooling (years) (2017),8.643780231
Mean Years of Schooling (years) (2018),8.72317028
Mean Years of Schooling (years) (2019),8.763615131
Mean Years of Schooling (years) (2020),8.804059982
Mean Years of Schooling (years) (2021),8.804059982
Mean Years of Schooling (years) (2022),8.804059982
Gross National Income Per Capita (2017 PPP$) (1990),9381.0255
Gross National Income Per Capita (2017 PPP$) (1991),9537.263146
Gross National Income Per Capita (2017 PPP$) (1992),10179.63677
Gross National Income Per Capita (2017 PPP$) (1993),10650.85026
Gross National Income Per Capita (2017 PPP$) (1994),11003.08651
Gross National Income Per Capita (2017 PPP$) (1995),11144.96184
Gross National Income Per Capita (2017 PPP$) (1996),11087.58534
Gross National Income Per Capita (2017 PPP$) (1997),11424.99402
Gross National Income Per Capita (2017 PPP$) (1998),11853.95147
Gross National Income Per Capita (2017 PPP$) (1999),11895.06534
Gross National Income Per Capita (2017 PPP$) (2000),12000.36025
Gross National Income Per Capita (2017 PPP$) (2001),12190.95763
Gross National Income Per Capita (2017 PPP$) (2002),12399.23685
Gross National Income Per Capita (2017 PPP$) (2003),12731.34148
Gross National Income Per Capita (2017 PPP$) (2004),13150.87934
Gross National Income Per Capita (2017 PPP$) (2005),13543.77642
Gross National Income Per Capita (2017 PPP$) (2006),14454.02198
Gross National Income Per Capita (2017 PPP$) (2007),15479.90009
Gross National Income Per Capita (2017 PPP$) (2008),16094.49154
Gross National Income Per Capita (2017 PPP$) (2009),15528.73779
Gross National Income Per Capita (2017 PPP$) (2010),16160.57354
Gross National Income Per Capita (2017 PPP$) (2011),16639.75824
Gross National Income Per Capita (2017 PPP$) (2012),17279.65217
Gross National Income Per Capita (2017 PPP$) (2013),17417.48018
Gross National Income Per Capita (2017 PPP$) (2014),17749.45381
Gross National Income Per Capita (2017 PPP$) (2015),18160.93969
Gross National Income Per Capita (2017 PPP$) (2016),18735.0019
Gross National Income Per Capita (2017 PPP$) (2017),19114.77105
Gross National Income Per Capita (2017 PPP$) (2018),19411.1913
Gross National Income Per Capita (2017 PPP$) (2019),19584.57771
Gross National Income Per Capita (2017 PPP$) (2020),18631.60779
Gross National Income Per Capita (2017 PPP$) (2021),19913.07739
Gross National Income Per Capita (2017 PPP$) (2022),20248.38031
GDI Group (2022),1
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),
Gender Development Index (value) (1996),
Gender Development Index (value) (1997),
Gender Development Index (value) (1998),
Gender Development Index (value) (1999),
Gender Development Index (value) (2000),0.935
Gender Development Index (value) (2001),0.956
Gender Development Index (value) (2002),0.954
Gender Development Index (value) (2003),0.958
Gender Development Index (value) (2004),0.957
Gender Development Index (value) (2005),0.97
Gender Development Index (value) (2006),0.967
Gender Development Index (value) (2007),0.965
Gender Development Index (value) (2008),0.979
Gender Development Index (value) (2009),0.96
Gender Development Index (value) (2010),0.976
Gender Development Index (value) (2011),0.975
Gender Development Index (value) (2012),0.978
Gender Development Index (value) (2013),0.979
Gender Development Index (value) (2014),0.978
Gender Development Index (value) (2015),0.983
Gender Development Index (value) (2016),0.978
Gender Development Index (value) (2017),0.982
Gender Development Index (value) (2018),0.986
Gender Development Index (value) (2019),0.988
Gender Development Index (value) (2020),0.994
Gender Development Index (value) (2021),0.991
Gender Development Index (value) (2022),0.995
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),
HDI female (1996),
HDI female (1997),
HDI female (1998),
HDI female (1999),
HDI female (2000),0.678485952
HDI female (2001),0.695231126
HDI female (2002),0.700104455
HDI female (2003),0.707488233
HDI female (2004),0.711661586
HDI female (2005),0.725264873
HDI female (2006),0.729940084
HDI female (2007),0.737447215
HDI female (2008),0.752664778
HDI female (2009),0.745918405
HDI female (2010),0.757226356
HDI female (2011),0.765863909
HDI female (2012),0.771402891
HDI female (2013),0.777188959
HDI female (2014),0.779794969
HDI female (2015),0.783148652
HDI female (2016),0.784798
HDI female (2017),0.790622823
HDI female (2018),0.796473294
HDI female (2019),0.804654857
HDI female (2020),0.807686915
HDI female (2021),0.799070391
HDI female (2022),0.803380043
"Life Expectancy at Birth, female (years) (1990)",78.767
"Life Expectancy at Birth, female (years) (1991)",78.49
"Life Expectancy at Birth, female (years) (1992)",78.68
"Life Expectancy at Birth, female (years) (1993)",78.822
"Life Expectancy at Birth, female (years) (1994)",78.892
"Life Expectancy at Birth, female (years) (1995)",78.981
"Life Expectancy at Birth, female (years) (1996)",79.063
"Life Expectancy at Birth, female (years) (1997)",79.661
"Life Expectancy at Birth, female (years) (1998)",79.253
"Life Expectancy at Birth, female (years) (1999)",79.738
"Life Expectancy at Birth, female (years) (2000)",80.038
"Life Expectancy at Birth, female (years) (2001)",79.893
"Life Expectancy at Birth, female (years) (2002)",80.374
"Life Expectancy at Birth, female (years) (2003)",80.412
"Life Expectancy at Birth, female (years) (2004)",80.635
"Life Expectancy at Birth, female (years) (2005)",80.862
"Life Expectancy at Birth, female (years) (2006)",81.064
"Life Expectancy at Birth, female (years) (2007)",80.934
"Life Expectancy at Birth, female (years) (2008)",81.016
"Life Expectancy at Birth, female (years) (2009)",81.236
"Life Expectancy at Birth, female (years) (2010)",81.083
"Life Expectancy at Birth, female (years) (2011)",81.711
"Life Expectancy at Birth, female (years) (2012)",81.62
"Life Expectancy at Birth, female (years) (2013)",81.762
"Life Expectancy at Birth, female (years) (2014)",81.236
"Life Expectancy at Birth, female (years) (2015)",81.569
"Life Expectancy at Birth, female (years) (2016)",82.008
"Life Expectancy at Birth, female (years) (2017)",81.76
"Life Expectancy at Birth, female (years) (2018)",82.083
"Life Expectancy at Birth, female (years) (2019)",81.953
"Life Expectancy at Birth, female (years) (2020)",81.912
"Life Expectancy at Birth, female (years) (2021)",79.811
"Life Expectancy at Birth, female (years) (2022)",80.036
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",
"Expected Years of Schooling, female (years) (1996)",
"Expected Years of Schooling, female (years) (1997)",
"Expected Years of Schooling, female (years) (1998)",
"Expected Years of Schooling, female (years) (1999)",
"Expected Years of Schooling, female (years) (2000)",11.80109833
"Expected Years of Schooling, female (years) (2001)",11.95785366
"Expected Years of Schooling, female (years) (2002)",12.11460899
"Expected Years of Schooling, female (years) (2003)",12.27136433
"Expected Years of Schooling, female (years) (2004)",12.42811966
"Expected Years of Schooling, female (years) (2005)",12.71146543
"Expected Years of Schooling, female (years) (2006)",12.99481119
"Expected Years of Schooling, female (years) (2007)",13.27815696
"Expected Years of Schooling, female (years) (2008)",13.56150273
"Expected Years of Schooling, female (years) (2009)",13.8448485
"Expected Years of Schooling, female (years) (2010)",14.12819426
"Expected Years of Schooling, female (years) (2011)",14.41154003
"Expected Years of Schooling, female (years) (2012)",14.58460045
"Expected Years of Schooling, female (years) (2013)",14.81492043
"Expected Years of Schooling, female (years) (2014)",15.13543987
"Expected Years of Schooling, female (years) (2015)",15.21825981
"Expected Years of Schooling, female (years) (2016)",15.32234001
"Expected Years of Schooling, female (years) (2017)",15.66827011
"Expected Years of Schooling, female (years) (2018)",15.77196026
"Expected Years of Schooling, female (years) (2019)",16.39509964
"Expected Years of Schooling, female (years) (2020)",16.66074974
"Expected Years of Schooling, female (years) (2021)",16.66074974
"Expected Years of Schooling, female (years) (2022)",16.66074974
"Mean Years of Schooling, female (years) (1990)",6.079701734
"Mean Years of Schooling, female (years) (1991)",6.037902228
"Mean Years of Schooling, female (years) (1992)",6.384424684
"Mean Years of Schooling, female (years) (1993)",6.564755231
"Mean Years of Schooling, female (years) (1994)",6.582228885
"Mean Years of Schooling, female (years) (1995)",6.807183256
"Mean Years of Schooling, female (years) (1996)",6.782911316
"Mean Years of Schooling, female (years) (1997)",6.991185775
"Mean Years of Schooling, female (years) (1998)",7.15684812
"Mean Years of Schooling, female (years) (1999)",7.146228332
"Mean Years of Schooling, female (years) (2000)",7.058455962
"Mean Years of Schooling, female (years) (2001)",7.223366132
"Mean Years of Schooling, female (years) (2002)",7.407535244
"Mean Years of Schooling, female (years) (2003)",7.54975265
"Mean Years of Schooling, female (years) (2004)",7.600319779
"Mean Years of Schooling, female (years) (2005)",7.771492592
"Mean Years of Schooling, female (years) (2006)",7.836434158
"Mean Years of Schooling, female (years) (2007)",7.988930225
"Mean Years of Schooling, female (years) (2008)",8.284500122
"Mean Years of Schooling, female (years) (2009)",8.335780144
"Mean Years of Schooling, female (years) (2010)",8.250049591
"Mean Years of Schooling, female (years) (2011)",8.37195015
"Mean Years of Schooling, female (years) (2012)",8.433389664
"Mean Years of Schooling, female (years) (2013)",8.589015007
"Mean Years of Schooling, female (years) (2014)",8.74464035
"Mean Years of Schooling, female (years) (2015)",8.667880058
"Mean Years of Schooling, female (years) (2016)",8.640839577
"Mean Years of Schooling, female (years) (2017)",8.737789631
"Mean Years of Schooling, female (years) (2018)",8.834739685
"Mean Years of Schooling, female (years) (2019)",8.863564968
"Mean Years of Schooling, female (years) (2020)",8.892390251
"Mean Years of Schooling, female (years) (2021)",8.892390251
"Mean Years of Schooling, female (years) (2022)",8.892390251
"Gross National Income Per Capita, female (2017 PPP$) (1990)",
"Gross National Income Per Capita, female (2017 PPP$) (1991)",
"Gross National Income Per Capita, female (2017 PPP$) (1992)",
"Gross National Income Per Capita, female (2017 PPP$) (1993)",
"Gross National Income Per Capita, female (2017 PPP$) (1994)",
"Gross National Income Per Capita, female (2017 PPP$) (1995)",
"Gross National Income Per Capita, female (2017 PPP$) (1996)",
"Gross National Income Per Capita, female (2017 PPP$) (1997)",
"Gross National Income Per Capita, female (2017 PPP$) (1998)",
"Gross National Income Per Capita, female (2017 PPP$) (1999)",
"Gross National Income Per Capita, female (2017 PPP$) (2000)",6332.376096
"Gross National Income Per Capita, female (2017 PPP$) (2001)",8123.822966
"Gross National Income Per Capita, female (2017 PPP$) (2002)",7928.861983
"Gross National Income Per Capita, female (2017 PPP$) (2003)",8483.753603
"Gross National Income Per Capita, female (2017 PPP$) (2004)",8623.002651
"Gross National Income Per Capita, female (2017 PPP$) (2005)",9898.328781
"Gross National Income Per Capita, female (2017 PPP$) (2006)",9878.362148
"Gross National Income Per Capita, female (2017 PPP$) (2007)",10456.71855
"Gross National Income Per Capita, female (2017 PPP$) (2008)",12184.14075
"Gross National Income Per Capita, female (2017 PPP$) (2009)",9848.144414
"Gross National Income Per Capita, female (2017 PPP$) (2010)",11888.71101
"Gross National Income Per Capita, female (2017 PPP$) (2011)",12214.49777
"Gross National Income Per Capita, female (2017 PPP$) (2012)",13014.57331
"Gross National Income Per Capita, female (2017 PPP$) (2013)",13224.27908
"Gross National Income Per Capita, female (2017 PPP$) (2014)",13157.73492
"Gross National Income Per Capita, female (2017 PPP$) (2015)",13655.68548
"Gross National Income Per Capita, female (2017 PPP$) (2016)",13397.80883
"Gross National Income Per Capita, female (2017 PPP$) (2017)",13971.67228
"Gross National Income Per Capita, female (2017 PPP$) (2018)",14559.18611
"Gross National Income Per Capita, female (2017 PPP$) (2019)",15169.49551
"Gross National Income Per Capita, female (2017 PPP$) (2020)",15240.32489
"Gross National Income Per Capita, female (2017 PPP$) (2021)",15536.92729
"Gross National Income Per Capita, female (2017 PPP$) (2022)",16531.18692
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),
HDI male (1996),
HDI male (1997),
HDI male (1998),
HDI male (1999),
HDI male (2000),0.725609985
HDI male (2001),0.726851477
HDI male (2002),0.733768833
HDI male (2003),0.738570762
HDI male (2004),0.743670284
HDI male (2005),0.747981844
HDI male (2006),0.754616692
HDI male (2007),0.764038671
HDI male (2008),0.768865033
HDI male (2009),0.776851639
HDI male (2010),0.776152428
HDI male (2011),0.785243671
HDI male (2012),0.788767538
HDI male (2013),0.79377134
HDI male (2014),0.797591558
HDI male (2015),0.796530332
HDI male (2016),0.80224175
HDI male (2017),0.805282551
HDI male (2018),0.808154204
HDI male (2019),0.814700425
HDI male (2020),0.812472646
HDI male (2021),0.806495047
HDI male (2022),0.807468458
"Life Expectancy at Birth, male (years) (1990)",74.604
"Life Expectancy at Birth, male (years) (1991)",74.767
"Life Expectancy at Birth, male (years) (1992)",74.668
"Life Expectancy at Birth, male (years) (1993)",74.686
"Life Expectancy at Birth, male (years) (1994)",74.563
"Life Expectancy at Birth, male (years) (1995)",74.272
"Life Expectancy at Birth, male (years) (1996)",74.657
"Life Expectancy at Birth, male (years) (1997)",74.646
"Life Expectancy at Birth, male (years) (1998)",74.658
"Life Expectancy at Birth, male (years) (1999)",74.695
"Life Expectancy at Birth, male (years) (2000)",75.252
"Life Expectancy at Birth, male (years) (2001)",75.297
"Life Expectancy at Birth, male (years) (2002)",75.692
"Life Expectancy at Birth, male (years) (2003)",75.82
"Life Expectancy at Birth, male (years) (2004)",76.104
"Life Expectancy at Birth, male (years) (2005)",76.231
"Life Expectancy at Birth, male (years) (2006)",76.079
"Life Expectancy at Birth, male (years) (2007)",76.089
"Life Expectancy at Birth, male (years) (2008)",75.99
"Life Expectancy at Birth, male (years) (2009)",76.216
"Life Expectancy at Birth, male (years) (2010)",76.34
"Life Expectancy at Birth, male (years) (2011)",77.048
"Life Expectancy at Birth, male (years) (2012)",77.009
"Life Expectancy at Birth, male (years) (2013)",77.112
"Life Expectancy at Birth, male (years) (2014)",76.409
"Life Expectancy at Birth, male (years) (2015)",76.698
"Life Expectancy at Birth, male (years) (2016)",77.01
"Life Expectancy at Birth, male (years) (2017)",77.07
"Life Expectancy at Birth, male (years) (2018)",76.996
"Life Expectancy at Birth, male (years) (2019)",77.002
"Life Expectancy at Birth, male (years) (2020)",76.751
"Life Expectancy at Birth, male (years) (2021)",74.418
"Life Expectancy at Birth, male (years) (2022)",74.762
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",
"Expected Years of Schooling, male (years) (1996)",
"Expected Years of Schooling, male (years) (1997)",
"Expected Years of Schooling, male (years) (1998)",
"Expected Years of Schooling, male (years) (1999)",
"Expected Years of Schooling, male (years) (2000)",11.14378333
"Expected Years of Schooling, male (years) (2001)",11.29180747
"Expected Years of Schooling, male (years) (2002)",11.43983161
"Expected Years of Schooling, male (years) (2003)",11.58785576
"Expected Years of Schooling, male (years) (2004)",11.7358799
"Expected Years of Schooling, male (years) (2005)",11.9958056
"Expected Years of Schooling, male (years) (2006)",12.25573131
"Expected Years of Schooling, male (years) (2007)",12.51565702
"Expected Years of Schooling, male (years) (2008)",12.77558272
"Expected Years of Schooling, male (years) (2009)",13.03550843
"Expected Years of Schooling, male (years) (2010)",13.29543413
"Expected Years of Schooling, male (years) (2011)",13.55535984
"Expected Years of Schooling, male (years) (2012)",13.7162199
"Expected Years of Schooling, male (years) (2013)",13.89511967
"Expected Years of Schooling, male (years) (2014)",14.16555977
"Expected Years of Schooling, male (years) (2015)",14.19851017
"Expected Years of Schooling, male (years) (2016)",14.34016037
"Expected Years of Schooling, male (years) (2017)",14.4888401
"Expected Years of Schooling, male (years) (2018)",14.71294022
"Expected Years of Schooling, male (years) (2019)",15.31027031
"Expected Years of Schooling, male (years) (2020)",15.55136609
"Expected Years of Schooling, male (years) (2021)",15.55136609
"Expected Years of Schooling, male (years) (2022)",15.55136609
"Mean Years of Schooling, male (years) (1990)",6.425676279
"Mean Years of Schooling, male (years) (1991)",6.392347693
"Mean Years of Schooling, male (years) (1992)",6.601834094
"Mean Years of Schooling, male (years) (1993)",6.882004268
"Mean Years of Schooling, male (years) (1994)",6.89554727
"Mean Years of Schooling, male (years) (1995)",7.130370019
"Mean Years of Schooling, male (years) (1996)",7.111673675
"Mean Years of Schooling, male (years) (1997)",7.246114344
"Mean Years of Schooling, male (years) (1998)",7.498923789
"Mean Years of Schooling, male (years) (1999)",7.477116547
"Mean Years of Schooling, male (years) (2000)",7.230629448
"Mean Years of Schooling, male (years) (2001)",7.447201182
"Mean Years of Schooling, male (years) (2002)",7.56823704
"Mean Years of Schooling, male (years) (2003)",7.72172606
"Mean Years of Schooling, male (years) (2004)",7.736896392
"Mean Years of Schooling, male (years) (2005)",7.883202723
"Mean Years of Schooling, male (years) (2006)",7.838049457
"Mean Years of Schooling, male (years) (2007)",8.040019989
"Mean Years of Schooling, male (years) (2008)",8.292909622
"Mean Years of Schooling, male (years) (2009)",8.386949539
"Mean Years of Schooling, male (years) (2010)",8.210089684
"Mean Years of Schooling, male (years) (2011)",8.328960419
"Mean Years of Schooling, male (years) (2012)",8.389220238
"Mean Years of Schooling, male (years) (2013)",8.572915077
"Mean Years of Schooling, male (years) (2014)",8.756609917
"Mean Years of Schooling, male (years) (2015)",8.492300034
"Mean Years of Schooling, male (years) (2016)",8.478949547
"Mean Years of Schooling, male (years) (2017)",8.537819862
"Mean Years of Schooling, male (years) (2018)",8.596690178
"Mean Years of Schooling, male (years) (2019)",8.649469852
"Mean Years of Schooling, male (years) (2020)",8.702249527
"Mean Years of Schooling, male (years) (2021)",8.702249527
"Mean Years of Schooling, male (years) (2022)",8.702249527
"Gross National Income Per Capita, male (2017 PPP$) (1990)",
"Gross National Income Per Capita, male (2017 PPP$) (1991)",
"Gross National Income Per Capita, male (2017 PPP$) (1992)",
"Gross National Income Per Capita, male (2017 PPP$) (1993)",
"Gross National Income Per Capita, male (2017 PPP$) (1994)",
"Gross National Income Per Capita, male (2017 PPP$) (1995)",
"Gross National Income Per Capita, male (2017 PPP$) (1996)",
"Gross National Income Per Capita, male (2017 PPP$) (1997)",
"Gross National Income Per Capita, male (2017 PPP$) (1998)",
"Gross National Income Per Capita, male (2017 PPP$) (1999)",
"Gross National Income Per Capita, male (2017 PPP$) (2000)",17594.70412
"Gross National Income Per Capita, male (2017 PPP$) (2001)",16206.67339
"Gross National Income Per Capita, male (2017 PPP$) (2002)",16814.55761
"Gross National Income Per Capita, male (2017 PPP$) (2003)",16928.14039
"Gross National Income Per Capita, male (2017 PPP$) (2004)",17626.33082
"Gross National Income Per Capita, male (2017 PPP$) (2005)",17148.49039
"Gross National Income Per Capita, male (2017 PPP$) (2006)",18980.84986
"Gross National Income Per Capita, male (2017 PPP$) (2007)",20452.17929
"Gross National Income Per Capita, male (2017 PPP$) (2008)",19967.30201
"Gross National Income Per Capita, male (2017 PPP$) (2009)",21158.00941
"Gross National Income Per Capita, male (2017 PPP$) (2010)",20396.01328
"Gross National Income Per Capita, male (2017 PPP$) (2011)",21029.21589
"Gross National Income Per Capita, male (2017 PPP$) (2012)",21512.06839
"Gross National Income Per Capita, male (2017 PPP$) (2013)",21580.47433
"Gross National Income Per Capita, male (2017 PPP$) (2014)",22310.51629
"Gross National Income Per Capita, male (2017 PPP$) (2015)",22638.85668
"Gross National Income Per Capita, male (2017 PPP$) (2016)",24043.40676
"Gross National Income Per Capita, male (2017 PPP$) (2017)",24233.46492
"Gross National Income Per Capita, male (2017 PPP$) (2018)",24243.58076
"Gross National Income Per Capita, male (2017 PPP$) (2019)",23985.40837
"Gross National Income Per Capita, male (2017 PPP$) (2020)",22014.77289
"Gross National Income Per Capita, male (2017 PPP$) (2021)",24283.24553
"Gross National Income Per Capita, male (2017 PPP$) (2022)",23964.72716
Inequality-adjusted Human Development Index (value) (2010),0.62
Inequality-adjusted Human Development Index (value) (2011),0.626
Inequality-adjusted Human Development Index (value) (2012),0.629
Inequality-adjusted Human Development Index (value) (2013),0.631
Inequality-adjusted Human Development Index (value) (2014),0.639
Inequality-adjusted Human Development Index (value) (2015),0.64
Inequality-adjusted Human Development Index (value) (2016),0.643
Inequality-adjusted Human Development Index (value) (2017),0.65
Inequality-adjusted Human Development Index (value) (2018),0.654
Inequality-adjusted Human Development Index (value) (2019),0.661
Inequality-adjusted Human Development Index (value) (2020),0.663
Inequality-adjusted Human Development Index (value) (2021),0.654
Inequality-adjusted Human Development Index (value) (2022),0.656
Coefficient of human inequality (2010),18.3907622
Coefficient of human inequality (2011),18.39733467
Coefficient of human inequality (2012),18.43116343
Coefficient of human inequality (2013),18.58774207
Coefficient of human inequality (2014),18.12169187
Coefficient of human inequality (2015),18.04756817
Coefficient of human inequality (2016),18.07633267
Coefficient of human inequality (2017),17.6761146
Coefficient of human inequality (2018),17.56054087
Coefficient of human inequality (2019),17.5011435
Coefficient of human inequality (2020),17.23041847
Coefficient of human inequality (2021),17.525848
Coefficient of human inequality (2022),17.55257027
Overall loss (%) (2010),19.37581274
Overall loss (%) (2011),19.53727506
Overall loss (%) (2012),19.56521739
Overall loss (%) (2013),19.82210928
Overall loss (%) (2014),19.11392405
Overall loss (%) (2015),19.19191919
Overall loss (%) (2016),19.22110553
Overall loss (%) (2017),18.75
Overall loss (%) (2018),18.65671642
Overall loss (%) (2019),18.49568434
Overall loss (%) (2020),18.24907522
Overall loss (%) (2021),18.65671642
Overall loss (%) (2022),18.61042184
Inequality in life expectancy (2010),7.0806966
Inequality in life expectancy (2011),6.836194
Inequality in life expectancy (2012),6.6789203
Inequality in life expectancy (2013),6.4975662
Inequality in life expectancy (2014),6.3840356
Inequality in life expectancy (2015),6.2347345
Inequality in life expectancy (2016),6.100358
Inequality in life expectancy (2017),5.9905238
Inequality in life expectancy (2018),5.8467226
Inequality in life expectancy (2019),5.7061105
Inequality in life expectancy (2020),5.8810554
Inequality in life expectancy (2021),5.891644
Inequality in life expectancy (2022),5.9718108
Inequality in eduation (2010),13.40254
Inequality in eduation (2011),12.52218
Inequality in eduation (2012),12.69493
Inequality in eduation (2013),12.01325
Inequality in eduation (2014),12.2896
Inequality in eduation (2015),11.91329
Inequality in eduation (2016),12.18311
Inequality in eduation (2017),11.9393
Inequality in eduation (2018),11.58937
Inequality in eduation (2019),11.57678
Inequality in eduation (2020),11.27861
Inequality in eduation (2021),11.09928
Inequality in eduation (2022),11.09928
Inequality in income (2010),34.68905
Inequality in income (2011),35.83363
Inequality in income (2012),35.91964
Inequality in income (2013),37.25241
Inequality in income (2014),35.69144
Inequality in income (2015),35.99468
Inequality in income (2016),35.94553
