key,value
Expected Years of Schooling (years) (2000),12.33343983
Expected Years of Schooling (years) (2001),12.53549004
Expected Years of Schooling (years) (2002),12.72622967
Expected Years of Schooling (years) (2003),12.824265
Expected Years of Schooling (years) (2004),12.92230034
Expected Years of Schooling (years) (2005),12.93978977
Expected Years of Schooling (years) (2006),12.98233032
Expected Years of Schooling (years) (2007),13.07046032
Expected Years of Schooling (years) (2008),12.89612007
Expected Years of Schooling (years) (2009),12.86911964
Expected Years of Schooling (years) (2010),12.93607998
Expected Years of Schooling (years) (2011),12.7667799
Expected Years of Schooling (years) (2012),12.78280671
Expected Years of Schooling (years) (2013),12.79883353
Expected Years of Schooling (years) (2014),12.81486034
Expected Years of Schooling (years) (2015),12.81215954
Expected Years of Schooling (years) (2016),13.01272964
Expected Years of Schooling (years) (2017),13.0627122
Expected Years of Schooling (years) (2018),13.11288674
Expected Years of Schooling (years) (2019),13.163254
Expected Years of Schooling (years) (2020),13.21381473
Expected Years of Schooling (years) (2021),13.21381473
Expected Years of Schooling (years) (2022),13.21381473
Mean Years of Schooling (years) (1990),7.407239914
Mean Years of Schooling (years) (1991),7.454354906
Mean Years of Schooling (years) (1992),7.501469898
Mean Years of Schooling (years) (1993),7.54858489
Mean Years of Schooling (years) (1994),7.595699883
Mean Years of Schooling (years) (1995),7.642814875
Mean Years of Schooling (years) (1996),7.689929867
Mean Years of Schooling (years) (1997),7.737044859
Mean Years of Schooling (years) (1998),7.784159851
Mean Years of Schooling (years) (1999),7.831274843
Mean Years of Schooling (years) (2000),7.878389835
Mean Years of Schooling (years) (2001),8.018189859
Mean Years of Schooling (years) (2002),8.157989883
Mean Years of Schooling (years) (2003),8.297789907
Mean Years of Schooling (years) (2004),8.437589931
Mean Years of Schooling (years) (2005),8.577389956
Mean Years of Schooling (years) (2006),8.71718998
Mean Years of Schooling (years) (2007),8.856990004
Mean Years of Schooling (years) (2008),8.996790028
Mean Years of Schooling (years) (2009),9.136590052
Mean Years of Schooling (years) (2010),9.276390076
Mean Years of Schooling (years) (2011),9.416856766
Mean Years of Schooling (years) (2012),9.557323456
Mean Years of Schooling (years) (2013),9.697790146
Mean Years of Schooling (years) (2014),9.838256836
Mean Years of Schooling (years) (2015),9.978723526
Mean Years of Schooling (years) (2016),10.11919022
Mean Years of Schooling (years) (2017),10.25965691
Mean Years of Schooling (years) (2018),10.4001236
Mean Years of Schooling (years) (2019),10.54059029
Mean Years of Schooling (years) (2020),10.68696295
Mean Years of Schooling (years) (2021),10.68696295
Mean Years of Schooling (years) (2022),10.68696295
Gross National Income Per Capita (2017 PPP$) (1990),10525.95704
Gross National Income Per Capita (2017 PPP$) (1991),10967.51617
Gross National Income Per Capita (2017 PPP$) (1992),11785.22423
Gross National Income Per Capita (2017 PPP$) (1993),12444.37608
Gross National Income Per Capita (2017 PPP$) (1994),12690.88655
Gross National Income Per Capita (2017 PPP$) (1995),12415.76977
Gross National Income Per Capita (2017 PPP$) (1996),12628.99689
Gross National Income Per Capita (2017 PPP$) (1997),13032.66694
Gross National Income Per Capita (2017 PPP$) (1998),13674.55231
Gross National Income Per Capita (2017 PPP$) (1999),13755.2053
Gross National Income Per Capita (2017 PPP$) (2000),14071.01154
Gross National Income Per Capita (2017 PPP$) (2001),13803.85255
Gross National Income Per Capita (2017 PPP$) (2002),14305.13727
Gross National Income Per Capita (2017 PPP$) (2003),14180.01693
Gross National Income Per Capita (2017 PPP$) (2004),14721.94291
Gross National Income Per Capita (2017 PPP$) (2005),15424.21998
Gross National Income Per Capita (2017 PPP$) (2006),16476.39994
Gross National Income Per Capita (2017 PPP$) (2007),18520.12994
Gross National Income Per Capita (2017 PPP$) (2008),19932.22964
Gross National Income Per Capita (2017 PPP$) (2009),19930.69452
Gross National Income Per Capita (2017 PPP$) (2010),20207.53611
Gross National Income Per Capita (2017 PPP$) (2011),22676.84179
Gross National Income Per Capita (2017 PPP$) (2012),24467.53259
Gross National Income Per Capita (2017 PPP$) (2013),25825.07861
Gross National Income Per Capita (2017 PPP$) (2014),26014.83885
Gross National Income Per Capita (2017 PPP$) (2015),27033.221
Gross National Income Per Capita (2017 PPP$) (2016),28332.68145
Gross National Income Per Capita (2017 PPP$) (2017),29766.99491
Gross National Income Per Capita (2017 PPP$) (2018),30084.15093
Gross National Income Per Capita (2017 PPP$) (2019),30609.73608
Gross National Income Per Capita (2017 PPP$) (2020),25727.89914
Gross National Income Per Capita (2017 PPP$) (2021),29285.65116
Gross National Income Per Capita (2017 PPP$) (2022),32029.36025
GDI Group (2022),1
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),0.961
Gender Development Index (value) (1996),0.961
Gender Development Index (value) (1997),0.965
Gender Development Index (value) (1998),0.984
Gender Development Index (value) (1999),0.985
Gender Development Index (value) (2000),0.968
Gender Development Index (value) (2001),0.966
Gender Development Index (value) (2002),0.97
Gender Development Index (value) (2003),0.986
Gender Development Index (value) (2004),0.974
Gender Development Index (value) (2005),0.977
Gender Development Index (value) (2006),0.99
Gender Development Index (value) (2007),0.993
Gender Development Index (value) (2008),0.995
Gender Development Index (value) (2009),0.996
Gender Development Index (value) (2010),0.997
Gender Development Index (value) (2011),0.998
Gender Development Index (value) (2012),1.003
Gender Development Index (value) (2013),1
Gender Development Index (value) (2014),1.005
Gender Development Index (value) (2015),1.006
Gender Development Index (value) (2016),1.007
Gender Development Index (value) (2017),1.012
Gender Development Index (value) (2018),1.013
Gender Development Index (value) (2019),1.012
Gender Development Index (value) (2020),1.027
Gender Development Index (value) (2021),1.017
Gender Development Index (value) (2022),1.017
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),0.676543078
HDI female (1996),0.68088467
HDI female (1997),0.687807083
HDI female (1998),0.703276595
HDI female (1999),0.70792798
HDI female (2000),0.704486944
HDI female (2001),0.708495487
HDI female (2002),0.71832429
HDI female (2003),0.730358758
HDI female (2004),0.730100527
HDI female (2005),0.737090898
HDI female (2006),0.750117053
HDI female (2007),0.760932203
HDI female (2008),0.765382018
HDI female (2009),0.768133879
HDI female (2010),0.771979667
HDI female (2011),0.778950982
HDI female (2012),0.788083117
HDI female (2013),0.792043735
HDI female (2014),0.797465855
HDI female (2015),0.802660474
HDI female (2016),0.810589921
HDI female (2017),0.81800191
HDI female (2018),0.821635832
HDI female (2019),0.824048417
HDI female (2020),0.819557606
HDI female (2021),0.819324098
HDI female (2022),0.826278511
"Life Expectancy at Birth, female (years) (1990)",74.57
"Life Expectancy at Birth, female (years) (1991)",74.668
"Life Expectancy at Birth, female (years) (1992)",74.89
"Life Expectancy at Birth, female (years) (1993)",75.184
"Life Expectancy at Birth, female (years) (1994)",75.421
"Life Expectancy at Birth, female (years) (1995)",75.656
"Life Expectancy at Birth, female (years) (1996)",75.904
"Life Expectancy at Birth, female (years) (1997)",76.161
"Life Expectancy at Birth, female (years) (1998)",76.431
"Life Expectancy at Birth, female (years) (1999)",76.733
"Life Expectancy at Birth, female (years) (2000)",77.062
"Life Expectancy at Birth, female (years) (2001)",77.418
"Life Expectancy at Birth, female (years) (2002)",77.778
"Life Expectancy at Birth, female (years) (2003)",78.141
"Life Expectancy at Birth, female (years) (2004)",78.466
"Life Expectancy at Birth, female (years) (2005)",78.785
"Life Expectancy at Birth, female (years) (2006)",79.041
"Life Expectancy at Birth, female (years) (2007)",79.273
"Life Expectancy at Birth, female (years) (2008)",79.433
"Life Expectancy at Birth, female (years) (2009)",79.615
"Life Expectancy at Birth, female (years) (2010)",79.733
"Life Expectancy at Birth, female (years) (2011)",79.871
"Life Expectancy at Birth, female (years) (2012)",79.991
"Life Expectancy at Birth, female (years) (2013)",80.138
"Life Expectancy at Birth, female (years) (2014)",80.299
"Life Expectancy at Birth, female (years) (2015)",80.516
"Life Expectancy at Birth, female (years) (2016)",80.736
"Life Expectancy at Birth, female (years) (2017)",80.925
"Life Expectancy at Birth, female (years) (2018)",81.024
"Life Expectancy at Birth, female (years) (2019)",80.954
"Life Expectancy at Birth, female (years) (2020)",80.034
"Life Expectancy at Birth, female (years) (2021)",79.594
"Life Expectancy at Birth, female (years) (2022)",80.091
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",11.86038115
"Expected Years of Schooling, female (years) (1996)",12.03608295
"Expected Years of Schooling, female (years) (1997)",12.21438763
"Expected Years of Schooling, female (years) (1998)",12.39533374
"Expected Years of Schooling, female (years) (1999)",12.57896042
"Expected Years of Schooling, female (years) (2000)",12.8982296
"Expected Years of Schooling, female (years) (2001)",13.13183975
"Expected Years of Schooling, female (years) (2002)",13.29218006
"Expected Years of Schooling, female (years) (2003)",13.41481495
"Expected Years of Schooling, female (years) (2004)",13.53744984
"Expected Years of Schooling, female (years) (2005)",13.56785965
"Expected Years of Schooling, female (years) (2006)",13.62652969
"Expected Years of Schooling, female (years) (2007)",13.60552979
"Expected Years of Schooling, female (years) (2008)",13.41810989
"Expected Years of Schooling, female (years) (2009)",13.39435005
"Expected Years of Schooling, female (years) (2010)",13.44550037
"Expected Years of Schooling, female (years) (2011)",13.31604958
"Expected Years of Schooling, female (years) (2012)",13.36301645
"Expected Years of Schooling, female (years) (2013)",13.40998332
"Expected Years of Schooling, female (years) (2014)",13.45695019
"Expected Years of Schooling, female (years) (2015)",13.43101978
"Expected Years of Schooling, female (years) (2016)",13.61728001
"Expected Years of Schooling, female (years) (2017)",13.67851734
"Expected Years of Schooling, female (years) (2018)",13.74003007
"Expected Years of Schooling, female (years) (2019)",13.80181941
"Expected Years of Schooling, female (years) (2020)",13.86388663
"Expected Years of Schooling, female (years) (2021)",13.86388663
"Expected Years of Schooling, female (years) (2022)",13.86388663
"Mean Years of Schooling, female (years) (1990)",7.478219986
"Mean Years of Schooling, female (years) (1991)",7.531305027
"Mean Years of Schooling, female (years) (1992)",7.584390068
"Mean Years of Schooling, female (years) (1993)",7.637475109
"Mean Years of Schooling, female (years) (1994)",7.69056015
"Mean Years of Schooling, female (years) (1995)",7.743645191
"Mean Years of Schooling, female (years) (1996)",7.796730232
"Mean Years of Schooling, female (years) (1997)",7.849815273
"Mean Years of Schooling, female (years) (1998)",7.902900314
"Mean Years of Schooling, female (years) (1999)",7.955985355
"Mean Years of Schooling, female (years) (2000)",8.009070396
"Mean Years of Schooling, female (years) (2001)",8.157989311
"Mean Years of Schooling, female (years) (2002)",8.306908226
"Mean Years of Schooling, female (years) (2003)",8.455827141
"Mean Years of Schooling, female (years) (2004)",8.604746056
"Mean Years of Schooling, female (years) (2005)",8.75366497
"Mean Years of Schooling, female (years) (2006)",8.902583885
"Mean Years of Schooling, female (years) (2007)",9.0515028
"Mean Years of Schooling, female (years) (2008)",9.200421715
"Mean Years of Schooling, female (years) (2009)",9.34934063
"Mean Years of Schooling, female (years) (2010)",9.498259544
"Mean Years of Schooling, female (years) (2011)",9.642202907
"Mean Years of Schooling, female (years) (2012)",9.78614627
"Mean Years of Schooling, female (years) (2013)",9.930089633
"Mean Years of Schooling, female (years) (2014)",10.074033
"Mean Years of Schooling, female (years) (2015)",10.21797636
"Mean Years of Schooling, female (years) (2016)",10.36191972
"Mean Years of Schooling, female (years) (2017)",10.50586308
"Mean Years of Schooling, female (years) (2018)",10.64980645
"Mean Years of Schooling, female (years) (2019)",10.79374981
"Mean Years of Schooling, female (years) (2020)",10.94374988
"Mean Years of Schooling, female (years) (2021)",10.94374988
"Mean Years of Schooling, female (years) (2022)",10.94374988
"Gross National Income Per Capita, female (2017 PPP$) (1990)",5021.115757
"Gross National Income Per Capita, female (2017 PPP$) (1991)",6124.858793
"Gross National Income Per Capita, female (2017 PPP$) (1992)",6533.545553
"Gross National Income Per Capita, female (2017 PPP$) (1993)",6980.175391
"Gross National Income Per Capita, female (2017 PPP$) (1994)",7196.730536
"Gross National Income Per Capita, female (2017 PPP$) (1995)",7125.356356
"Gross National Income Per Capita, female (2017 PPP$) (1996)",7225.976486
"Gross National Income Per Capita, female (2017 PPP$) (1997)",7685.330407
"Gross National Income Per Capita, female (2017 PPP$) (1998)",9621.835788
"Gross National Income Per Capita, female (2017 PPP$) (1999)",9752.577181
"Gross National Income Per Capita, female (2017 PPP$) (2000)",8227.800456
"Gross National Income Per Capita, female (2017 PPP$) (2001)",7956.439535
"Gross National Income Per Capita, female (2017 PPP$) (2002)",8696.396954
"Gross National Income Per Capita, female (2017 PPP$) (2003)",9982.856585
"Gross National Income Per Capita, female (2017 PPP$) (2004)",9129.869389
"Gross National Income Per Capita, female (2017 PPP$) (2005)",9737.755662
"Gross National Income Per Capita, female (2017 PPP$) (2006)",11638.44517
"Gross National Income Per Capita, female (2017 PPP$) (2007)",13611.05217
"Gross National Income Per Capita, female (2017 PPP$) (2008)",14662.77236
"Gross National Income Per Capita, female (2017 PPP$) (2009)",14755.29655
"Gross National Income Per Capita, female (2017 PPP$) (2010)",15025.23904
"Gross National Income Per Capita, female (2017 PPP$) (2011)",16868.22264
"Gross National Income Per Capita, female (2017 PPP$) (2012)",19114.61123
"Gross National Income Per Capita, female (2017 PPP$) (2013)",19497.94965
"Gross National Income Per Capita, female (2017 PPP$) (2014)",20454.33119
"Gross National Income Per Capita, female (2017 PPP$) (2015)",21577.99095
"Gross National Income Per Capita, female (2017 PPP$) (2016)",23003.18101
"Gross National Income Per Capita, female (2017 PPP$) (2017)",24991.02602
"Gross National Income Per Capita, female (2017 PPP$) (2018)",25371.45826
"Gross National Income Per Capita, female (2017 PPP$) (2019)",25539.04379
"Gross National Income Per Capita, female (2017 PPP$) (2020)",24230.17839
"Gross National Income Per Capita, female (2017 PPP$) (2021)",25158.1497
"Gross National Income Per Capita, female (2017 PPP$) (2022)",27610.88808
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),0.703778475
HDI male (1996),0.708159228
HDI male (1997),0.712612413
HDI male (1998),0.714638097
HDI male (1999),0.718536354
HDI male (2000),0.728121855
HDI male (2001),0.733348554
HDI male (2002),0.740289127
HDI male (2003),0.741024895
HDI male (2004),0.749800731
HDI male (2005),0.754563014
HDI male (2006),0.757625261
HDI male (2007),0.766258571
HDI male (2008),0.769567501
HDI male (2009),0.771082706
HDI male (2010),0.774679997
HDI male (2011),0.780479708
HDI male (2012),0.785405819
HDI male (2013),0.791811086
HDI male (2014),0.793800904
HDI male (2015),0.798177465
HDI male (2016),0.804700476
HDI male (2017),0.808575111
HDI male (2018),0.811286717
HDI male (2019),0.81446976
HDI male (2020),0.797806601
HDI male (2021),0.805369382
HDI male (2022),0.812639239
"Life Expectancy at Birth, male (years) (1990)",67.983
"Life Expectancy at Birth, male (years) (1991)",68.074
"Life Expectancy at Birth, male (years) (1992)",68.328
"Life Expectancy at Birth, male (years) (1993)",68.68
"Life Expectancy at Birth, male (years) (1994)",69.007
"Life Expectancy at Birth, male (years) (1995)",69.33
"Life Expectancy at Birth, male (years) (1996)",69.649
"Life Expectancy at Birth, male (years) (1997)",69.971
"Life Expectancy at Birth, male (years) (1998)",70.308
"Life Expectancy at Birth, male (years) (1999)",70.681
"Life Expectancy at Birth, male (years) (2000)",71.101
"Life Expectancy at Birth, male (years) (2001)",71.559
"Life Expectancy at Birth, male (years) (2002)",72.007
"Life Expectancy at Birth, male (years) (2003)",72.424
"Life Expectancy at Birth, male (years) (2004)",72.749
"Life Expectancy at Birth, male (years) (2005)",72.999
"Life Expectancy at Birth, male (years) (2006)",73.118
"Life Expectancy at Birth, male (years) (2007)",73.179
"Life Expectancy at Birth, male (years) (2008)",73.172
"Life Expectancy at Birth, male (years) (2009)",73.233
"Life Expectancy at Birth, male (years) (2010)",73.325
"Life Expectancy at Birth, male (years) (2011)",73.537
"Life Expectancy at Birth, male (years) (2012)",73.787
"Life Expectancy at Birth, male (years) (2013)",74.067
"Life Expectancy at Birth, male (years) (2014)",74.317
"Life Expectancy at Birth, male (years) (2015)",74.54
"Life Expectancy at Birth, male (years) (2016)",74.692
"Life Expectancy at Birth, male (years) (2017)",74.791
"Life Expectancy at Birth, male (years) (2018)",74.826
"Life Expectancy at Birth, male (years) (2019)",74.789
"Life Expectancy at Birth, male (years) (2020)",73.472
"Life Expectancy at Birth, male (years) (2021)",73.05
"Life Expectancy at Birth, male (years) (2022)",73.726
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",11.0888899
"Expected Years of Schooling, male (years) (1996)",11.22031013
"Expected Years of Schooling, male (years) (1997)",11.35328789
"Expected Years of Schooling, male (years) (1998)",11.48784164
"Expected Years of Schooling, male (years) (1999)",11.62399006
"Expected Years of Schooling, male (years) (2000)",11.78660011
"Expected Years of Schooling, male (years) (2001)",11.95860958
"Expected Years of Schooling, male (years) (2002)",12.17918968
"Expected Years of Schooling, male (years) (2003)",12.25389004
"Expected Years of Schooling, male (years) (2004)",12.32859039
"Expected Years of Schooling, male (years) (2005)",12.33388996
"Expected Years of Schooling, male (years) (2006)",12.3606596
"Expected Years of Schooling, male (years) (2007)",12.55408001
"Expected Years of Schooling, male (years) (2008)",12.39206028
"Expected Years of Schooling, male (years) (2009)",12.36151981
"Expected Years of Schooling, male (years) (2010)",12.44301033
"Expected Years of Schooling, male (years) (2011)",12.23507977
"Expected Years of Schooling, male (years) (2012)",12.22112974
"Expected Years of Schooling, male (years) (2013)",12.20717971
"Expected Years of Schooling, male (years) (2014)",12.19322968
"Expected Years of Schooling, male (years) (2015)",12.21327019
"Expected Years of Schooling, male (years) (2016)",12.42805958
"Expected Years of Schooling, male (years) (2017)",12.46734648
"Expected Years of Schooling, male (years) (2018)",12.50675758
"Expected Years of Schooling, male (years) (2019)",12.54629326
"Expected Years of Schooling, male (years) (2020)",12.58595392
"Expected Years of Schooling, male (years) (2021)",12.58595392
"Expected Years of Schooling, male (years) (2022)",12.58595392
"Mean Years of Schooling, male (years) (1990)",7.337379932
"Mean Years of Schooling, male (years) (1991)",7.378470945
"Mean Years of Schooling, male (years) (1992)",7.419561958
"Mean Years of Schooling, male (years) (1993)",7.460652971
"Mean Years of Schooling, male (years) (1994)",7.501743984
"Mean Years of Schooling, male (years) (1995)",7.542834997
"Mean Years of Schooling, male (years) (1996)",7.58392601
"Mean Years of Schooling, male (years) (1997)",7.625017023
"Mean Years of Schooling, male (years) (1998)",7.666108036
"Mean Years of Schooling, male (years) (1999)",7.707199049
"Mean Years of Schooling, male (years) (2000)",7.748290062
"Mean Years of Schooling, male (years) (2001)",7.878568077
"Mean Years of Schooling, male (years) (2002)",8.008846092
"Mean Years of Schooling, male (years) (2003)",8.139124107
"Mean Years of Schooling, male (years) (2004)",8.269402122
"Mean Years of Schooling, male (years) (2005)",8.399680138
"Mean Years of Schooling, male (years) (2006)",8.529958153
"Mean Years of Schooling, male (years) (2007)",8.660236168
"Mean Years of Schooling, male (years) (2008)",8.790514183
"Mean Years of Schooling, male (years) (2009)",8.920792198
"Mean Years of Schooling, male (years) (2010)",9.051070213
"Mean Years of Schooling, male (years) (2011)",9.185467932
"Mean Years of Schooling, male (years) (2012)",9.319865651
"Mean Years of Schooling, male (years) (2013)",9.454263369
"Mean Years of Schooling, male (years) (2014)",9.588661088
"Mean Years of Schooling, male (years) (2015)",9.723058807
"Mean Years of Schooling, male (years) (2016)",9.857456525
"Mean Years of Schooling, male (years) (2017)",9.991854244
"Mean Years of Schooling, male (years) (2018)",10.12625196
"Mean Years of Schooling, male (years) (2019)",10.26064968
"Mean Years of Schooling, male (years) (2020)",10.40059663
"Mean Years of Schooling, male (years) (2021)",10.40059663
"Mean Years of Schooling, male (years) (2022)",10.40059663
"Gross National Income Per Capita, male (2017 PPP$) (1990)",15945.41156
"Gross National Income Per Capita, male (2017 PPP$) (1991)",15739.29807
"Gross National Income Per Capita, male (2017 PPP$) (1992)",16964.41228
"Gross National Income Per Capita, male (2017 PPP$) (1993)",17837.26555
"Gross National Income Per Capita, male (2017 PPP$) (1994)",18116.98853
"Gross National Income Per Capita, male (2017 PPP$) (1995)",17643.73668
"Gross National Income Per Capita, male (2017 PPP$) (1996)",17971.00962
"Gross National Income Per Capita, male (2017 PPP$) (1997)",18322.10472
"Gross National Income Per Capita, male (2017 PPP$) (1998)",17685.13126
"Gross National Income Per Capita, male (2017 PPP$) (1999)",17717.81669
"Gross National Income Per Capita, male (2017 PPP$) (2000)",19858.03257
"Gross National Income Per Capita, male (2017 PPP$) (2001)",19597.10135
"Gross National Income Per Capita, male (2017 PPP$) (2002)",19863.71396
"Gross National Income Per Capita, male (2017 PPP$) (2003)",18340.91428
"Gross National Income Per Capita, male (2017 PPP$) (2004)",20267.39304
"Gross National Income Per Capita, male (2017 PPP$) (2005)",21065.099
"Gross National Income Per Capita, male (2017 PPP$) (2006)",21277.36649
"Gross National Income Per Capita, male (2017 PPP$) (2007)",23393.84941
"Gross National Income Per Capita, male (2017 PPP$) (2008)",25166.48349
"Gross National Income Per Capita, male (2017 PPP$) (2009)",25074.4957
"Gross National Income Per Capita, male (2017 PPP$) (2010)",25361.2507
"Gross National Income Per Capita, male (2017 PPP$) (2011)",28456.71805
"Gross National Income Per Capita, male (2017 PPP$) (2012)",29796.67091
"Gross National Income Per Capita, male (2017 PPP$) (2013)",32126.76855
"Gross National Income Per Capita, male (2017 PPP$) (2014)",31554.95242
"Gross National Income Per Capita, male (2017 PPP$) (2015)",32470.12041
"Gross National Income Per Capita, male (2017 PPP$) (2016)",33645.74228
"Gross National Income Per Capita, male (2017 PPP$) (2017)",34529.57139
"Gross National Income Per Capita, male (2017 PPP$) (2018)",34785.15574
"Gross National Income Per Capita, male (2017 PPP$) (2019)",35669.72691
"Gross National Income Per Capita, male (2017 PPP$) (2020)",27223.28884
"Gross National Income Per Capita, male (2017 PPP$) (2021)",33409.77897
"Gross National Income Per Capita, male (2017 PPP$) (2022)",36447.35037
Inequality-adjusted Human Development Index (value) (2010),0.599
Inequality-adjusted Human Development Index (value) (2011),0.603
Inequality-adjusted Human Development Index (value) (2012),0.609
Inequality-adjusted Human Development Index (value) (2013),0.617
Inequality-adjusted Human Development Index (value) (2014),0.622
Inequality-adjusted Human Development Index (value) (2015),0.626
Inequality-adjusted Human Development Index (value) (2016),0.636
Inequality-adjusted Human Development Index (value) (2017),0.636
Inequality-adjusted Human Development Index (value) (2018),0.641
Inequality-adjusted Human Development Index (value) (2019),0.643
Inequality-adjusted Human Development Index (value) (2020),0.634
Inequality-adjusted Human Development Index (value) (2021),0.64
Inequality-adjusted Human Development Index (value) (2022),0.647
Coefficient of human inequality (2010),21.720819
Coefficient of human inequality (2011),21.86997367
Coefficient of human inequality (2012),21.67916467
Coefficient of human inequality (2013),21.25440667
Coefficient of human inequality (2014),20.981203
Coefficient of human inequality (2015),20.89432233
Coefficient of human inequality (2016),20.45545033
Coefficient of human inequality (2017),20.74362233
Coefficient of human inequality (2018),20.46368133
Coefficient of human inequality (2019),20.46662333
Coefficient of human inequality (2020),20.35749067
Coefficient of human inequality (2021),19.971338
Coefficient of human inequality (2022),19.89954167
Overall loss (%) (2010),22.70967742
Overall loss (%) (2011),22.79129321
Overall loss (%) (2012),22.71573604
Overall loss (%) (2013),22.29219144
Overall loss (%) (2014),21.95734003
Overall loss (%) (2015),21.94513716
Overall loss (%) (2016),21.38442522
Overall loss (%) (2017),21.86732187
Overall loss (%) (2018),21.54222766
Overall loss (%) (2019),21.58536585
Overall loss (%) (2020),21.631644
Overall loss (%) (2021),21.27921279
Overall loss (%) (2022),21.09756098
Inequality in life expectancy (2010),13.070017
Inequality in life expectancy (2011),12.828291
Inequality in life expectancy (2012),12.617634
Inequality in life expectancy (2013),12.36962
Inequality in life expectancy (2014),12.150059
Inequality in life expectancy (2015),11.896417
Inequality in life expectancy (2016),11.691461
Inequality in life expectancy (2017),11.525387
Inequality in life expectancy (2018),11.430464
Inequality in life expectancy (2019),11.46911
Inequality in life expectancy (2020),11.141712
Inequality in life expectancy (2021),10.867824
Inequality in life expectancy (2022),10.652435
Inequality in eduation (2010),13.09428
Inequality in eduation (2011),13.78347
Inequality in eduation (2012),13.4217
Inequality in eduation (2013),13.59584
Inequality in eduation (2014),13.12639
Inequality in eduation (2015),12.51681
Inequality in eduation (2016),12.56514
