key,value
Gender Development Index (value) (1991),0.925
Gender Development Index (value) (1992),0.93
Gender Development Index (value) (1993),0.932
Gender Development Index (value) (1994),0.935
Gender Development Index (value) (1995),0.935
Gender Development Index (value) (1996),0.941
Gender Development Index (value) (1997),0.94
Gender Development Index (value) (1998),0.942
Gender Development Index (value) (1999),0.938
Gender Development Index (value) (2000),0.942
Gender Development Index (value) (2001),0.938
Gender Development Index (value) (2002),0.939
Gender Development Index (value) (2003),0.946
Gender Development Index (value) (2004),0.944
Gender Development Index (value) (2005),0.946
Gender Development Index (value) (2006),0.947
Gender Development Index (value) (2007),0.946
Gender Development Index (value) (2008),0.949
Gender Development Index (value) (2009),0.957
Gender Development Index (value) (2010),0.955
Gender Development Index (value) (2011),0.96
Gender Development Index (value) (2012),0.96
Gender Development Index (value) (2013),0.963
Gender Development Index (value) (2014),0.963
Gender Development Index (value) (2015),0.964
Gender Development Index (value) (2016),0.962
Gender Development Index (value) (2017),0.966
Gender Development Index (value) (2018),0.966
Gender Development Index (value) (2019),0.968
Gender Development Index (value) (2020),0.969
Gender Development Index (value) (2021),0.969
Gender Development Index (value) (2022),0.973
HDI female (1990),0.671329924
HDI female (1991),0.677583005
HDI female (1992),0.688733167
HDI female (1993),0.683697374
HDI female (1994),0.690563809
HDI female (1995),0.696724076
HDI female (1996),0.707014259
HDI female (1997),0.715159771
HDI female (1998),0.722076733
HDI female (1999),0.726165434
HDI female (2000),0.735364413
HDI female (2001),0.736606664
HDI female (2002),0.744086323
HDI female (2003),0.753406555
HDI female (2004),0.759274057
HDI female (2005),0.76745221
HDI female (2006),0.770027203
HDI female (2007),0.774201244
HDI female (2008),0.786432528
HDI female (2009),0.790068991
HDI female (2010),0.790818685
HDI female (2011),0.796253227
HDI female (2012),0.803539535
HDI female (2013),0.818193346
HDI female (2014),0.821940631
HDI female (2015),0.828270556
HDI female (2016),0.831387097
HDI female (2017),0.836738455
HDI female (2018),0.839363834
HDI female (2019),0.843105789
HDI female (2020),0.832835343
HDI female (2021),0.840088975
HDI female (2022),0.846799773
"Life Expectancy at Birth, female (years) (1990)",75.96
"Life Expectancy at Birth, female (years) (1991)",76.794
"Life Expectancy at Birth, female (years) (1992)",77.068
"Life Expectancy at Birth, female (years) (1993)",77.21
"Life Expectancy at Birth, female (years) (1994)",77.704
"Life Expectancy at Birth, female (years) (1995)",77.812
"Life Expectancy at Birth, female (years) (1996)",78.196
"Life Expectancy at Birth, female (years) (1997)",78.86
"Life Expectancy at Birth, female (years) (1998)",78.72
"Life Expectancy at Birth, female (years) (1999)",79.09
"Life Expectancy at Birth, female (years) (2000)",79.977
"Life Expectancy at Birth, female (years) (2001)",79.921
"Life Expectancy at Birth, female (years) (2002)",80.582
"Life Expectancy at Birth, female (years) (2003)",80.433
"Life Expectancy at Birth, female (years) (2004)",80.72
"Life Expectancy at Birth, female (years) (2005)",81.078
"Life Expectancy at Birth, female (years) (2006)",80.917
"Life Expectancy at Birth, female (years) (2007)",80.549
"Life Expectancy at Birth, female (years) (2008)",81.25
"Life Expectancy at Birth, female (years) (2009)",81.481
"Life Expectancy at Birth, female (years) (2010)",81.213
"Life Expectancy at Birth, female (years) (2011)",81.684
"Life Expectancy at Birth, female (years) (2012)",81.596
"Life Expectancy at Birth, female (years) (2013)",82.034
"Life Expectancy at Birth, female (years) (2014)",82.145
"Life Expectancy at Birth, female (years) (2015)",82.384
"Life Expectancy at Birth, female (years) (2016)",82.57
"Life Expectancy at Birth, female (years) (2017)",82.601
"Life Expectancy at Birth, female (years) (2018)",82.527
"Life Expectancy at Birth, female (years) (2019)",82.711
"Life Expectancy at Birth, female (years) (2020)",82.041
"Life Expectancy at Birth, female (years) (2021)",81.437
"Life Expectancy at Birth, female (years) (2022)",81.877
"Expected Years of Schooling, female (years) (1990)",12.71445088
"Expected Years of Schooling, female (years) (1991)",12.70357054
"Expected Years of Schooling, female (years) (1992)",12.69269951
"Expected Years of Schooling, female (years) (1993)",11.70845032
"Expected Years of Schooling, female (years) (1994)",11.87763233
"Expected Years of Schooling, female (years) (1995)",12.04681435
"Expected Years of Schooling, female (years) (1996)",12.21599636
"Expected Years of Schooling, female (years) (1997)",12.38517838
"Expected Years of Schooling, female (years) (1998)",12.55436039
"Expected Years of Schooling, female (years) (1999)",13.04706001
"Expected Years of Schooling, female (years) (2000)",13.03864956
"Expected Years of Schooling, female (years) (2001)",13.23072481
"Expected Years of Schooling, female (years) (2002)",13.42280006
"Expected Years of Schooling, female (years) (2003)",13.63827038
"Expected Years of Schooling, female (years) (2004)",13.89673996
"Expected Years of Schooling, female (years) (2005)",14.21294975
"Expected Years of Schooling, female (years) (2006)",14.22270012
"Expected Years of Schooling, female (years) (2007)",14.60606956
"Expected Years of Schooling, female (years) (2008)",14.78108025
"Expected Years of Schooling, female (years) (2009)",14.87629032
"Expected Years of Schooling, female (years) (2010)",15.2049799
"Expected Years of Schooling, female (years) (2011)",15.46477985
"Expected Years of Schooling, female (years) (2012)",15.62277985
"Expected Years of Schooling, female (years) (2013)",16.25210953
"Expected Years of Schooling, female (years) (2014)",16.42097092
"Expected Years of Schooling, female (years) (2015)",16.54647064
"Expected Years of Schooling, female (years) (2016)",16.68995094
"Expected Years of Schooling, female (years) (2017)",16.76623917
"Expected Years of Schooling, female (years) (2018)",16.86310959
"Expected Years of Schooling, female (years) (2019)",16.88459969
"Expected Years of Schooling, female (years) (2020)",16.57752037
"Expected Years of Schooling, female (years) (2021)",17.08077049
"Expected Years of Schooling, female (years) (2022)",17.08077049
"Mean Years of Schooling, female (years) (1990)",8.337210266
"Mean Years of Schooling, female (years) (1991)",8.421723968
"Mean Years of Schooling, female (years) (1992)",8.539250082
"Mean Years of Schooling, female (years) (1993)",8.606988307
"Mean Years of Schooling, female (years) (1994)",8.674726533
"Mean Years of Schooling, female (years) (1995)",8.742464759
"Mean Years of Schooling, female (years) (1996)",8.805969345
"Mean Years of Schooling, female (years) (1997)",8.869473932
"Mean Years of Schooling, female (years) (1998)",8.932978519
"Mean Years of Schooling, female (years) (1999)",8.996483105
"Mean Years of Schooling, female (years) (2000)",9.059987692
"Mean Years of Schooling, female (years) (2001)",9.206048241
"Mean Years of Schooling, female (years) (2002)",9.35210879
"Mean Years of Schooling, female (years) (2003)",9.49816934
"Mean Years of Schooling, female (years) (2004)",9.644229889
"Mean Years of Schooling, female (years) (2005)",9.670116742
"Mean Years of Schooling, female (years) (2006)",9.696003596
"Mean Years of Schooling, female (years) (2007)",9.72189045
"Mean Years of Schooling, female (years) (2008)",9.959739685
"Mean Years of Schooling, female (years) (2009)",9.851214886
"Mean Years of Schooling, female (years) (2010)",9.742690086
"Mean Years of Schooling, female (years) (2011)",9.3937397
"Mean Years of Schooling, female (years) (2012)",9.636924744
"Mean Years of Schooling, female (years) (2013)",9.880109787
"Mean Years of Schooling, female (years) (2014)",9.998734951
"Mean Years of Schooling, female (years) (2015)",10.11736012
"Mean Years of Schooling, female (years) (2016)",10.29990005
"Mean Years of Schooling, female (years) (2017)",10.48243999
"Mean Years of Schooling, female (years) (2018)",10.66036881
"Mean Years of Schooling, female (years) (2019)",10.84131778
"Mean Years of Schooling, female (years) (2020)",11.02533818
"Mean Years of Schooling, female (years) (2021)",11.02533818
"Mean Years of Schooling, female (years) (2022)",11.02533818
"Gross National Income Per Capita, female (2017 PPP$) (1990)",4741.443424
"Gross National Income Per Capita, female (2017 PPP$) (1991)",4897.503559
"Gross National Income Per Capita, female (2017 PPP$) (1992)",5699.720774
"Gross National Income Per Capita, female (2017 PPP$) (1993)",6072.378379
"Gross National Income Per Capita, female (2017 PPP$) (1994)",6320.05019
"Gross National Income Per Capita, female (2017 PPP$) (1995)",6686.816079
"Gross National Income Per Capita, female (2017 PPP$) (1996)",7477.231519
"Gross National Income Per Capita, female (2017 PPP$) (1997)",7870.167969
"Gross National Income Per Capita, female (2017 PPP$) (1998)",8625.093209
"Gross National Income Per Capita, female (2017 PPP$) (1999)",8115.03631
"Gross National Income Per Capita, female (2017 PPP$) (2000)",8843.817192
"Gross National Income Per Capita, female (2017 PPP$) (2001)",8487.838093
"Gross National Income Per Capita, female (2017 PPP$) (2002)",8634.336586
"Gross National Income Per Capita, female (2017 PPP$) (2003)",9629.903963
"Gross National Income Per Capita, female (2017 PPP$) (2004)",9680.881758
"Gross National Income Per Capita, female (2017 PPP$) (2005)",10252.48367
"Gross National Income Per Capita, female (2017 PPP$) (2006)",10802.40995
"Gross National Income Per Capita, female (2017 PPP$) (2007)",11144.54727
"Gross National Income Per Capita, female (2017 PPP$) (2008)",12120.20302
"Gross National Income Per Capita, female (2017 PPP$) (2009)",12794.77224
"Gross National Income Per Capita, female (2017 PPP$) (2010)",12794.36538
"Gross National Income Per Capita, female (2017 PPP$) (2011)",14006.31211
"Gross National Income Per Capita, female (2017 PPP$) (2012)",14877.17985
"Gross National Income Per Capita, female (2017 PPP$) (2013)",15924.82738
"Gross National Income Per Capita, female (2017 PPP$) (2014)",15992.3962
"Gross National Income Per Capita, female (2017 PPP$) (2015)",16797.76673
"Gross National Income Per Capita, female (2017 PPP$) (2016)",16424.75872
"Gross National Income Per Capita, female (2017 PPP$) (2017)",17166.1294
"Gross National Income Per Capita, female (2017 PPP$) (2018)",17175.73312
"Gross National Income Per Capita, female (2017 PPP$) (2019)",17377.7308
"Gross National Income Per Capita, female (2017 PPP$) (2020)",15478.8901
"Gross National Income Per Capita, female (2017 PPP$) (2021)",17091.91099
"Gross National Income Per Capita, female (2017 PPP$) (2022)",18611.52012
HDI male (1990),0.722905942
HDI male (1991),0.732245172
HDI male (1992),0.740624023
HDI male (1993),0.733301522
HDI male (1994),0.738756222
HDI male (1995),0.74522156
HDI male (1996),0.751415785
HDI male (1997),0.761033572
HDI male (1998),0.766352657
HDI male (1999),0.773842177
HDI male (2000),0.780550522
HDI male (2001),0.785687692
HDI male (2002),0.792814205
HDI male (2003),0.79614043
HDI male (2004),0.804107335
HDI male (2005),0.811436623
HDI male (2006),0.812954436
HDI male (2007),0.818105594
HDI male (2008),0.829091245
HDI male (2009),0.825986479
HDI male (2010),0.827819388
HDI male (2011),0.829494004
HDI male (2012),0.837325571
HDI male (2013),0.84945584
HDI male (2014),0.853691332
HDI male (2015),0.859130226
HDI male (2016),0.864507701
HDI male (2017),0.866416672
HDI male (2018),0.868748857
HDI male (2019),0.871349472
HDI male (2020),0.859809105
HDI male (2021),0.867273287
HDI male (2022),0.86998757
"Life Expectancy at Birth, male (years) (1990)",69.269
"Life Expectancy at Birth, male (years) (1991)",70.376
"Life Expectancy at Birth, male (years) (1992)",71.171
"Life Expectancy at Birth, male (years) (1993)",71.171
"Life Expectancy at Birth, male (years) (1994)",71.52
"Life Expectancy at Birth, male (years) (1995)",71.429
"Life Expectancy at Birth, male (years) (1996)",71.641
"Life Expectancy at Birth, male (years) (1997)",72.335
"Life Expectancy at Birth, male (years) (1998)",72.611
"Life Expectancy at Birth, male (years) (1999)",72.93
"Life Expectancy at Birth, male (years) (2000)",73.714
"Life Expectancy at Birth, male (years) (2001)",73.6
"Life Expectancy at Birth, male (years) (2002)",74.252
"Life Expectancy at Birth, male (years) (2003)",74.306
"Life Expectancy at Birth, male (years) (2004)",74.479
"Life Expectancy at Birth, male (years) (2005)",74.912
"Life Expectancy at Birth, male (years) (2006)",75.512
"Life Expectancy at Birth, male (years) (2007)",75.043
"Life Expectancy at Birth, male (years) (2008)",75.674
"Life Expectancy at Birth, male (years) (2009)",75.941
"Life Expectancy at Birth, male (years) (2010)",75.734
"Life Expectancy at Birth, male (years) (2011)",76.451
"Life Expectancy at Birth, male (years) (2012)",76.379
"Life Expectancy at Birth, male (years) (2013)",76.579
"Life Expectancy at Birth, male (years) (2014)",76.736
"Life Expectancy at Birth, male (years) (2015)",77.035
"Life Expectancy at Birth, male (years) (2016)",77.496
"Life Expectancy at Birth, male (years) (2017)",78.015
"Life Expectancy at Birth, male (years) (2018)",77.684
"Life Expectancy at Birth, male (years) (2019)",77.894
"Life Expectancy at Birth, male (years) (2020)",76.745
"Life Expectancy at Birth, male (years) (2021)",76.472
"Life Expectancy at Birth, male (years) (2022)",77.156
"Expected Years of Schooling, male (years) (1990)",12.78061528
"Expected Years of Schooling, male (years) (1991)",12.76967832
"Expected Years of Schooling, male (years) (1992)",12.75875072
"Expected Years of Schooling, male (years) (1993)",11.76937962
"Expected Years of Schooling, male (years) (1994)",11.95059376
"Expected Years of Schooling, male (years) (1995)",12.1318079
"Expected Years of Schooling, male (years) (1996)",12.31302204
"Expected Years of Schooling, male (years) (1997)",12.49423618
"Expected Years of Schooling, male (years) (1998)",12.67545033
"Expected Years of Schooling, male (years) (1999)",13.11793041
"Expected Years of Schooling, male (years) (2000)",13.2311697
"Expected Years of Schooling, male (years) (2001)",13.42854977
"Expected Years of Schooling, male (years) (2002)",13.62592983
"Expected Years of Schooling, male (years) (2003)",13.85192013
"Expected Years of Schooling, male (years) (2004)",14.23410988
"Expected Years of Schooling, male (years) (2005)",14.54407978
"Expected Years of Schooling, male (years) (2006)",14.41016006
"Expected Years of Schooling, male (years) (2007)",14.79601955
"Expected Years of Schooling, male (years) (2008)",14.93153
"Expected Years of Schooling, male (years) (2009)",14.88798046
"Expected Years of Schooling, male (years) (2010)",14.99600029
"Expected Years of Schooling, male (years) (2011)",15.16236019
"Expected Years of Schooling, male (years) (2012)",15.20993042
"Expected Years of Schooling, male (years) (2013)",15.96514034
"Expected Years of Schooling, male (years) (2014)",16.10499954
"Expected Years of Schooling, male (years) (2015)",16.24192047
"Expected Years of Schooling, male (years) (2016)",16.30578995
"Expected Years of Schooling, male (years) (2017)",16.30685997
"Expected Years of Schooling, male (years) (2018)",16.35614967
"Expected Years of Schooling, male (years) (2019)",16.40880966
"Expected Years of Schooling, male (years) (2020)",16.10942078
"Expected Years of Schooling, male (years) (2021)",16.46307945
"Expected Years of Schooling, male (years) (2022)",16.46307945
"Mean Years of Schooling, male (years) (1990)",8.43733098
"Mean Years of Schooling, male (years) (1991)",8.511778018
"Mean Years of Schooling, male (years) (1992)",8.586225056
"Mean Years of Schooling, male (years) (1993)",8.660672094
"Mean Years of Schooling, male (years) (1994)",8.735119133
"Mean Years of Schooling, male (years) (1995)",8.809566171
"Mean Years of Schooling, male (years) (1996)",8.921236728
"Mean Years of Schooling, male (years) (1997)",9.032907285
"Mean Years of Schooling, male (years) (1998)",9.144577842
"Mean Years of Schooling, male (years) (1999)",9.256248399
"Mean Years of Schooling, male (years) (2000)",9.367918956
"Mean Years of Schooling, male (years) (2001)",9.467181673
"Mean Years of Schooling, male (years) (2002)",9.566444391
"Mean Years of Schooling, male (years) (2003)",9.665707108
"Mean Years of Schooling, male (years) (2004)",9.764969826
"Mean Years of Schooling, male (years) (2005)",9.809343338
"Mean Years of Schooling, male (years) (2006)",9.85371685
"Mean Years of Schooling, male (years) (2007)",9.898090363
"Mean Years of Schooling, male (years) (2008)",10.26148033
"Mean Years of Schooling, male (years) (2009)",10.11650038
"Mean Years of Schooling, male (years) (2010)",9.971520424
"Mean Years of Schooling, male (years) (2011)",9.723250389
"Mean Years of Schooling, male (years) (2012)",9.943605423
"Mean Years of Schooling, male (years) (2013)",10.16396046
"Mean Years of Schooling, male (years) (2014)",10.29324532
"Mean Years of Schooling, male (years) (2015)",10.42253017
"Mean Years of Schooling, male (years) (2016)",10.57085991
"Mean Years of Schooling, male (years) (2017)",10.71918964
"Mean Years of Schooling, male (years) (2018)",10.88148709
"Mean Years of Schooling, male (years) (2019)",11.04624186
"Mean Years of Schooling, male (years) (2020)",11.21349116
"Mean Years of Schooling, male (years) (2021)",11.21349116
"Mean Years of Schooling, male (years) (2022)",11.21349116
"Gross National Income Per Capita, male (2017 PPP$) (1990)",13911.89559
"Gross National Income Per Capita, male (2017 PPP$) (1991)",14909.42968
"Gross National Income Per Capita, male (2017 PPP$) (1992)",16146.6972
"Gross National Income Per Capita, male (2017 PPP$) (1993)",16993.19726
"Gross National Income Per Capita, male (2017 PPP$) (1994)",17312.43454
"Gross National Income Per Capita, male (2017 PPP$) (1995)",18797.16111
"Gross National Income Per Capita, male (2017 PPP$) (1996)",19513.84437
"Gross National Income Per Capita, male (2017 PPP$) (1997)",20776.28991
"Gross National Income Per Capita, male (2017 PPP$) (1998)",21050.67045
"Gross National Income Per Capita, male (2017 PPP$) (1999)",20974.31186
"Gross National Income Per Capita, male (2017 PPP$) (2000)",21165.44339
"Gross National Income Per Capita, male (2017 PPP$) (2001)",22198.52445
"Gross National Income Per Capita, male (2017 PPP$) (2002)",22543.07677
"Gross National Income Per Capita, male (2017 PPP$) (2003)",22295.11615
"Gross National Income Per Capita, male (2017 PPP$) (2004)",23199.24252
"Gross National Income Per Capita, male (2017 PPP$) (2005)",23939.63938
"Gross National Income Per Capita, male (2017 PPP$) (2006)",23715.33208
"Gross National Income Per Capita, male (2017 PPP$) (2007)",25120.01132
"Gross National Income Per Capita, male (2017 PPP$) (2008)",26246.71501
"Gross National Income Per Capita, male (2017 PPP$) (2009)",25132.45414
"Gross National Income Per Capita, male (2017 PPP$) (2010)",26963.10034
"Gross National Income Per Capita, male (2017 PPP$) (2011)",26770.29725
"Gross National Income Per Capita, male (2017 PPP$) (2012)",29606.06182
"Gross National Income Per Capita, male (2017 PPP$) (2013)",30095.97652
"Gross National Income Per Capita, male (2017 PPP$) (2014)",30415.11091
"Gross National Income Per Capita, male (2017 PPP$) (2015)",31085.60788
"Gross National Income Per Capita, male (2017 PPP$) (2016)",31558.60897
"Gross National Income Per Capita, male (2017 PPP$) (2017)",30117.80402
"Gross National Income Per Capita, male (2017 PPP$) (2018)",31030.62681
"Gross National Income Per Capita, male (2017 PPP$) (2019)",30503.28176
"Gross National Income Per Capita, male (2017 PPP$) (2020)",27628.20856
"Gross National Income Per Capita, male (2017 PPP$) (2021)",30713.80352
"Gross National Income Per Capita, male (2017 PPP$) (2022)",30337.00368
Inequality-adjusted Human Development Index (value) (2010),0.663
Inequality-adjusted Human Development Index (value) (2011),0.673
Inequality-adjusted Human Development Index (value) (2012),0.68
Inequality-adjusted Human Development Index (value) (2013),0.696
Inequality-adjusted Human Development Index (value) (2014),0.699
Inequality-adjusted Human Development Index (value) (2015),0.71
Inequality-adjusted Human Development Index (value) (2016),0.714
Inequality-adjusted Human Development Index (value) (2017),0.714
Inequality-adjusted Human Development Index (value) (2018),0.716
Inequality-adjusted Human Development Index (value) (2019),0.718
Inequality-adjusted Human Development Index (value) (2020),0.695
Inequality-adjusted Human Development Index (value) (2021),0.701
Inequality-adjusted Human Development Index (value) (2022),0.704
Coefficient of human inequality (2010),17.37625707
Coefficient of human inequality (2011),16.50023213
Coefficient of human inequality (2012),16.41937327
Coefficient of human inequality (2013),15.82161983
Coefficient of human inequality (2014),15.9141677
Coefficient of human inequality (2015),15.20272567
Coefficient of human inequality (2016),15.1741485
Coefficient of human inequality (2017),15.41184067
Coefficient of human inequality (2018),15.46759547
Coefficient of human inequality (2019),15.43620607
Coefficient of human inequality (2020),16.5940904
Coefficient of human inequality (2021),16.5973593
Coefficient of human inequality (2022),16.6189918
Overall loss (%) (2010),18.4501845
Overall loss (%) (2011),17.5245098
Overall loss (%) (2012),17.47572816
Overall loss (%) (2013),16.84587814
Overall loss (%) (2014),16.88466112
Overall loss (%) (2015),16.07565012
Overall loss (%) (2016),16.0987074
Overall loss (%) (2017),16.39344262
Overall loss (%) (2018),16.35514019
Overall loss (%) (2019),16.41443539
Overall loss (%) (2020),18.13898704
Overall loss (%) (2021),18.10747664
Overall loss (%) (2022),18.13953488
Inequality in life expectancy (2010),6.3516712
Inequality in life expectancy (2011),6.3614264
Inequality in life expectancy (2012),6.1188498
Inequality in life expectancy (2013),5.9016395
Inequality in life expectancy (2014),6.1792831
Inequality in life expectancy (2015),5.946847
Inequality in life expectancy (2016),5.8611155
Inequality in life expectancy (2017),5.723002
Inequality in life expectancy (2018),5.8902664
Inequality in life expectancy (2019),5.7960982
Inequality in life expectancy (2020),4.8980212
Inequality in life expectancy (2021),4.9078279
