key,value
Mean Years of Schooling (years) (2014),9.151889801
Mean Years of Schooling (years) (2015),9.094240189
Mean Years of Schooling (years) (2016),9.314760208
Mean Years of Schooling (years) (2017),9.535280228
Mean Years of Schooling (years) (2018),9.755800247
Mean Years of Schooling (years) (2019),9.885518863
Mean Years of Schooling (years) (2020),10.01696229
Mean Years of Schooling (years) (2021),10.01696229
Mean Years of Schooling (years) (2022),10.01696229
Gross National Income Per Capita (2017 PPP$) (1990),4934.983851
Gross National Income Per Capita (2017 PPP$) (1991),5123.446734
Gross National Income Per Capita (2017 PPP$) (1992),4972.636475
Gross National Income Per Capita (2017 PPP$) (1993),5110.309806
Gross National Income Per Capita (2017 PPP$) (1994),5598.380839
Gross National Income Per Capita (2017 PPP$) (1995),5876.337978
Gross National Income Per Capita (2017 PPP$) (1996),6004.283028
Gross National Income Per Capita (2017 PPP$) (1997),6295.889543
Gross National Income Per Capita (2017 PPP$) (1998),6221.847349
Gross National Income Per Capita (2017 PPP$) (1999),6209.678426
Gross National Income Per Capita (2017 PPP$) (2000),6251.81907
Gross National Income Per Capita (2017 PPP$) (2001),6242.799134
Gross National Income Per Capita (2017 PPP$) (2002),6473.99404
Gross National Income Per Capita (2017 PPP$) (2003),6612.102344
Gross National Income Per Capita (2017 PPP$) (2004),6747.885231
Gross National Income Per Capita (2017 PPP$) (2005),7023.716574
Gross National Income Per Capita (2017 PPP$) (2006),7312.780793
Gross National Income Per Capita (2017 PPP$) (2007),7896.022022
Gross National Income Per Capita (2017 PPP$) (2008),8648.378446
Gross National Income Per Capita (2017 PPP$) (2009),8740.619483
Gross National Income Per Capita (2017 PPP$) (2010),9252.910859
Gross National Income Per Capita (2017 PPP$) (2011),9725.961837
Gross National Income Per Capita (2017 PPP$) (2012),10363.60107
Gross National Income Per Capita (2017 PPP$) (2013),11014.6226
Gross National Income Per Capita (2017 PPP$) (2014),11240.62105
Gross National Income Per Capita (2017 PPP$) (2015),11613.83997
Gross National Income Per Capita (2017 PPP$) (2016),11820.51879
Gross National Income Per Capita (2017 PPP$) (2017),11870.28055
Gross National Income Per Capita (2017 PPP$) (2018),12069.98025
Gross National Income Per Capita (2017 PPP$) (2019),12279.26893
Gross National Income Per Capita (2017 PPP$) (2020),10894.36185
Gross National Income Per Capita (2017 PPP$) (2021),11509.57787
Gross National Income Per Capita (2017 PPP$) (2022),11916.35952
GDI Group (2022),2
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),
Gender Development Index (value) (1996),
Gender Development Index (value) (1997),
Gender Development Index (value) (1998),
Gender Development Index (value) (1999),
Gender Development Index (value) (2000),
Gender Development Index (value) (2001),0.94
Gender Development Index (value) (2002),0.944
Gender Development Index (value) (2003),0.939
Gender Development Index (value) (2004),0.936
Gender Development Index (value) (2005),0.931
Gender Development Index (value) (2006),0.932
Gender Development Index (value) (2007),0.937
Gender Development Index (value) (2008),0.93
Gender Development Index (value) (2009),0.933
Gender Development Index (value) (2010),0.937
Gender Development Index (value) (2011),0.941
Gender Development Index (value) (2012),0.943
Gender Development Index (value) (2013),0.943
Gender Development Index (value) (2014),0.942
Gender Development Index (value) (2015),0.945
Gender Development Index (value) (2016),0.947
Gender Development Index (value) (2017),0.95
Gender Development Index (value) (2018),0.952
Gender Development Index (value) (2019),0.955
Gender Development Index (value) (2020),0.963
Gender Development Index (value) (2021),0.958
Gender Development Index (value) (2022),0.952
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),
HDI female (1996),
HDI female (1997),
HDI female (1998),
HDI female (1999),
HDI female (2000),
HDI female (2001),0.660458463
HDI female (2002),0.663485585
HDI female (2003),0.660581626
HDI female (2004),0.664888805
HDI female (2005),0.6593968
HDI female (2006),0.665270289
HDI female (2007),0.676651831
HDI female (2008),0.680451021
HDI female (2009),0.685325032
HDI female (2010),0.699894966
HDI female (2011),0.708151206
HDI female (2012),0.718193175
HDI female (2013),0.725706991
HDI female (2014),0.729756298
HDI female (2015),0.735156327
HDI female (2016),0.742163443
HDI female (2017),0.744011492
HDI female (2018),0.749506604
HDI female (2019),0.755325771
HDI female (2020),0.743549787
HDI female (2021),0.738166609
HDI female (2022),0.742111156
"Life Expectancy at Birth, female (years) (1990)",67.972
"Life Expectancy at Birth, female (years) (1991)",68.197
"Life Expectancy at Birth, female (years) (1992)",68.926
"Life Expectancy at Birth, female (years) (1993)",69.361
"Life Expectancy at Birth, female (years) (1994)",69.81
"Life Expectancy at Birth, female (years) (1995)",70.253
"Life Expectancy at Birth, female (years) (1996)",70.752
"Life Expectancy at Birth, female (years) (1997)",71.211
"Life Expectancy at Birth, female (years) (1998)",71.673
"Life Expectancy at Birth, female (years) (1999)",72.309
"Life Expectancy at Birth, female (years) (2000)",72.93
"Life Expectancy at Birth, female (years) (2001)",73.423
"Life Expectancy at Birth, female (years) (2002)",73.916
"Life Expectancy at Birth, female (years) (2003)",74.361
"Life Expectancy at Birth, female (years) (2004)",74.737
"Life Expectancy at Birth, female (years) (2005)",75.015
"Life Expectancy at Birth, female (years) (2006)",75.209
"Life Expectancy at Birth, female (years) (2007)",75.296
"Life Expectancy at Birth, female (years) (2008)",75.509
"Life Expectancy at Birth, female (years) (2009)",75.673
"Life Expectancy at Birth, female (years) (2010)",75.93
"Life Expectancy at Birth, female (years) (2011)",76.298
"Life Expectancy at Birth, female (years) (2012)",76.683
"Life Expectancy at Birth, female (years) (2013)",77.083
"Life Expectancy at Birth, female (years) (2014)",77.432
"Life Expectancy at Birth, female (years) (2015)",77.743
"Life Expectancy at Birth, female (years) (2016)",77.953
"Life Expectancy at Birth, female (years) (2017)",78.1
"Life Expectancy at Birth, female (years) (2018)",78.293
"Life Expectancy at Birth, female (years) (2019)",78.497
"Life Expectancy at Birth, female (years) (2020)",76.816
"Life Expectancy at Birth, female (years) (2021)",74.746
"Life Expectancy at Birth, female (years) (2022)",75.495
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",
"Expected Years of Schooling, female (years) (1996)",
"Expected Years of Schooling, female (years) (1997)",
"Expected Years of Schooling, female (years) (1998)",
"Expected Years of Schooling, female (years) (1999)",
"Expected Years of Schooling, female (years) (2000)",
"Expected Years of Schooling, female (years) (2001)",13.26268959
"Expected Years of Schooling, female (years) (2002)",12.64923954
"Expected Years of Schooling, female (years) (2003)",12.1830101
"Expected Years of Schooling, female (years) (2004)",12.46708012
"Expected Years of Schooling, female (years) (2005)",12.48865986
"Expected Years of Schooling, female (years) (2006)",12.72646999
"Expected Years of Schooling, female (years) (2007)",12.92430496
"Expected Years of Schooling, female (years) (2008)",13.12213993
"Expected Years of Schooling, female (years) (2009)",13.3199749
"Expected Years of Schooling, female (years) (2010)",13.51780987
"Expected Years of Schooling, female (years) (2011)",13.71564484
"Expected Years of Schooling, female (years) (2012)",13.9134798
"Expected Years of Schooling, female (years) (2013)",14.11131477
"Expected Years of Schooling, female (years) (2014)",14.30914974
"Expected Years of Schooling, female (years) (2015)",14.50698471
"Expected Years of Schooling, female (years) (2016)",14.70481968
"Expected Years of Schooling, female (years) (2017)",14.51191998
"Expected Years of Schooling, female (years) (2018)",14.63551336
"Expected Years of Schooling, female (years) (2019)",14.76015935
"Expected Years of Schooling, female (years) (2020)",14.88586691
"Expected Years of Schooling, female (years) (2021)",14.88586691
"Expected Years of Schooling, female (years) (2022)",14.88586691
"Mean Years of Schooling, female (years) (1990)",6.835735782
"Mean Years of Schooling, female (years) (1991)",6.92825278
"Mean Years of Schooling, female (years) (1992)",7.022021932
"Mean Years of Schooling, female (years) (1993)",7.117060184
"Mean Years of Schooling, female (years) (1994)",7.213384715
"Mean Years of Schooling, female (years) (1995)",7.309709246
"Mean Years of Schooling, female (years) (1996)",7.406033776
"Mean Years of Schooling, female (years) (1997)",7.502358307
"Mean Years of Schooling, female (years) (1998)",7.598682837
"Mean Years of Schooling, female (years) (1999)",7.695007368
"Mean Years of Schooling, female (years) (2000)",7.791331898
"Mean Years of Schooling, female (years) (2001)",7.887656429
"Mean Years of Schooling, female (years) (2002)",7.983980959
"Mean Years of Schooling, female (years) (2003)",8.08030549
"Mean Years of Schooling, female (years) (2004)",8.17663002
"Mean Years of Schooling, female (years) (2005)",7.390299797
"Mean Years of Schooling, female (years) (2006)",7.275939941
"Mean Years of Schooling, female (years) (2007)",7.509900093
"Mean Years of Schooling, female (years) (2008)",7.510789871
"Mean Years of Schooling, female (years) (2009)",7.535779953
"Mean Years of Schooling, female (years) (2010)",8.199580193
"Mean Years of Schooling, female (years) (2011)",8.30562973
"Mean Years of Schooling, female (years) (2012)",8.521409988
"Mean Years of Schooling, female (years) (2013)",8.618610382
"Mean Years of Schooling, female (years) (2014)",8.52600956
"Mean Years of Schooling, female (years) (2015)",8.598320007
"Mean Years of Schooling, female (years) (2016)",8.799873352
"Mean Years of Schooling, female (years) (2017)",9.001426697
"Mean Years of Schooling, female (years) (2018)",9.202980042
"Mean Years of Schooling, female (years) (2019)",9.325330482
"Mean Years of Schooling, female (years) (2020)",9.449307529
"Mean Years of Schooling, female (years) (2021)",9.449307529
"Mean Years of Schooling, female (years) (2022)",9.449307529
"Gross National Income Per Capita, female (2017 PPP$) (1990)",3355.436129
"Gross National Income Per Capita, female (2017 PPP$) (1991)",3337.19128
"Gross National Income Per Capita, female (2017 PPP$) (1992)",3209.423426
"Gross National Income Per Capita, female (2017 PPP$) (1993)",2443.692755
"Gross National Income Per Capita, female (2017 PPP$) (1994)",3710.848531
"Gross National Income Per Capita, female (2017 PPP$) (1995)",4016.226268
"Gross National Income Per Capita, female (2017 PPP$) (1996)",4074.401614
"Gross National Income Per Capita, female (2017 PPP$) (1997)",4621.443912
"Gross National Income Per Capita, female (2017 PPP$) (1998)",4610.660832
"Gross National Income Per Capita, female (2017 PPP$) (1999)",4706.736794
"Gross National Income Per Capita, female (2017 PPP$) (2000)",4521.837495
"Gross National Income Per Capita, female (2017 PPP$) (2001)",4727.80918
"Gross National Income Per Capita, female (2017 PPP$) (2002)",5238.079921
"Gross National Income Per Capita, female (2017 PPP$) (2003)",5117.95601
"Gross National Income Per Capita, female (2017 PPP$) (2004)",5002.23846
"Gross National Income Per Capita, female (2017 PPP$) (2005)",5245.730323
"Gross National Income Per Capita, female (2017 PPP$) (2006)",5641.890915
"Gross National Income Per Capita, female (2017 PPP$) (2007)",6305.006258
"Gross National Income Per Capita, female (2017 PPP$) (2008)",6403.782161
"Gross National Income Per Capita, female (2017 PPP$) (2009)",6623.655229
"Gross National Income Per Capita, female (2017 PPP$) (2010)",7050.499826
"Gross National Income Per Capita, female (2017 PPP$) (2011)",7502.509064
"Gross National Income Per Capita, female (2017 PPP$) (2012)",8043.901131
"Gross National Income Per Capita, female (2017 PPP$) (2013)",8441.063916
"Gross National Income Per Capita, female (2017 PPP$) (2014)",8699.647407
"Gross National Income Per Capita, female (2017 PPP$) (2015)",8894.240203
"Gross National Income Per Capita, female (2017 PPP$) (2016)",9183.583991
"Gross National Income Per Capita, female (2017 PPP$) (2017)",9303.978678
"Gross National Income Per Capita, female (2017 PPP$) (2018)",9486.506245
"Gross National Income Per Capita, female (2017 PPP$) (2019)",9886.737865
"Gross National Income Per Capita, female (2017 PPP$) (2020)",8740.836465
"Gross National Income Per Capita, female (2017 PPP$) (2021)",9439.611372
"Gross National Income Per Capita, female (2017 PPP$) (2022)",9515.281407
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),
HDI male (1996),
HDI male (1997),
HDI male (1998),
HDI male (1999),
HDI male (2000),
HDI male (2001),0.702922798
HDI male (2002),0.702676019
HDI male (2003),0.703405113
HDI male (2004),0.710729272
HDI male (2005),0.707983502
HDI male (2006),0.713653702
HDI male (2007),0.722016131
HDI male (2008),0.731784325
HDI male (2009),0.734173211
HDI male (2010),0.746917202
HDI male (2011),0.752432658
HDI male (2012),0.761634745
HDI male (2013),0.769379709
HDI male (2014),0.774995454
HDI male (2015),0.778062985
HDI male (2016),0.783834909
HDI male (2017),0.782922578
HDI male (2018),0.787666836
HDI male (2019),0.790593761
HDI male (2020),0.772073107
HDI male (2021),0.770831298
HDI male (2022),0.779496671
"Life Expectancy at Birth, male (years) (1990)",62.428
"Life Expectancy at Birth, male (years) (1991)",62.843
"Life Expectancy at Birth, male (years) (1992)",63.539
"Life Expectancy at Birth, male (years) (1993)",64.151
"Life Expectancy at Birth, male (years) (1994)",64.775
"Life Expectancy at Birth, male (years) (1995)",65.176
"Life Expectancy at Birth, male (years) (1996)",65.684
"Life Expectancy at Birth, male (years) (1997)",66.138
"Life Expectancy at Birth, male (years) (1998)",66.623
"Life Expectancy at Birth, male (years) (1999)",67.298
"Life Expectancy at Birth, male (years) (2000)",68.03
"Life Expectancy at Birth, male (years) (2001)",68.758
"Life Expectancy at Birth, male (years) (2002)",69.496
"Life Expectancy at Birth, male (years) (2003)",70.16
"Life Expectancy at Birth, male (years) (2004)",70.689
"Life Expectancy at Birth, male (years) (2005)",71.053
"Life Expectancy at Birth, male (years) (2006)",71.243
"Life Expectancy at Birth, male (years) (2007)",71.272
"Life Expectancy at Birth, male (years) (2008)",71.383
"Life Expectancy at Birth, male (years) (2009)",71.398
"Life Expectancy at Birth, male (years) (2010)",71.623
"Life Expectancy at Birth, male (years) (2011)",72.086
"Life Expectancy at Birth, male (years) (2012)",72.513
"Life Expectancy at Birth, male (years) (2013)",72.948
"Life Expectancy at Birth, male (years) (2014)",73.321
"Life Expectancy at Birth, male (years) (2015)",73.577
"Life Expectancy at Birth, male (years) (2016)",73.697
"Life Expectancy at Birth, male (years) (2017)",73.729
"Life Expectancy at Birth, male (years) (2018)",73.8
"Life Expectancy at Birth, male (years) (2019)",73.904
"Life Expectancy at Birth, male (years) (2020)",70.808
"Life Expectancy at Birth, male (years) (2021)",70.121
"Life Expectancy at Birth, male (years) (2022)",71.332
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",
"Expected Years of Schooling, male (years) (1996)",
"Expected Years of Schooling, male (years) (1997)",
"Expected Years of Schooling, male (years) (1998)",
"Expected Years of Schooling, male (years) (1999)",
"Expected Years of Schooling, male (years) (2000)",
"Expected Years of Schooling, male (years) (2001)",13.34284019
"Expected Years of Schooling, male (years) (2002)",12.98921967
"Expected Years of Schooling, male (years) (2003)",12.47233963
"Expected Years of Schooling, male (years) (2004)",12.69744968
"Expected Years of Schooling, male (years) (2005)",12.74351978
"Expected Years of Schooling, male (years) (2006)",12.91804981
"Expected Years of Schooling, male (years) (2007)",13.11288881
"Expected Years of Schooling, male (years) (2008)",13.30772781
"Expected Years of Schooling, male (years) (2009)",13.50256681
"Expected Years of Schooling, male (years) (2010)",13.69740582
"Expected Years of Schooling, male (years) (2011)",13.89224482
"Expected Years of Schooling, male (years) (2012)",14.08708382
"Expected Years of Schooling, male (years) (2013)",14.28192282
"Expected Years of Schooling, male (years) (2014)",14.47676182
"Expected Years of Schooling, male (years) (2015)",14.67160082
"Expected Years of Schooling, male (years) (2016)",14.86643982
"Expected Years of Schooling, male (years) (2017)",14.47679043
"Expected Years of Schooling, male (years) (2018)",14.55786665
"Expected Years of Schooling, male (years) (2019)",14.63939694
"Expected Years of Schooling, male (years) (2020)",14.72138383
"Expected Years of Schooling, male (years) (2021)",14.72138383
"Expected Years of Schooling, male (years) (2022)",14.72138383
"Mean Years of Schooling, male (years) (1990)",8.780647775
"Mean Years of Schooling, male (years) (1991)",8.798535453
"Mean Years of Schooling, male (years) (1992)",8.816459572
"Mean Years of Schooling, male (years) (1993)",8.834420204
"Mean Years of Schooling, male (years) (1994)",8.852417426
"Mean Years of Schooling, male (years) (1995)",8.870414647
"Mean Years of Schooling, male (years) (1996)",8.888411869
"Mean Years of Schooling, male (years) (1997)",8.90640909
"Mean Years of Schooling, male (years) (1998)",8.924406312
"Mean Years of Schooling, male (years) (1999)",8.942403533
"Mean Years of Schooling, male (years) (2000)",8.960400755
"Mean Years of Schooling, male (years) (2001)",8.978397976
"Mean Years of Schooling, male (years) (2002)",8.996395198
"Mean Years of Schooling, male (years) (2003)",9.014392419
"Mean Years of Schooling, male (years) (2004)",9.032389641
"Mean Years of Schooling, male (years) (2005)",8.483320236
"Mean Years of Schooling, male (years) (2006)",8.643569946
"Mean Years of Schooling, male (years) (2007)",8.920880318
"Mean Years of Schooling, male (years) (2008)",8.92345047
"Mean Years of Schooling, male (years) (2009)",8.962920189
"Mean Years of Schooling, male (years) (2010)",9.540690422
"Mean Years of Schooling, male (years) (2011)",9.474699974
"Mean Years of Schooling, male (years) (2012)",9.656479836
"Mean Years of Schooling, male (years) (2013)",9.671609879
"Mean Years of Schooling, male (years) (2014)",9.774299622
"Mean Years of Schooling, male (years) (2015)",9.596770287
"Mean Years of Schooling, male (years) (2016)",9.838523547
"Mean Years of Schooling, male (years) (2017)",10.08027681
"Mean Years of Schooling, male (years) (2018)",10.32203007
"Mean Years of Schooling, male (years) (2019)",10.45869538
"Mean Years of Schooling, male (years) (2020)",10.59717016
"Mean Years of Schooling, male (years) (2021)",10.59717016
"Mean Years of Schooling, male (years) (2022)",10.59717016
"Gross National Income Per Capita, male (2017 PPP$) (1990)",6522.000372
"Gross National Income Per Capita, male (2017 PPP$) (1991)",6918.818818
"Gross National Income Per Capita, male (2017 PPP$) (1992)",6745.470639
"Gross National Income Per Capita, male (2017 PPP$) (1993)",7792.365044
"Gross National Income Per Capita, male (2017 PPP$) (1994)",7496.993695
"Gross National Income Per Capita, male (2017 PPP$) (1995)",7747.18527
"Gross National Income Per Capita, male (2017 PPP$) (1996)",7945.231069
"Gross National Income Per Capita, male (2017 PPP$) (1997)",7979.959329
"Gross National Income Per Capita, male (2017 PPP$) (1998)",7842.335395
"Gross National Income Per Capita, male (2017 PPP$) (1999)",7721.23591
"Gross National Income Per Capita, male (2017 PPP$) (2000)",7991.394814
"Gross National Income Per Capita, male (2017 PPP$) (2001)",7765.628803
"Gross National Income Per Capita, male (2017 PPP$) (2002)",7715.617339
"Gross National Income Per Capita, male (2017 PPP$) (2003)",8112.115578
"Gross National Income Per Capita, male (2017 PPP$) (2004)",8499.01744
"Gross National Income Per Capita, male (2017 PPP$) (2005)",8805.762035
"Gross National Income Per Capita, male (2017 PPP$) (2006)",8985.975091
"Gross National Income Per Capita, male (2017 PPP$) (2007)",9487.815116
"Gross National Income Per Capita, male (2017 PPP$) (2008)",10897.67561
"Gross National Income Per Capita, male (2017 PPP$) (2009)",10870.34203
"Gross National Income Per Capita, male (2017 PPP$) (2010)",11476.30914
"Gross National Income Per Capita, male (2017 PPP$) (2011)",11977.07566
"Gross National Income Per Capita, male (2017 PPP$) (2012)",12717.66235
"Gross National Income Per Capita, male (2017 PPP$) (2013)",13631.21581
"Gross National Income Per Capita, male (2017 PPP$) (2014)",13827.29773
"Gross National Income Per Capita, male (2017 PPP$) (2015)",14383.58132
"Gross National Income Per Capita, male (2017 PPP$) (2016)",14504.72902
"Gross National Income Per Capita, male (2017 PPP$) (2017)",14481.36188
"Gross National Income Per Capita, male (2017 PPP$) (2018)",14698.78272
"Gross National Income Per Capita, male (2017 PPP$) (2019)",14714.22863
"Gross National Income Per Capita, male (2017 PPP$) (2020)",13087.81249
"Gross National Income Per Capita, male (2017 PPP$) (2021)",13619.87113
"Gross National Income Per Capita, male (2017 PPP$) (2022)",14365.2136
Inequality-adjusted Human Development Index (value) (2010),0.538
Inequality-adjusted Human Development Index (value) (2011),0.544
Inequality-adjusted Human Development Index (value) (2012),0.554
Inequality-adjusted Human Development Index (value) (2013),0.57
Inequality-adjusted Human Development Index (value) (2014),0.574
Inequality-adjusted Human Development Index (value) (2015),0.581
Inequality-adjusted Human Development Index (value) (2016),0.591
Inequality-adjusted Human Development Index (value) (2017),0.596
Inequality-adjusted Human Development Index (value) (2018),0.605
Inequality-adjusted Human Development Index (value) (2019),0.614
Inequality-adjusted Human Development Index (value) (2020),0.585
Inequality-adjusted Human Development Index (value) (2021),0.601
Inequality-adjusted Human Development Index (value) (2022),0.607
Coefficient of human inequality (2010),24.917724
Coefficient of human inequality (2011),24.69161067
Coefficient of human inequality (2012),24.319389
Coefficient of human inequality (2013),23.13396967
Coefficient of human inequality (2014),23.00589633
Coefficient of human inequality (2015),22.5855019
Coefficient of human inequality (2016),21.98769937
Coefficient of human inequality (2017),21.46525887
Coefficient of human inequality (2018),20.75939327
Coefficient of human inequality (2019),20.1016684
Coefficient of human inequality (2020),21.90168263
Coefficient of human inequality (2021),19.87220973
Coefficient of human inequality (2022),19.81695063
Overall loss (%) (2010),25.79310345
Overall loss (%) (2011),25.58139535
Overall loss (%) (2012),25.23616734
Overall loss (%) (2013),23.89853138
Overall loss (%) (2014),23.87267905
Overall loss (%) (2015),23.35092348
Overall loss (%) (2016),22.64397906
Overall loss (%) (2017),22.09150327
Overall loss (%) (2018),21.42857143
Overall loss (%) (2019),20.67183463
Overall loss (%) (2020),22.823219
Overall loss (%) (2021),20.39735099
Overall loss (%) (2022),20.34120735
Inequality in life expectancy (2010),12.031512
Inequality in life expectancy (2011),11.504872
Inequality in life expectancy (2012),11.082707
Inequality in life expectancy (2013),10.677719
Inequality in life expectancy (2014),10.305099
Inequality in life expectancy (2015),9.9828157
Inequality in life expectancy (2016),9.7050581
Inequality in life expectancy (2017),9.5002766
Inequality in life expectancy (2018),9.1873198
Inequality in life expectancy (2019),8.9297352
Inequality in life expectancy (2020),8.5676279
Inequality in life expectancy (2021),8.6384192
Inequality in life expectancy (2022),8.4726419
Inequality in eduation (2010),22.9651
Inequality in eduation (2011),22.8134
Inequality in eduation (2012),22.1189
Inequality in eduation (2013),21.9574
Inequality in eduation (2014),21.9458
Inequality in eduation (2015),21.0069
Inequality in eduation (2016),21.0821
Inequality in eduation (2017),20.9313
Inequality in eduation (2018),20.5234
Inequality in eduation (2019),20.3617
Inequality in eduation (2020),20.3617
Inequality in eduation (2021),20.3617
Inequality in eduation (2022),20.3617
Inequality in income (2010),39.75656
Inequality in income (2011),39.75656
