key,value
Life Expectancy at Birth (years) (2007),70.1
Life Expectancy at Birth (years) (2008),70.356
Life Expectancy at Birth (years) (2009),70.641
Life Expectancy at Birth (years) (2010),70.878
Life Expectancy at Birth (years) (2011),71.177
Life Expectancy at Birth (years) (2012),71.463
Life Expectancy at Birth (years) (2013),71.728
Life Expectancy at Birth (years) (2014),71.964
Life Expectancy at Birth (years) (2015),72.103
Life Expectancy at Birth (years) (2016),72.355
Life Expectancy at Birth (years) (2017),72.551
Life Expectancy at Birth (years) (2018),72.726
Life Expectancy at Birth (years) (2019),73.129
Life Expectancy at Birth (years) (2020),71.797
Life Expectancy at Birth (years) (2021),69.237
Life Expectancy at Birth (years) (2022),68.674
Expected Years of Schooling (years) (1990),6.89961844
Expected Years of Schooling (years) (1991),6.942571071
Expected Years of Schooling (years) (1992),6.985791098
Expected Years of Schooling (years) (1993),7.029280186
Expected Years of Schooling (years) (1994),7.073040009
Expected Years of Schooling (years) (1995),7.169149876
Expected Years of Schooling (years) (1996),7.418882779
Expected Years of Schooling (years) (1997),7.668615682
Expected Years of Schooling (years) (1998),7.918348585
Expected Years of Schooling (years) (1999),8.168081488
Expected Years of Schooling (years) (2000),8.417814391
Expected Years of Schooling (years) (2001),8.667547294
Expected Years of Schooling (years) (2002),8.917280197
Expected Years of Schooling (years) (2003),9.193762207
Expected Years of Schooling (years) (2004),9.470244217
Expected Years of Schooling (years) (2005),9.746726227
Expected Years of Schooling (years) (2006),10.02320824
Expected Years of Schooling (years) (2007),10.29969025
Expected Years of Schooling (years) (2008),10.57704496
Expected Years of Schooling (years) (2009),10.85439968
Expected Years of Schooling (years) (2010),11.09412003
Expected Years of Schooling (years) (2011),11.06177044
Expected Years of Schooling (years) (2012),10.85068989
Expected Years of Schooling (years) (2013),10.8308897
Expected Years of Schooling (years) (2014),10.92879009
Expected Years of Schooling (years) (2015),10.97344017
Expected Years of Schooling (years) (2016),10.92856002
Expected Years of Schooling (years) (2017),10.88367987
Expected Years of Schooling (years) (2018),10.83879972
Expected Years of Schooling (years) (2019),10.79391956
Expected Years of Schooling (years) (2020),10.76720388
Expected Years of Schooling (years) (2021),10.76720388
Expected Years of Schooling (years) (2022),10.76720388
Mean Years of Schooling (years) (1990),3.192767468
Mean Years of Schooling (years) (1991),3.268137717
Mean Years of Schooling (years) (1992),3.343507965
Mean Years of Schooling (years) (1993),3.418878214
Mean Years of Schooling (years) (1994),3.494248462
Mean Years of Schooling (years) (1995),3.569618711
Mean Years of Schooling (years) (1996),3.638708105
Mean Years of Schooling (years) (1997),3.707797499
Mean Years of Schooling (years) (1998),3.776886894
Mean Years of Schooling (years) (1999),3.845976288
Mean Years of Schooling (years) (2000),3.915065683
Mean Years of Schooling (years) (2001),3.881567794
Mean Years of Schooling (years) (2002),3.848069906
Mean Years of Schooling (years) (2003),3.799302459
Mean Years of Schooling (years) (2004),3.750535011
Mean Years of Schooling (years) (2005),3.701767564
Mean Years of Schooling (years) (2006),3.653000116
Mean Years of Schooling (years) (2007),3.844273448
Mean Years of Schooling (years) (2008),4.03554678
Mean Years of Schooling (years) (2009),4.226820111
Mean Years of Schooling (years) (2010),4.418093443
Mean Years of Schooling (years) (2011),4.609366775
Mean Years of Schooling (years) (2012),4.800640106
Mean Years of Schooling (years) (2013),4.896299839
Mean Years of Schooling (years) (2014),5.83698988
Mean Years of Schooling (years) (2015),4.933569908
Mean Years of Schooling (years) (2016),5.120502472
Mean Years of Schooling (years) (2017),5.307435036
Mean Years of Schooling (years) (2018),5.494367599
Mean Years of Schooling (years) (2019),5.681300163
Mean Years of Schooling (years) (2020),5.668648013
Mean Years of Schooling (years) (2021),5.668648013
Mean Years of Schooling (years) (2022),5.668648013
Gross National Income Per Capita (2017 PPP$) (1990),5418.050785
Gross National Income Per Capita (2017 PPP$) (1991),5550.41194
Gross National Income Per Capita (2017 PPP$) (1992),5654.353468
Gross National Income Per Capita (2017 PPP$) (1993),5746.259446
Gross National Income Per Capita (2017 PPP$) (1994),5832.852874
Gross National Income Per Capita (2017 PPP$) (1995),5967.304
Gross National Income Per Capita (2017 PPP$) (1996),5974.438778
Gross National Income Per Capita (2017 PPP$) (1997),6096.621971
Gross National Income Per Capita (2017 PPP$) (1998),6277.393885
Gross National Income Per Capita (2017 PPP$) (1999),6354.988104
Gross National Income Per Capita (2017 PPP$) (2000),6429.049836
Gross National Income Per Capita (2017 PPP$) (2001),6466.892675
Gross National Income Per Capita (2017 PPP$) (2002),6489.613841
Gross National Income Per Capita (2017 PPP$) (2003),6518.677236
Gross National Income Per Capita (2017 PPP$) (2004),6565.080562
Gross National Income Per Capita (2017 PPP$) (2005),6637.011274
Gross National Income Per Capita (2017 PPP$) (2006),6819.804883
Gross National Income Per Capita (2017 PPP$) (2007),7094.530055
Gross National Income Per Capita (2017 PPP$) (2008),7251.735236
Gross National Income Per Capita (2017 PPP$) (2009),7124.618243
Gross National Income Per Capita (2017 PPP$) (2010),7154.321512
Gross National Income Per Capita (2017 PPP$) (2011),7297.904709
Gross National Income Per Capita (2017 PPP$) (2012),7437.345084
Gross National Income Per Capita (2017 PPP$) (2013),7557.659524
Gross National Income Per Capita (2017 PPP$) (2014),7734.784922
Gross National Income Per Capita (2017 PPP$) (2015),7932.539066
Gross National Income Per Capita (2017 PPP$) (2016),8028.819158
Gross National Income Per Capita (2017 PPP$) (2017),8147.871684
Gross National Income Per Capita (2017 PPP$) (2018),8296.051267
Gross National Income Per Capita (2017 PPP$) (2019),8514.176034
Gross National Income Per Capita (2017 PPP$) (2020),8240.391368
Gross National Income Per Capita (2017 PPP$) (2021),8716.445741
Gross National Income Per Capita (2017 PPP$) (2022),8996.415822
GDI Group (2022),3
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),
Gender Development Index (value) (1996),
Gender Development Index (value) (1997),
Gender Development Index (value) (1998),
Gender Development Index (value) (1999),
Gender Development Index (value) (2000),0.9
Gender Development Index (value) (2001),0.896
Gender Development Index (value) (2002),0.902
Gender Development Index (value) (2003),0.914
Gender Development Index (value) (2004),0.912
Gender Development Index (value) (2005),0.9
Gender Development Index (value) (2006),0.926
Gender Development Index (value) (2007),0.907
Gender Development Index (value) (2008),0.908
Gender Development Index (value) (2009),0.908
Gender Development Index (value) (2010),0.924
Gender Development Index (value) (2011),0.91
Gender Development Index (value) (2012),0.928
Gender Development Index (value) (2013),0.927
Gender Development Index (value) (2014),0.934
Gender Development Index (value) (2015),0.925
Gender Development Index (value) (2016),0.925
Gender Development Index (value) (2017),0.925
Gender Development Index (value) (2018),0.925
Gender Development Index (value) (2019),0.926
Gender Development Index (value) (2020),0.917
Gender Development Index (value) (2021),0.94
Gender Development Index (value) (2022),0.931
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),
HDI female (1996),
HDI female (1997),
HDI female (1998),
HDI female (1999),
HDI female (2000),0.51816634
HDI female (2001),0.521018378
HDI female (2002),0.528316177
HDI female (2003),0.537772107
HDI female (2004),0.541309264
HDI female (2005),0.539199235
HDI female (2006),0.55670149
HDI female (2007),0.55750216
HDI female (2008),0.565782135
HDI female (2009),0.571945094
HDI female (2010),0.586439384
HDI female (2011),0.584420343
HDI female (2012),0.594993622
HDI female (2013),0.596929194
HDI female (2014),0.615517645
HDI female (2015),0.602688046
HDI female (2016),0.605901573
HDI female (2017),0.609545322
HDI female (2018),0.61293028
HDI female (2019),0.618394046
HDI female (2020),0.605662376
HDI female (2021),0.609113438
HDI female (2022),0.604452189
"Life Expectancy at Birth, female (years) (1990)",65.582
"Life Expectancy at Birth, female (years) (1991)",66.052
"Life Expectancy at Birth, female (years) (1992)",66.373
"Life Expectancy at Birth, female (years) (1993)",66.74
"Life Expectancy at Birth, female (years) (1994)",67.24
"Life Expectancy at Birth, female (years) (1995)",67.785
"Life Expectancy at Birth, female (years) (1996)",68.468
"Life Expectancy at Birth, female (years) (1997)",69.172
"Life Expectancy at Birth, female (years) (1998)",69.736
"Life Expectancy at Birth, female (years) (1999)",70.529
"Life Expectancy at Birth, female (years) (2000)",71.105
"Life Expectancy at Birth, female (years) (2001)",71.602
"Life Expectancy at Birth, female (years) (2002)",72.042
"Life Expectancy at Birth, female (years) (2003)",72.447
"Life Expectancy at Birth, female (years) (2004)",72.809
"Life Expectancy at Birth, female (years) (2005)",72.701
"Life Expectancy at Birth, female (years) (2006)",73.423
"Life Expectancy at Birth, female (years) (2007)",73.682
"Life Expectancy at Birth, female (years) (2008)",73.899
"Life Expectancy at Birth, female (years) (2009)",74.127
"Life Expectancy at Birth, female (years) (2010)",74.29
"Life Expectancy at Birth, female (years) (2011)",74.525
"Life Expectancy at Birth, female (years) (2012)",74.731
"Life Expectancy at Birth, female (years) (2013)",74.927
"Life Expectancy at Birth, female (years) (2014)",75.1
"Life Expectancy at Birth, female (years) (2015)",75.178
"Life Expectancy at Birth, female (years) (2016)",75.392
"Life Expectancy at Birth, female (years) (2017)",75.52
"Life Expectancy at Birth, female (years) (2018)",75.571
"Life Expectancy at Birth, female (years) (2019)",75.812
"Life Expectancy at Birth, female (years) (2020)",75.545
"Life Expectancy at Birth, female (years) (2021)",72.651
"Life Expectancy at Birth, female (years) (2022)",71.754
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",
"Expected Years of Schooling, female (years) (1996)",
"Expected Years of Schooling, female (years) (1997)",
"Expected Years of Schooling, female (years) (1998)",
"Expected Years of Schooling, female (years) (1999)",
"Expected Years of Schooling, female (years) (2000)",7.912778611
"Expected Years of Schooling, female (years) (2001)",8.186591851
"Expected Years of Schooling, female (years) (2002)",8.469880104
"Expected Years of Schooling, female (years) (2003)",8.783956146
"Expected Years of Schooling, female (years) (2004)",9.098032188
"Expected Years of Schooling, female (years) (2005)",9.412108231
"Expected Years of Schooling, female (years) (2006)",9.726184273
"Expected Years of Schooling, female (years) (2007)",10.04026031
"Expected Years of Schooling, female (years) (2008)",10.33895016
"Expected Years of Schooling, female (years) (2009)",10.63764
"Expected Years of Schooling, female (years) (2010)",10.86705971
"Expected Years of Schooling, female (years) (2011)",10.82448006
"Expected Years of Schooling, female (years) (2012)",10.6046896
"Expected Years of Schooling, female (years) (2013)",10.57658958
"Expected Years of Schooling, female (years) (2014)",10.67763042
"Expected Years of Schooling, female (years) (2015)",10.76490021
"Expected Years of Schooling, female (years) (2016)",10.7354002
"Expected Years of Schooling, female (years) (2017)",10.70590019
"Expected Years of Schooling, female (years) (2018)",10.67640018
"Expected Years of Schooling, female (years) (2019)",10.64690018
"Expected Years of Schooling, female (years) (2020)",10.64086602
"Expected Years of Schooling, female (years) (2021)",10.64086602
"Expected Years of Schooling, female (years) (2022)",10.64086602
"Mean Years of Schooling, female (years) (1990)",2.795271428
"Mean Years of Schooling, female (years) (1991)",2.866729495
"Mean Years of Schooling, female (years) (1992)",2.938187561
"Mean Years of Schooling, female (years) (1993)",3.009645628
"Mean Years of Schooling, female (years) (1994)",3.081103694
"Mean Years of Schooling, female (years) (1995)",3.152561761
"Mean Years of Schooling, female (years) (1996)",3.219816412
"Mean Years of Schooling, female (years) (1997)",3.287071063
"Mean Years of Schooling, female (years) (1998)",3.354325714
"Mean Years of Schooling, female (years) (1999)",3.421580365
"Mean Years of Schooling, female (years) (2000)",3.488835016
"Mean Years of Schooling, female (years) (2001)",3.448902567
"Mean Years of Schooling, female (years) (2002)",3.408970118
"Mean Years of Schooling, female (years) (2003)",3.354105115
"Mean Years of Schooling, female (years) (2004)",3.299240112
"Mean Years of Schooling, female (years) (2005)",3.24437511
"Mean Years of Schooling, female (years) (2006)",3.189510107
"Mean Years of Schooling, female (years) (2007)",3.366653403
"Mean Years of Schooling, female (years) (2008)",3.543796698
"Mean Years of Schooling, female (years) (2009)",3.720939994
"Mean Years of Schooling, female (years) (2010)",3.898083289
"Mean Years of Schooling, female (years) (2011)",4.075226585
"Mean Years of Schooling, female (years) (2012)",4.252369881
"Mean Years of Schooling, female (years) (2013)",4.449059963
"Mean Years of Schooling, female (years) (2014)",5.533130169
"Mean Years of Schooling, female (years) (2015)",4.434150219
"Mean Years of Schooling, female (years) (2016)",4.634432673
"Mean Years of Schooling, female (years) (2017)",4.834715128
"Mean Years of Schooling, female (years) (2018)",5.034997582
"Mean Years of Schooling, female (years) (2019)",5.235280037
"Mean Years of Schooling, female (years) (2020)",5.204884199
"Mean Years of Schooling, female (years) (2021)",5.204884199
"Mean Years of Schooling, female (years) (2022)",5.204884199
"Gross National Income Per Capita, female (2017 PPP$) (1990)",
"Gross National Income Per Capita, female (2017 PPP$) (1991)",
"Gross National Income Per Capita, female (2017 PPP$) (1992)",
"Gross National Income Per Capita, female (2017 PPP$) (1993)",
"Gross National Income Per Capita, female (2017 PPP$) (1994)",1752.700019
"Gross National Income Per Capita, female (2017 PPP$) (1995)",1846.38913
"Gross National Income Per Capita, female (2017 PPP$) (1996)",1970.20436
"Gross National Income Per Capita, female (2017 PPP$) (1997)",2137.713075
"Gross National Income Per Capita, female (2017 PPP$) (1998)",2335.319003
"Gross National Income Per Capita, female (2017 PPP$) (1999)",2425.912775
"Gross National Income Per Capita, female (2017 PPP$) (2000)",3904.564956
"Gross National Income Per Capita, female (2017 PPP$) (2001)",3734.796735
"Gross National Income Per Capita, female (2017 PPP$) (2002)",3928.803633
"Gross National Income Per Capita, female (2017 PPP$) (2003)",4319.659249
"Gross National Income Per Capita, female (2017 PPP$) (2004)",4211.624323
"Gross National Income Per Capita, female (2017 PPP$) (2005)",3792.822413
"Gross National Income Per Capita, female (2017 PPP$) (2006)",4805.632608
"Gross National Income Per Capita, female (2017 PPP$) (2007)",4145.863963
"Gross National Income Per Capita, female (2017 PPP$) (2008)",4213.424348
"Gross National Income Per Capita, female (2017 PPP$) (2009)",4114.630314
"Gross National Income Per Capita, female (2017 PPP$) (2010)",4846.160632
"Gross National Income Per Capita, female (2017 PPP$) (2011)",4390.891556
"Gross National Income Per Capita, female (2017 PPP$) (2012)",5336.82833
"Gross National Income Per Capita, female (2017 PPP$) (2013)",5187.67258
"Gross National Income Per Capita, female (2017 PPP$) (2014)",5276.307192
"Gross National Income Per Capita, female (2017 PPP$) (2015)",5471.006806
"Gross National Income Per Capita, female (2017 PPP$) (2016)",5446.495301
"Gross National Income Per Capita, female (2017 PPP$) (2017)",5506.025055
"Gross National Income Per Capita, female (2017 PPP$) (2018)",5571.859582
"Gross National Income Per Capita, female (2017 PPP$) (2019)",5791.266153
"Gross National Income Per Capita, female (2017 PPP$) (2020)",4662.816253
"Gross National Income Per Capita, female (2017 PPP$) (2021)",6241.3847
"Gross National Income Per Capita, female (2017 PPP$) (2022)",6114.072504
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),
HDI male (1996),
HDI male (1997),
HDI male (1998),
HDI male (1999),
HDI male (2000),0.575912798
HDI male (2001),0.581798693
HDI male (2002),0.585599955
HDI male (2003),0.588322876
HDI male (2004),0.59351817
HDI male (2005),0.599310089
HDI male (2006),0.601165616
HDI male (2007),0.614490858
HDI male (2008),0.623199821
HDI male (2009),0.630239536
HDI male (2010),0.634419841
HDI male (2011),0.642168455
HDI male (2012),0.640986683
HDI male (2013),0.643873654
HDI male (2014),0.658900566
HDI male (2015),0.651224035
HDI male (2016),0.655151314
HDI male (2017),0.65875942
HDI male (2018),0.662696836
HDI male (2019),0.667642664
HDI male (2020),0.6603835
HDI male (2021),0.647918696
HDI male (2022),0.649278859
"Life Expectancy at Birth, male (years) (1990)",59.622
"Life Expectancy at Birth, male (years) (1991)",59.676
"Life Expectancy at Birth, male (years) (1992)",59.737
"Life Expectancy at Birth, male (years) (1993)",60.216
"Life Expectancy at Birth, male (years) (1994)",60.473
"Life Expectancy at Birth, male (years) (1995)",60.861
"Life Expectancy at Birth, male (years) (1996)",61.502
"Life Expectancy at Birth, male (years) (1997)",62.135
"Life Expectancy at Birth, male (years) (1998)",62.713
"Life Expectancy at Birth, male (years) (1999)",63.421
"Life Expectancy at Birth, male (years) (2000)",63.983
"Life Expectancy at Birth, male (years) (2001)",64.467
"Life Expectancy at Birth, male (years) (2002)",64.887
"Life Expectancy at Birth, male (years) (2003)",65.286
"Life Expectancy at Birth, male (years) (2004)",65.645
"Life Expectancy at Birth, male (years) (2005)",65.737
"Life Expectancy at Birth, male (years) (2006)",66.307
"Life Expectancy at Birth, male (years) (2007)",66.618
"Life Expectancy at Birth, male (years) (2008)",66.907
"Life Expectancy at Birth, male (years) (2009)",67.245
"Life Expectancy at Birth, male (years) (2010)",67.55
"Life Expectancy at Birth, male (years) (2011)",67.907
"Life Expectancy at Birth, male (years) (2012)",68.265
"Life Expectancy at Birth, male (years) (2013)",68.591
"Life Expectancy at Birth, male (years) (2014)",68.882
"Life Expectancy at Birth, male (years) (2015)",69.075
"Life Expectancy at Birth, male (years) (2016)",69.359
"Life Expectancy at Birth, male (years) (2017)",69.613
"Life Expectancy at Birth, male (years) (2018)",69.896
"Life Expectancy at Birth, male (years) (2019)",70.439
"Life Expectancy at Birth, male (years) (2020)",68.258
"Life Expectancy at Birth, male (years) (2021)",66.005
"Life Expectancy at Birth, male (years) (2022)",65.697
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",
"Expected Years of Schooling, male (years) (1996)",
"Expected Years of Schooling, male (years) (1997)",
"Expected Years of Schooling, male (years) (1998)",
"Expected Years of Schooling, male (years) (1999)",
"Expected Years of Schooling, male (years) (2000)",8.912897533
"Expected Years of Schooling, male (years) (2001)",9.130526728
"Expected Years of Schooling, male (years) (2002)",9.353469849
"Expected Years of Schooling, male (years) (2003)",9.593281937
"Expected Years of Schooling, male (years) (2004)",9.833094025
"Expected Years of Schooling, male (years) (2005)",10.07290611
"Expected Years of Schooling, male (years) (2006)",10.3127182
"Expected Years of Schooling, male (years) (2007)",10.55253029
"Expected Years of Schooling, male (years) (2008)",10.80924034
"Expected Years of Schooling, male (years) (2009)",11.06595039
"Expected Years of Schooling, male (years) (2010)",11.31567955
"Expected Years of Schooling, male (years) (2011)",11.29351044
"Expected Years of Schooling, male (years) (2012)",11.09095001
"Expected Years of Schooling, male (years) (2013)",11.07929039
"Expected Years of Schooling, male (years) (2014)",11.17969036
"Expected Years of Schooling, male (years) (2015)",11.17833996
"Expected Years of Schooling, male (years) (2016)",11.11857486
"Expected Years of Schooling, male (years) (2017)",11.05880976
"Expected Years of Schooling, male (years) (2018)",10.99904466
"Expected Years of Schooling, male (years) (2019)",10.93927956
"Expected Years of Schooling, male (years) (2020)",10.89184573
"Expected Years of Schooling, male (years) (2021)",10.89184573
"Expected Years of Schooling, male (years) (2022)",10.89184573
"Mean Years of Schooling, male (years) (1990)",3.525486883
"Mean Years of Schooling, male (years) (1991)",3.606532559
"Mean Years of Schooling, male (years) (1992)",3.687578234
"Mean Years of Schooling, male (years) (1993)",3.76862391
"Mean Years of Schooling, male (years) (1994)",3.849669585
"Mean Years of Schooling, male (years) (1995)",3.930715261
"Mean Years of Schooling, male (years) (1996)",4.017839362
"Mean Years of Schooling, male (years) (1997)",4.104963463
"Mean Years of Schooling, male (years) (1998)",4.192087564
"Mean Years of Schooling, male (years) (1999)",4.279211665
"Mean Years of Schooling, male (years) (2000)",4.366335766
"Mean Years of Schooling, male (years) (2001)",4.352152773
"Mean Years of Schooling, male (years) (2002)",4.33796978
"Mean Years of Schooling, male (years) (2003)",4.308354855
"Mean Years of Schooling, male (years) (2004)",4.278739929
"Mean Years of Schooling, male (years) (2005)",4.249125004
"Mean Years of Schooling, male (years) (2006)",4.219510078
"Mean Years of Schooling, male (years) (2007)",4.422598362
"Mean Years of Schooling, male (years) (2008)",4.625686646
"Mean Years of Schooling, male (years) (2009)",4.828774929
"Mean Years of Schooling, male (years) (2010)",5.031863213
"Mean Years of Schooling, male (years) (2011)",5.234951496
"Mean Years of Schooling, male (years) (2012)",5.43803978
"Mean Years of Schooling, male (years) (2013)",5.422110081
"Mean Years of Schooling, male (years) (2014)",6.210279942
"Mean Years of Schooling, male (years) (2015)",5.556379795
"Mean Years of Schooling, male (years) (2016)",5.726782322
"Mean Years of Schooling, male (years) (2017)",5.897184849
"Mean Years of Schooling, male (years) (2018)",6.067587376
"Mean Years of Schooling, male (years) (2019)",6.237989902
"Mean Years of Schooling, male (years) (2020)",6.253097976
"Mean Years of Schooling, male (years) (2021)",6.253097976
"Mean Years of Schooling, male (years) (2022)",6.253097976
"Gross National Income Per Capita, male (2017 PPP$) (1990)",
"Gross National Income Per Capita, male (2017 PPP$) (1991)",
"Gross National Income Per Capita, male (2017 PPP$) (1992)",
"Gross National Income Per Capita, male (2017 PPP$) (1993)",
"Gross National Income Per Capita, male (2017 PPP$) (1994)",9945.484958
"Gross National Income Per Capita, male (2017 PPP$) (1995)",10124.12924
"Gross National Income Per Capita, male (2017 PPP$) (1996)",10016.49699
"Gross National Income Per Capita, male (2017 PPP$) (1997)",10095.70107
"Gross National Income Per Capita, male (2017 PPP$) (1998)",10262.09384
"Gross National Income Per Capita, male (2017 PPP$) (1999)",10329.01565
"Gross National Income Per Capita, male (2017 PPP$) (2000)",8983.919363
"Gross National Income Per Capita, male (2017 PPP$) (2001)",9233.387563
"Gross National Income Per Capita, male (2017 PPP$) (2002)",9084.014268
"Gross National Income Per Capita, male (2017 PPP$) (2003)",8747.728979
"Gross National Income Per Capita, male (2017 PPP$) (2004)",8952.014021
"Gross National Income Per Capita, male (2017 PPP$) (2005)",9523.257226
"Gross National Income Per Capita, male (2017 PPP$) (2006)",8864.896635
"Gross National Income Per Capita, male (2017 PPP$) (2007)",10090.09451
"Gross National Income Per Capita, male (2017 PPP$) (2008)",10339.97023
"Gross National Income Per Capita, male (2017 PPP$) (2009)",10185.56754
"Gross National Income Per Capita, male (2017 PPP$) (2010)",9502.597924
"Gross National Income Per Capita, male (2017 PPP$) (2011)",10256.56669
"Gross National Income Per Capita, male (2017 PPP$) (2012)",9575.87038
"Gross National Income Per Capita, male (2017 PPP$) (2013)",9971.191464
"Gross National Income Per Capita, male (2017 PPP$) (2014)",10238.97911
"Gross National Income Per Capita, male (2017 PPP$) (2015)",10440.25825
"Gross National Income Per Capita, male (2017 PPP$) (2016)",10659.923
"Gross National Income Per Capita, male (2017 PPP$) (2017)",10839.86477
"Gross National Income Per Capita, male (2017 PPP$) (2018)",11072.10219
"Gross National Income Per Capita, male (2017 PPP$) (2019)",11288.88175
"Gross National Income Per Capita, male (2017 PPP$) (2020)",11887.1026
"Gross National Income Per Capita, male (2017 PPP$) (2021)",11241.06595
"Gross National Income Per Capita, male (2017 PPP$) (2022)",11938.19197
Inequality-adjusted Human Development Index (value) (2010),
Inequality-adjusted Human Development Index (value) (2011),0.428
Inequality-adjusted Human Development Index (value) (2012),0.431
Inequality-adjusted Human Development Index (value) (2013),0.434
Inequality-adjusted Human Development Index (value) (2014),0.46
Inequality-adjusted Human Development Index (value) (2015),0.449
Inequality-adjusted Human Development Index (value) (2016),0.453
Inequality-adjusted Human Development Index (value) (2017),0.456
Inequality-adjusted Human Development Index (value) (2018),0.459
Inequality-adjusted Human Development Index (value) (2019),0.464
Inequality-adjusted Human Development Index (value) (2020),0.46
Inequality-adjusted Human Development Index (value) (2021),0.455
Inequality-adjusted Human Development Index (value) (2022),0.453
Coefficient of human inequality (2010),
Coefficient of human inequality (2011),30.122745
Coefficient of human inequality (2012),29.93790967
Coefficient of human inequality (2013),29.76882167
Coefficient of human inequality (2014),27.72892433
Coefficient of human inequality (2015),28.143772
Coefficient of human inequality (2016),27.98784167
Coefficient of human inequality (2017),27.840262
Coefficient of human inequality (2018),27.71011433
Coefficient of human inequality (2019),27.52783067
Coefficient of human inequality (2020),27.32624333
Coefficient of human inequality (2021),27.20710367
Coefficient of human inequality (2022),27.35326733
Overall loss (%) (2010),
Overall loss (%) (2011),30.63209076
Overall loss (%) (2012),30.48387097
Overall loss (%) (2013),30.33707865
Overall loss (%) (2014),28.125
Overall loss (%) (2015),28.61685215
Overall loss (%) (2016),28.43601896
Overall loss (%) (2017),28.30188679
Overall loss (%) (2018),28.28125
Overall loss (%) (2019),28.0620155
Overall loss (%) (2020),27.89968652
Overall loss (%) (2021),27.77777778
Overall loss (%) (2022),27.9809221
Inequality in life expectancy (2010),19.132532
Inequality in life expectancy (2011),18.559845
Inequality in life expectancy (2012),18.005339
Inequality in life expectancy (2013),17.498075
Inequality in life expectancy (2014),17.033913
Inequality in life expectancy (2015),16.674616
Inequality in life expectancy (2016),16.206825
Inequality in life expectancy (2017),15.764086
Inequality in life expectancy (2018),15.373643
Inequality in life expectancy (2019),14.826792
Inequality in life expectancy (2020),14.22203
Inequality in life expectancy (2021),13.864611
Inequality in life expectancy (2022),14.303102
Inequality in eduation (2010),
Inequality in eduation (2011),34.64291
Inequality in eduation (2012),34.64291
Inequality in eduation (2013),34.64291
Inequality in eduation (2014),33.35109
Inequality in eduation (2015),34.95493
Inequality in eduation (2016),34.95493
Inequality in eduation (2017),34.95493
Inequality in eduation (2018),34.95493
Inequality in eduation (2019),34.95493
Inequality in eduation (2020),34.95493
Inequality in eduation (2021),34.95493
Inequality in eduation (2022),34.95493
Inequality in income (2010),41.57803
Inequality in income (2011),37.16548
Inequality in income (2012),37.16548
Inequality in income (2013),37.16548
Inequality in income (2014),32.80177
