key,value
Life Expectancy at Birth (years) (2013),73.196
Life Expectancy at Birth (years) (2014),72.853
Life Expectancy at Birth (years) (2015),73.006
Life Expectancy at Birth (years) (2016),72.058
Life Expectancy at Birth (years) (2017),71.943
Life Expectancy at Birth (years) (2018),71.979
Life Expectancy at Birth (years) (2019),72.161
Life Expectancy at Birth (years) (2020),71.095
Life Expectancy at Birth (years) (2021),70.554
Life Expectancy at Birth (years) (2022),71.105
Expected Years of Schooling (years) (1990),10.27801037
Expected Years of Schooling (years) (1991),10.53991032
Expected Years of Schooling (years) (1992),10.67339039
Expected Years of Schooling (years) (1993),10.6458478
Expected Years of Schooling (years) (1994),10.61830521
Expected Years of Schooling (years) (1995),10.59076262
Expected Years of Schooling (years) (1996),10.56322002
Expected Years of Schooling (years) (1997),10.53567743
Expected Years of Schooling (years) (1998),10.50813484
Expected Years of Schooling (years) (1999),10.48059225
Expected Years of Schooling (years) (2000),10.45304966
Expected Years of Schooling (years) (2001),11.04607487
Expected Years of Schooling (years) (2002),11.63910007
Expected Years of Schooling (years) (2003),11.66431999
Expected Years of Schooling (years) (2004),11.8837204
Expected Years of Schooling (years) (2005),12.42912769
Expected Years of Schooling (years) (2006),12.97453499
Expected Years of Schooling (years) (2007),13.51994228
Expected Years of Schooling (years) (2008),14.06534958
Expected Years of Schooling (years) (2009),14.1207304
Expected Years of Schooling (years) (2010),14.0765901
Expected Years of Schooling (years) (2011),14.03258778
Expected Years of Schooling (years) (2012),13.98872301
Expected Years of Schooling (years) (2013),13.94499536
Expected Years of Schooling (years) (2014),13.90126771
Expected Years of Schooling (years) (2015),13.85754005
Expected Years of Schooling (years) (2016),13.8138124
Expected Years of Schooling (years) (2017),13.77008475
Expected Years of Schooling (years) (2018),13.68074459
Expected Years of Schooling (years) (2019),13.59140443
Expected Years of Schooling (years) (2020),13.50206427
Expected Years of Schooling (years) (2021),13.50206427
Expected Years of Schooling (years) (2022),13.50206427
Mean Years of Schooling (years) (1990),5.338530064
Mean Years of Schooling (years) (1991),5.586430029
Mean Years of Schooling (years) (1992),5.834329995
Mean Years of Schooling (years) (1993),6.082229961
Mean Years of Schooling (years) (1994),6.330129927
Mean Years of Schooling (years) (1995),6.578029893
Mean Years of Schooling (years) (1996),6.825929858
Mean Years of Schooling (years) (1997),7.073829824
Mean Years of Schooling (years) (1998),7.32172979
Mean Years of Schooling (years) (1999),7.569629756
Mean Years of Schooling (years) (2000),7.817529722
Mean Years of Schooling (years) (2001),8.065429688
Mean Years of Schooling (years) (2002),7.954711723
Mean Years of Schooling (years) (2003),7.843993759
Mean Years of Schooling (years) (2004),7.733275795
Mean Years of Schooling (years) (2005),7.622557831
Mean Years of Schooling (years) (2006),7.511839867
Mean Years of Schooling (years) (2007),7.989500046
Mean Years of Schooling (years) (2008),8.13836956
Mean Years of Schooling (years) (2009),8.253210068
Mean Years of Schooling (years) (2010),8.687755108
Mean Years of Schooling (years) (2011),9.122300148
Mean Years of Schooling (years) (2012),9.251977682
Mean Years of Schooling (years) (2013),9.381655216
Mean Years of Schooling (years) (2014),9.51133275
Mean Years of Schooling (years) (2015),9.641010284
Mean Years of Schooling (years) (2016),10.31229973
Mean Years of Schooling (years) (2017),10.31063663
Mean Years of Schooling (years) (2018),10.08314256
Mean Years of Schooling (years) (2019),9.855648491
Mean Years of Schooling (years) (2020),9.628154421
Mean Years of Schooling (years) (2021),9.628154421
Mean Years of Schooling (years) (2022),9.628154421
Gross National Income Per Capita (2017 PPP$) (1990),16424.921
Gross National Income Per Capita (2017 PPP$) (1991),17598.874
Gross National Income Per Capita (2017 PPP$) (1992),18236.231
Gross National Income Per Capita (2017 PPP$) (1993),17875.426
Gross National Income Per Capita (2017 PPP$) (1994),17071.747
Gross National Income Per Capita (2017 PPP$) (1995),17364.625
Gross National Income Per Capita (2017 PPP$) (1996),16965.327
Gross National Income Per Capita (2017 PPP$) (1997),17681.779
Gross National Income Per Capita (2017 PPP$) (1998),17386.052
Gross National Income Per Capita (2017 PPP$) (1999),16027.475
Gross National Income Per Capita (2017 PPP$) (2000),16072.354
Gross National Income Per Capita (2017 PPP$) (2001),16344.033
Gross National Income Per Capita (2017 PPP$) (2002),14654.861
Gross National Income Per Capita (2017 PPP$) (2003),13302.039
Gross National Income Per Capita (2017 PPP$) (2004),15486.2
Gross National Income Per Capita (2017 PPP$) (2005),16817.907
Gross National Income Per Capita (2017 PPP$) (2006),18193.888
Gross National Income Per Capita (2017 PPP$) (2007),19485.748
Gross National Income Per Capita (2017 PPP$) (2008),20206.023
Gross National Income Per Capita (2017 PPP$) (2009),19268.582
Gross National Income Per Capita (2017 PPP$) (2010),18703.222
Gross National Income Per Capita (2017 PPP$) (2011),19201.845
Gross National Income Per Capita (2017 PPP$) (2012),19991.093
Gross National Income Per Capita (2017 PPP$) (2013),19973.37
Gross National Income Per Capita (2017 PPP$) (2014),18928.6
Gross National Income Per Capita (2017 PPP$) (2015),17511.156
Gross National Income Per Capita (2017 PPP$) (2016),14482.92
Gross National Income Per Capita (2017 PPP$) (2017),12322.101
Gross National Income Per Capita (2017 PPP$) (2018),10427.235
Gross National Income Per Capita (2017 PPP$) (2019),7836.525
Gross National Income Per Capita (2017 PPP$) (2020),5459.72
Gross National Income Per Capita (2017 PPP$) (2021),5587.197
Gross National Income Per Capita (2017 PPP$) (2022),6184.136
GDI Group (2022),1
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),0.957
Gender Development Index (value) (1996),0.959
Gender Development Index (value) (1997),0.961
Gender Development Index (value) (1998),0.963
Gender Development Index (value) (1999),0.964
Gender Development Index (value) (2000),0.968
Gender Development Index (value) (2001),0.963
Gender Development Index (value) (2002),0.971
Gender Development Index (value) (2003),0.977
Gender Development Index (value) (2004),0.983
Gender Development Index (value) (2005),0.989
Gender Development Index (value) (2006),1
Gender Development Index (value) (2007),1.007
Gender Development Index (value) (2008),1.016
Gender Development Index (value) (2009),1.031
Gender Development Index (value) (2010),1.03
Gender Development Index (value) (2011),1.03
Gender Development Index (value) (2012),1.023
Gender Development Index (value) (2013),1.021
Gender Development Index (value) (2014),1.022
Gender Development Index (value) (2015),1.021
Gender Development Index (value) (2016),1.02
Gender Development Index (value) (2017),1.018
Gender Development Index (value) (2018),1.015
Gender Development Index (value) (2019),1.006
Gender Development Index (value) (2020),1.001
Gender Development Index (value) (2021),1.002
Gender Development Index (value) (2022),1.002
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),0.659045552
HDI female (1996),0.662853161
HDI female (1997),0.672501868
HDI female (1998),0.675217388
HDI female (1999),0.676257669
HDI female (2000),0.683178748
HDI female (2001),0.68603749
HDI female (2002),0.697382188
HDI female (2003),0.690715444
HDI female (2004),0.706484211
HDI female (2005),0.716796745
HDI female (2006),0.728520476
HDI female (2007),0.747236451
HDI female (2008),0.756412675
HDI female (2009),0.762984989
HDI female (2010),0.767247923
HDI female (2011),0.773388475
HDI female (2012),0.773326036
HDI female (2013),0.774493821
HDI female (2014),0.771378601
HDI female (2015),0.768846812
HDI female (2016),0.762047515
HDI female (2017),0.751429418
HDI female (2018),0.739076607
HDI female (2019),0.718321584
HDI female (2020),0.686901165
HDI female (2021),0.686485412
HDI female (2022),0.694737413
"Life Expectancy at Birth, female (years) (1990)",73.857
"Life Expectancy at Birth, female (years) (1991)",74.393
"Life Expectancy at Birth, female (years) (1992)",74.347
"Life Expectancy at Birth, female (years) (1993)",74.671
"Life Expectancy at Birth, female (years) (1994)",74.729
"Life Expectancy at Birth, female (years) (1995)",74.929
"Life Expectancy at Birth, female (years) (1996)",74.832
"Life Expectancy at Birth, female (years) (1997)",75.533
"Life Expectancy at Birth, female (years) (1998)",75.775
"Life Expectancy at Birth, female (years) (1999)",75.376
"Life Expectancy at Birth, female (years) (2000)",76.145
"Life Expectancy at Birth, female (years) (2001)",75.226
"Life Expectancy at Birth, female (years) (2002)",76.378
"Life Expectancy at Birth, female (years) (2003)",75.88
"Life Expectancy at Birth, female (years) (2004)",76.319
"Life Expectancy at Birth, female (years) (2005)",76.674
"Life Expectancy at Birth, female (years) (2006)",76.886
"Life Expectancy at Birth, female (years) (2007)",77.287
"Life Expectancy at Birth, female (years) (2008)",76.91
"Life Expectancy at Birth, female (years) (2009)",76.959
"Life Expectancy at Birth, female (years) (2010)",77.139
"Life Expectancy at Birth, female (years) (2011)",77.1
"Life Expectancy at Birth, female (years) (2012)",77.416
"Life Expectancy at Birth, female (years) (2013)",77.323
"Life Expectancy at Birth, female (years) (2014)",77.075
"Life Expectancy at Birth, female (years) (2015)",77.218
"Life Expectancy at Birth, female (years) (2016)",76.742
"Life Expectancy at Birth, female (years) (2017)",76.228
"Life Expectancy at Birth, female (years) (2018)",76.431
"Life Expectancy at Birth, female (years) (2019)",76.566
"Life Expectancy at Birth, female (years) (2020)",75.814
"Life Expectancy at Birth, female (years) (2021)",75.207
"Life Expectancy at Birth, female (years) (2022)",75.655
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",10.85846288
"Expected Years of Schooling, female (years) (1996)",10.83933979
"Expected Years of Schooling, female (years) (1997)",10.8202167
"Expected Years of Schooling, female (years) (1998)",10.69492417
"Expected Years of Schooling, female (years) (1999)",10.91026333
"Expected Years of Schooling, female (years) (2000)",10.95293999
"Expected Years of Schooling, female (years) (2001)",11.44736481
"Expected Years of Schooling, female (years) (2002)",11.94178963
"Expected Years of Schooling, female (years) (2003)",11.94960022
"Expected Years of Schooling, female (years) (2004)",12.61574821
"Expected Years of Schooling, female (years) (2005)",13.28189621
"Expected Years of Schooling, female (years) (2006)",13.9480442
"Expected Years of Schooling, female (years) (2007)",14.6141922
"Expected Years of Schooling, female (years) (2008)",15.28034019
"Expected Years of Schooling, female (years) (2009)",15.22297237
"Expected Years of Schooling, female (years) (2010)",15.16581992
"Expected Years of Schooling, female (years) (2011)",15.10888204
"Expected Years of Schooling, female (years) (2012)",15.05215792
"Expected Years of Schooling, female (years) (2013)",14.99564677
"Expected Years of Schooling, female (years) (2014)",14.93913562
"Expected Years of Schooling, female (years) (2015)",14.88262447
"Expected Years of Schooling, female (years) (2016)",14.82611332
"Expected Years of Schooling, female (years) (2017)",14.76960216
"Expected Years of Schooling, female (years) (2018)",14.6007361
"Expected Years of Schooling, female (years) (2019)",14.43187003
"Expected Years of Schooling, female (years) (2020)",14.26300396
"Expected Years of Schooling, female (years) (2021)",14.26300396
"Expected Years of Schooling, female (years) (2022)",14.26300396
"Mean Years of Schooling, female (years) (1990)",5.221179962
"Mean Years of Schooling, female (years) (1991)",5.460851799
"Mean Years of Schooling, female (years) (1992)",5.700523637
"Mean Years of Schooling, female (years) (1993)",5.940195474
"Mean Years of Schooling, female (years) (1994)",6.179867311
"Mean Years of Schooling, female (years) (1995)",6.419539148
"Mean Years of Schooling, female (years) (1996)",6.659210985
"Mean Years of Schooling, female (years) (1997)",6.898882823
"Mean Years of Schooling, female (years) (1998)",7.13855466
"Mean Years of Schooling, female (years) (1999)",7.378226497
"Mean Years of Schooling, female (years) (2000)",7.617898334
"Mean Years of Schooling, female (years) (2001)",7.857570171
"Mean Years of Schooling, female (years) (2002)",7.817894173
"Mean Years of Schooling, female (years) (2003)",7.778218174
"Mean Years of Schooling, female (years) (2004)",7.738542175
"Mean Years of Schooling, female (years) (2005)",7.698866177
"Mean Years of Schooling, female (years) (2006)",7.659190178
"Mean Years of Schooling, female (years) (2007)",8.179120064
"Mean Years of Schooling, female (years) (2008)",8.36166954
"Mean Years of Schooling, female (years) (2009)",8.506750107
"Mean Years of Schooling, female (years) (2010)",8.976644993
"Mean Years of Schooling, female (years) (2011)",9.446539879
"Mean Years of Schooling, female (years) (2012)",9.577762365
"Mean Years of Schooling, female (years) (2013)",9.708984852
"Mean Years of Schooling, female (years) (2014)",9.840207338
"Mean Years of Schooling, female (years) (2015)",9.971429825
"Mean Years of Schooling, female (years) (2016)",10.59848022
"Mean Years of Schooling, female (years) (2017)",10.53086928
"Mean Years of Schooling, female (years) (2018)",10.28272713
"Mean Years of Schooling, female (years) (2019)",10.03458498
"Mean Years of Schooling, female (years) (2020)",9.786442835
"Mean Years of Schooling, female (years) (2021)",9.786442835
"Mean Years of Schooling, female (years) (2022)",9.786442835
"Gross National Income Per Capita, female (2017 PPP$) (1990)",8290.553137
"Gross National Income Per Capita, female (2017 PPP$) (1991)",9272.204814
"Gross National Income Per Capita, female (2017 PPP$) (1992)",9498.444829
"Gross National Income Per Capita, female (2017 PPP$) (1993)",9101.762507
"Gross National Income Per Capita, female (2017 PPP$) (1994)",8789.461751
"Gross National Income Per Capita, female (2017 PPP$) (1995)",9524.886392
"Gross National Income Per Capita, female (2017 PPP$) (1996)",9734.843393
"Gross National Income Per Capita, female (2017 PPP$) (1997)",10475.55585
"Gross National Income Per Capita, female (2017 PPP$) (1998)",10430.54708
"Gross National Income Per Capita, female (2017 PPP$) (1999)",9794.062574
"Gross National Income Per Capita, female (2017 PPP$) (2000)",9773.222584
"Gross National Income Per Capita, female (2017 PPP$) (2001)",9406.869604
"Gross National Income Per Capita, female (2017 PPP$) (2002)",9685.954774
"Gross National Income Per Capita, female (2017 PPP$) (2003)",8940.6681
"Gross National Income Per Capita, female (2017 PPP$) (2004)",10293.66112
"Gross National Income Per Capita, female (2017 PPP$) (2005)",10736.5979
"Gross National Income Per Capita, female (2017 PPP$) (2006)",11669.97712
"Gross National Income Per Capita, female (2017 PPP$) (2007)",12509.96641
"Gross National Income Per Capita, female (2017 PPP$) (2008)",13000.08896
"Gross National Income Per Capita, female (2017 PPP$) (2009)",14375.67234
"Gross National Income Per Capita, female (2017 PPP$) (2010)",13933.08313
"Gross National Income Per Capita, female (2017 PPP$) (2011)",14301.51644
"Gross National Income Per Capita, female (2017 PPP$) (2012)",13624.7846
"Gross National Income Per Capita, female (2017 PPP$) (2013)",13788.38729
"Gross National Income Per Capita, female (2017 PPP$) (2014)",13043.40627
"Gross National Income Per Capita, female (2017 PPP$) (2015)",12058.69603
"Gross National Income Per Capita, female (2017 PPP$) (2016)",9833.308187
"Gross National Income Per Capita, female (2017 PPP$) (2017)",8680.068129
"Gross National Income Per Capita, female (2017 PPP$) (2018)",7402.346049
"Gross National Income Per Capita, female (2017 PPP$) (2019)",5522.715266
"Gross National Income Per Capita, female (2017 PPP$) (2020)",3737.672469
"Gross National Income Per Capita, female (2017 PPP$) (2021)",3871.020462
"Gross National Income Per Capita, female (2017 PPP$) (2022)",4284.554861
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),0.688306352
HDI male (1996),0.691494254
HDI male (1997),0.699601452
HDI male (1998),0.700868356
HDI male (1999),0.701587557
HDI male (2000),0.705987059
HDI male (2001),0.712224046
HDI male (2002),0.717954491
HDI male (2003),0.707144652
HDI male (2004),0.71839163
HDI male (2005),0.72489463
HDI male (2006),0.728202309
HDI male (2007),0.741716153
HDI male (2008),0.744300326
HDI male (2009),0.740066281
HDI male (2010),0.745169508
HDI male (2011),0.751144905
HDI male (2012),0.756086701
HDI male (2013),0.758481496
HDI male (2014),0.755107976
HDI male (2015),0.753329572
HDI male (2016),0.746833439
HDI male (2017),0.738418689
HDI male (2018),0.72832382
HDI male (2019),0.713889038
HDI male (2020),0.686123478
HDI male (2021),0.684798746
HDI male (2022),0.693063804
"Life Expectancy at Birth, male (years) (1990)",69.293
"Life Expectancy at Birth, male (years) (1991)",69.385
"Life Expectancy at Birth, male (years) (1992)",69.373
"Life Expectancy at Birth, male (years) (1993)",69.314
"Life Expectancy at Birth, male (years) (1994)",69.126
"Life Expectancy at Birth, male (years) (1995)",69.484
"Life Expectancy at Birth, male (years) (1996)",69.504
"Life Expectancy at Birth, male (years) (1997)",69.994
"Life Expectancy at Birth, male (years) (1998)",69.725
"Life Expectancy at Birth, male (years) (1999)",69.295
"Life Expectancy at Birth, male (years) (2000)",69.073
"Life Expectancy at Birth, male (years) (2001)",67.526
"Life Expectancy at Birth, male (years) (2002)",69.188
"Life Expectancy at Birth, male (years) (2003)",68.292
"Life Expectancy at Birth, male (years) (2004)",68.95
"Life Expectancy at Birth, male (years) (2005)",69.138
"Life Expectancy at Birth, male (years) (2006)",68.894
"Life Expectancy at Birth, male (years) (2007)",69.129
"Life Expectancy at Birth, male (years) (2008)",68.325
"Life Expectancy at Birth, male (years) (2009)",68.523
"Life Expectancy at Birth, male (years) (2010)",68.918
"Life Expectancy at Birth, male (years) (2011)",68.983
"Life Expectancy at Birth, male (years) (2012)",68.949
"Life Expectancy at Birth, male (years) (2013)",69.297
"Life Expectancy at Birth, male (years) (2014)",68.887
"Life Expectancy at Birth, male (years) (2015)",69.041
"Life Expectancy at Birth, male (years) (2016)",67.757
"Life Expectancy at Birth, male (years) (2017)",67.935
"Life Expectancy at Birth, male (years) (2018)",67.832
"Life Expectancy at Birth, male (years) (2019)",68.034
"Life Expectancy at Birth, male (years) (2020)",66.739
"Life Expectancy at Birth, male (years) (2021)",66.259
"Life Expectancy at Birth, male (years) (2022)",66.875
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",9.516921989
"Expected Years of Schooling, male (years) (1996)",9.586089074
"Expected Years of Schooling, male (years) (1997)",9.65525616
"Expected Years of Schooling, male (years) (1998)",9.622749587
"Expected Years of Schooling, male (years) (1999)",9.843668023
"Expected Years of Schooling, male (years) (2000)",9.969249725
"Expected Years of Schooling, male (years) (2001)",10.65850973
"Expected Years of Schooling, male (years) (2002)",11.34776974
"Expected Years of Schooling, male (years) (2003)",11.39025021
"Expected Years of Schooling, male (years) (2004)",11.69096413
"Expected Years of Schooling, male (years) (2005)",11.99167805
"Expected Years of Schooling, male (years) (2006)",12.29239197
"Expected Years of Schooling, male (years) (2007)",12.59310589
"Expected Years of Schooling, male (years) (2008)",12.89381981
"Expected Years of Schooling, male (years) (2009)",12.83211304
"Expected Years of Schooling, male (years) (2010)",12.77070158
"Expected Years of Schooling, male (years) (2011)",12.70958403
"Expected Years of Schooling, male (years) (2012)",12.64875897
"Expected Years of Schooling, male (years) (2013)",12.588225
"Expected Years of Schooling, male (years) (2014)",12.52769104
"Expected Years of Schooling, male (years) (2015)",12.46715707
"Expected Years of Schooling, male (years) (2016)",12.4066231
"Expected Years of Schooling, male (years) (2017)",12.34608914
"Expected Years of Schooling, male (years) (2018)",12.359669
"Expected Years of Schooling, male (years) (2019)",12.37324885
"Expected Years of Schooling, male (years) (2020)",12.38682871
"Expected Years of Schooling, male (years) (2021)",12.38682871
"Expected Years of Schooling, male (years) (2022)",12.38682871
"Mean Years of Schooling, male (years) (1990)",5.461279869
"Mean Years of Schooling, male (years) (1991)",5.712708993
"Mean Years of Schooling, male (years) (1992)",5.964138118
"Mean Years of Schooling, male (years) (1993)",6.215567242
"Mean Years of Schooling, male (years) (1994)",6.466996366
"Mean Years of Schooling, male (years) (1995)",6.718425491
"Mean Years of Schooling, male (years) (1996)",6.969854615
"Mean Years of Schooling, male (years) (1997)",7.221283739
"Mean Years of Schooling, male (years) (1998)",7.472712864
"Mean Years of Schooling, male (years) (1999)",7.724141988
"Mean Years of Schooling, male (years) (2000)",7.975571112
"Mean Years of Schooling, male (years) (2001)",8.227000237
"Mean Years of Schooling, male (years) (2002)",8.053398228
"Mean Years of Schooling, male (years) (2003)",7.879796219
"Mean Years of Schooling, male (years) (2004)",7.70619421
"Mean Years of Schooling, male (years) (2005)",7.532592201
"Mean Years of Schooling, male (years) (2006)",7.358990192
"Mean Years of Schooling, male (years) (2007)",7.794829845
"Mean Years of Schooling, male (years) (2008)",7.90929985
"Mean Years of Schooling, male (years) (2009)",7.992720127
"Mean Years of Schooling, male (years) (2010)",8.385945082
"Mean Years of Schooling, male (years) (2011)",8.779170036
"Mean Years of Schooling, male (years) (2012)",8.908925056
"Mean Years of Schooling, male (years) (2013)",9.038680077
"Mean Years of Schooling, male (years) (2014)",9.168435097
"Mean Years of Schooling, male (years) (2015)",9.298190117
"Mean Years of Schooling, male (years) (2016)",10.01546001
"Mean Years of Schooling, male (years) (2017)",10.01472447
"Mean Years of Schooling, male (years) (2018)",9.901891475
"Mean Years of Schooling, male (years) (2019)",9.789058479
"Mean Years of Schooling, male (years) (2020)",9.469866006
"Mean Years of Schooling, male (years) (2021)",9.469866006
"Mean Years of Schooling, male (years) (2022)",9.469866006
"Gross National Income Per Capita, male (2017 PPP$) (1990)",24517.90253
"Gross National Income Per Capita, male (2017 PPP$) (1991)",25881.50224
"Gross National Income Per Capita, male (2017 PPP$) (1992)",26925.92555
"Gross National Income Per Capita, male (2017 PPP$) (1993)",26599.56331
"Gross National Income Per Capita, male (2017 PPP$) (1994)",25307.60386
"Gross National Income Per Capita, male (2017 PPP$) (1995)",25161.22049
"Gross National Income Per Capita, male (2017 PPP$) (1996)",24156.28951
"Gross National Income Per Capita, male (2017 PPP$) (1997)",24848.84701
"Gross National Income Per Capita, male (2017 PPP$) (1998)",24304.79319
"Gross National Income Per Capita, male (2017 PPP$) (1999)",22229.50923
"Gross National Income Per Capita, male (2017 PPP$) (2000)",22342.58169
"Gross National Income Per Capita, male (2017 PPP$) (2001)",23254.8165
"Gross National Income Per Capita, male (2017 PPP$) (2002)",19608.72243
"Gross National Income Per Capita, male (2017 PPP$) (2003)",17653.33283
"Gross National Income Per Capita, male (2017 PPP$) (2004)",20670.78045
"Gross National Income Per Capita, male (2017 PPP$) (2005)",22894.53073
"Gross National Income Per Capita, male (2017 PPP$) (2006)",24718.71294
"Gross National Income Per Capita, male (2017 PPP$) (2007)",26469.97683
"Gross National Income Per Capita, male (2017 PPP$) (2008)",27429.84893
"Gross National Income Per Capita, male (2017 PPP$) (2009)",24180.18547
"Gross National Income Per Capita, male (2017 PPP$) (2010)",23497.09085
"Gross National Income Per Capita, male (2017 PPP$) (2011)",24131.54863
"Gross National Income Per Capita, male (2017 PPP$) (2012)",26402.28372
"Gross National Income Per Capita, male (2017 PPP$) (2013)",26208.26883
"Gross National Income Per Capita, male (2017 PPP$) (2014)",24866.95106
"Gross National Income Per Capita, male (2017 PPP$) (2015)",23018.37575
"Gross National Income Per Capita, male (2017 PPP$) (2016)",19185.30985
"Gross National Income Per Capita, male (2017 PPP$) (2017)",16011.12158
"Gross National Income Per Capita, male (2017 PPP$) (2018)",13496.54113
"Gross National Income Per Capita, male (2017 PPP$) (2019)",10188.9801
"Gross National Income Per Capita, male (2017 PPP$) (2020)",7213.848686
"Gross National Income Per Capita, male (2017 PPP$) (2021)",7338.571127
"Gross National Income Per Capita, male (2017 PPP$) (2022)",8125.532772
Inequality-adjusted Human Development Index (value) (2010),
Inequality-adjusted Human Development Index (value) (2011),0.639
Inequality-adjusted Human Development Index (value) (2012),0.638
Inequality-adjusted Human Development Index (value) (2013),0.638
Inequality-adjusted Human Development Index (value) (2014),0.639
Inequality-adjusted Human Development Index (value) (2015),0.645
Inequality-adjusted Human Development Index (value) (2016),0.652
Inequality-adjusted Human Development Index (value) (2017),0.644
Inequality-adjusted Human Development Index (value) (2018),0.634
Inequality-adjusted Human Development Index (value) (2019),0.619
Inequality-adjusted Human Development Index (value) (2020),0.592
Inequality-adjusted Human Development Index (value) (2021),0.591
Inequality-adjusted Human Development Index (value) (2022),0.6
Coefficient of human inequality (2010),
Coefficient of human inequality (2011),16.44705867
Coefficient of human inequality (2012),16.97542367
Coefficient of human inequality (2013),17.133554
Coefficient of human inequality (2014),16.715551
Coefficient of human inequality (2015),15.745799
Coefficient of human inequality (2016),13.93368933
Coefficient of human inequality (2017),13.97645733
Coefficient of human inequality (2018),13.96444667
Coefficient of human inequality (2019),13.89942433
Coefficient of human inequality (2020),14.212278
Coefficient of human inequality (2021),14.2079
Coefficient of human inequality (2022),13.95085533
Overall loss (%) (2010),
Overall loss (%) (2011),16.57963446
Overall loss (%) (2012),17.03511053
Overall loss (%) (2013),17.25032425
Overall loss (%) (2014),16.796875
Overall loss (%) (2015),15.79634465
Overall loss (%) (2016),14.09749671
Overall loss (%) (2017),14.13333333
Overall loss (%) (2018),14.09214092
Overall loss (%) (2019),14.02777778
Overall loss (%) (2020),14.32706223
Overall loss (%) (2021),14.34782609
Overall loss (%) (2022),14.16309013
Inequality in life expectancy (2010),11.40029
Inequality in life expectancy (2011),11.428026
Inequality in life expectancy (2012),11.458871
Inequality in life expectancy (2013),11.525792
Inequality in life expectancy (2014),11.710583
Inequality in life expectancy (2015),11.816327
Inequality in life expectancy (2016),11.992298
Inequality in life expectancy (2017),12.120602
Inequality in life expectancy (2018),12.08457
Inequality in life expectancy (2019),11.889503
Inequality in life expectancy (2020),12.828064
Inequality in life expectancy (2021),12.81493
Inequality in life expectancy (2022),12.043796
Inequality in eduation (2010),
Inequality in eduation (2011),17.297
Inequality in eduation (2012),17.297
Inequality in eduation (2013),17.297
Inequality in eduation (2014),17.297
Inequality in eduation (2015),14.282
Inequality in eduation (2016),8.6697
Inequality in eduation (2017),8.6697
Inequality in eduation (2018),8.6697
Inequality in eduation (2019),8.6697
