key,value
Expected Years of Schooling (years) (2011),13.90452539
Expected Years of Schooling (years) (2012),13.95289993
Expected Years of Schooling (years) (2013),15.24518967
Expected Years of Schooling (years) (2014),15.36814022
Expected Years of Schooling (years) (2015),15.24540043
Expected Years of Schooling (years) (2016),15.29432011
Expected Years of Schooling (years) (2017),15.40701962
Expected Years of Schooling (years) (2018),15.50376034
Expected Years of Schooling (years) (2019),15.44937038
Expected Years of Schooling (years) (2020),15.44596004
Expected Years of Schooling (years) (2021),15.5788002
Expected Years of Schooling (years) (2022),15.5788002
Mean Years of Schooling (years) (1990),3.685384501
Mean Years of Schooling (years) (1991),3.831340323
Mean Years of Schooling (years) (1992),3.977296144
Mean Years of Schooling (years) (1993),4.123251966
Mean Years of Schooling (years) (1994),4.269207788
Mean Years of Schooling (years) (1995),4.41516361
Mean Years of Schooling (years) (1996),4.5866617
Mean Years of Schooling (years) (1997),4.758159791
Mean Years of Schooling (years) (1998),4.929657882
Mean Years of Schooling (years) (1999),5.101155972
Mean Years of Schooling (years) (2000),5.272654063
Mean Years of Schooling (years) (2001),5.449625497
Mean Years of Schooling (years) (2002),5.626596931
Mean Years of Schooling (years) (2003),5.803568365
Mean Years of Schooling (years) (2004),5.980539799
Mean Years of Schooling (years) (2005),6.150349855
Mean Years of Schooling (years) (2006),6.320159912
Mean Years of Schooling (years) (2007),6.501580238
Mean Years of Schooling (years) (2008),6.671150208
Mean Years of Schooling (years) (2009),6.768959999
Mean Years of Schooling (years) (2010),6.878170013
Mean Years of Schooling (years) (2011),7.006090164
Mean Years of Schooling (years) (2012),7.215769768
Mean Years of Schooling (years) (2013),7.287489891
Mean Years of Schooling (years) (2014),7.379069805
Mean Years of Schooling (years) (2015),7.506820202
Mean Years of Schooling (years) (2016),7.731040001
Mean Years of Schooling (years) (2017),7.851759911
Mean Years of Schooling (years) (2018),7.982019901
Mean Years of Schooling (years) (2019),8.128813955
Mean Years of Schooling (years) (2020),8.278307638
Mean Years of Schooling (years) (2021),8.278307638
Mean Years of Schooling (years) (2022),8.278307638
Gross National Income Per Capita (2017 PPP$) (1990),10130.85589
Gross National Income Per Capita (2017 PPP$) (1991),10100.89968
Gross National Income Per Capita (2017 PPP$) (1992),9914.314828
Gross National Income Per Capita (2017 PPP$) (1993),10180.02345
Gross National Income Per Capita (2017 PPP$) (1994),10454.40246
Gross National Income Per Capita (2017 PPP$) (1995),10995.11598
Gross National Income Per Capita (2017 PPP$) (1996),11078.18691
Gross National Income Per Capita (2017 PPP$) (1997),11249.3889
Gross National Income Per Capita (2017 PPP$) (1998),11075.55445
Gross National Income Per Capita (2017 PPP$) (1999),10861.1073
Gross National Income Per Capita (2017 PPP$) (2000),11209.66683
Gross National Income Per Capita (2017 PPP$) (2001),11177.32528
Gross National Income Per Capita (2017 PPP$) (2002),11360.43717
Gross National Income Per Capita (2017 PPP$) (2003),11374.19849
Gross National Income Per Capita (2017 PPP$) (2004),11916.80496
Gross National Income Per Capita (2017 PPP$) (2005),12169.84951
Gross National Income Per Capita (2017 PPP$) (2006),12561.6787
Gross National Income Per Capita (2017 PPP$) (2007),13235.17467
Gross National Income Per Capita (2017 PPP$) (2008),13726.16212
Gross National Income Per Capita (2017 PPP$) (2009),13611.11891
Gross National Income Per Capita (2017 PPP$) (2010),14364.74082
Gross National Income Per Capita (2017 PPP$) (2011),14873.19706
Gross National Income Per Capita (2017 PPP$) (2012),15036.04477
Gross National Income Per Capita (2017 PPP$) (2013),15529.69525
Gross National Income Per Capita (2017 PPP$) (2014),15401.04098
Gross National Income Per Capita (2017 PPP$) (2015),14730.37505
Gross National Income Per Capita (2017 PPP$) (2016),14098.29959
Gross National Income Per Capita (2017 PPP$) (2017),14207.19727
Gross National Income Per Capita (2017 PPP$) (2018),14212.85808
Gross National Income Per Capita (2017 PPP$) (2019),14290.61164
Gross National Income Per Capita (2017 PPP$) (2020),13814.60236
Gross National Income Per Capita (2017 PPP$) (2021),14342.1
Gross National Income Per Capita (2017 PPP$) (2022),14615.89235
GDI Group (2022),1
Gender Development Index (value) (1990),
Gender Development Index (value) (1991),
Gender Development Index (value) (1992),
Gender Development Index (value) (1993),
Gender Development Index (value) (1994),
Gender Development Index (value) (1995),
Gender Development Index (value) (1996),
Gender Development Index (value) (1997),
Gender Development Index (value) (1998),
Gender Development Index (value) (1999),
Gender Development Index (value) (2000),0.997
Gender Development Index (value) (2001),0.994
Gender Development Index (value) (2002),0.996
Gender Development Index (value) (2003),0.995
Gender Development Index (value) (2004),0.995
Gender Development Index (value) (2005),0.996
Gender Development Index (value) (2006),0.996
Gender Development Index (value) (2007),0.995
Gender Development Index (value) (2008),0.992
Gender Development Index (value) (2009),0.994
Gender Development Index (value) (2010),0.994
Gender Development Index (value) (2011),0.992
Gender Development Index (value) (2012),0.99
Gender Development Index (value) (2013),0.99
Gender Development Index (value) (2014),0.989
Gender Development Index (value) (2015),0.991
Gender Development Index (value) (2016),0.993
Gender Development Index (value) (2017),0.992
Gender Development Index (value) (2018),0.992
Gender Development Index (value) (2019),0.994
Gender Development Index (value) (2020),0.996
Gender Development Index (value) (2021),1.001
Gender Development Index (value) (2022),1
HDI female (1990),
HDI female (1991),
HDI female (1992),
HDI female (1993),
HDI female (1994),
HDI female (1995),
HDI female (1996),
HDI female (1997),
HDI female (1998),
HDI female (1999),
HDI female (2000),0.665137701
HDI female (2001),0.66847353
HDI female (2002),0.67426829
HDI female (2003),0.678303198
HDI female (2004),0.685743006
HDI female (2005),0.692442379
HDI female (2006),0.698257004
HDI female (2007),0.704745887
HDI female (2008),0.709564746
HDI female (2009),0.712939519
HDI female (2010),0.718217344
HDI female (2011),0.721893376
HDI female (2012),0.725743446
HDI female (2013),0.743433766
HDI female (2014),0.746708742
HDI female (2015),0.745936897
HDI female (2016),0.74843986
HDI female (2017),0.753170788
HDI female (2018),0.757066427
HDI female (2019),0.760315415
HDI female (2020),0.754852672
HDI female (2021),0.754503911
HDI female (2022),0.758197177
"Life Expectancy at Birth, female (years) (1990)",69.041
"Life Expectancy at Birth, female (years) (1991)",69.335
"Life Expectancy at Birth, female (years) (1992)",69.775
"Life Expectancy at Birth, female (years) (1993)",70.18
"Life Expectancy at Birth, female (years) (1994)",70.646
"Life Expectancy at Birth, female (years) (1995)",71.089
"Life Expectancy at Birth, female (years) (1996)",71.592
"Life Expectancy at Birth, female (years) (1997)",72.03
"Life Expectancy at Birth, female (years) (1998)",72.432
"Life Expectancy at Birth, female (years) (1999)",72.813
"Life Expectancy at Birth, female (years) (2000)",73.431
"Life Expectancy at Birth, female (years) (2001)",73.969
"Life Expectancy at Birth, female (years) (2002)",74.189
"Life Expectancy at Birth, female (years) (2003)",74.42
"Life Expectancy at Birth, female (years) (2004)",74.916
"Life Expectancy at Birth, female (years) (2005)",75.402
"Life Expectancy at Birth, female (years) (2006)",75.665
"Life Expectancy at Birth, female (years) (2007)",75.88
"Life Expectancy at Birth, female (years) (2008)",76.134
"Life Expectancy at Birth, female (years) (2009)",76.299
"Life Expectancy at Birth, female (years) (2010)",76.592
"Life Expectancy at Birth, female (years) (2011)",76.651
"Life Expectancy at Birth, female (years) (2012)",76.869
"Life Expectancy at Birth, female (years) (2013)",77.12
"Life Expectancy at Birth, female (years) (2014)",77.432
"Life Expectancy at Birth, female (years) (2015)",77.572
"Life Expectancy at Birth, female (years) (2016)",77.848
"Life Expectancy at Birth, female (years) (2017)",78.032
"Life Expectancy at Birth, female (years) (2018)",78.266
"Life Expectancy at Birth, female (years) (2019)",78.469
"Life Expectancy at Birth, female (years) (2020)",77.375
"Life Expectancy at Birth, female (years) (2021)",76.009
"Life Expectancy at Birth, female (years) (2022)",76.596
"Expected Years of Schooling, female (years) (1990)",
"Expected Years of Schooling, female (years) (1991)",
"Expected Years of Schooling, female (years) (1992)",
"Expected Years of Schooling, female (years) (1993)",
"Expected Years of Schooling, female (years) (1994)",
"Expected Years of Schooling, female (years) (1995)",
"Expected Years of Schooling, female (years) (1996)",
"Expected Years of Schooling, female (years) (1997)",
"Expected Years of Schooling, female (years) (1998)",
"Expected Years of Schooling, female (years) (1999)",
"Expected Years of Schooling, female (years) (2000)",13.91956885
"Expected Years of Schooling, female (years) (2001)",13.95565574
"Expected Years of Schooling, female (years) (2002)",13.9918362
"Expected Years of Schooling, female (years) (2003)",14.02811045
"Expected Years of Schooling, female (years) (2004)",14.06447874
"Expected Years of Schooling, female (years) (2005)",14.10094132
"Expected Years of Schooling, female (years) (2006)",14.13749843
"Expected Years of Schooling, female (years) (2007)",14.17415031
"Expected Years of Schooling, female (years) (2008)",14.21089722
"Expected Years of Schooling, female (years) (2009)",14.24773939
"Expected Years of Schooling, female (years) (2010)",14.28467708
"Expected Years of Schooling, female (years) (2011)",14.32171053
"Expected Years of Schooling, female (years) (2012)",14.35883999
"Expected Years of Schooling, female (years) (2013)",15.66716003
"Expected Years of Schooling, female (years) (2014)",15.82071018
"Expected Years of Schooling, female (years) (2015)",15.66141987
"Expected Years of Schooling, female (years) (2016)",15.68735027
"Expected Years of Schooling, female (years) (2017)",15.79372978
"Expected Years of Schooling, female (years) (2018)",15.91961956
"Expected Years of Schooling, female (years) (2019)",15.91730976
"Expected Years of Schooling, female (years) (2020)",15.93540001
"Expected Years of Schooling, female (years) (2021)",16.22303963
"Expected Years of Schooling, female (years) (2022)",16.22303963
"Mean Years of Schooling, female (years) (1990)",3.795671753
"Mean Years of Schooling, female (years) (1991)",3.958082707
"Mean Years of Schooling, female (years) (1992)",4.120493662
"Mean Years of Schooling, female (years) (1993)",4.282904617
"Mean Years of Schooling, female (years) (1994)",4.445315572
"Mean Years of Schooling, female (years) (1995)",4.607726527
"Mean Years of Schooling, female (years) (1996)",4.771962323
"Mean Years of Schooling, female (years) (1997)",4.93619812
"Mean Years of Schooling, female (years) (1998)",5.100433917
"Mean Years of Schooling, female (years) (1999)",5.264669714
"Mean Years of Schooling, female (years) (2000)",5.428905511
"Mean Years of Schooling, female (years) (2001)",5.589491624
"Mean Years of Schooling, female (years) (2002)",5.750077737
"Mean Years of Schooling, female (years) (2003)",5.910663849
"Mean Years of Schooling, female (years) (2004)",6.071249962
"Mean Years of Schooling, female (years) (2005)",6.248260021
"Mean Years of Schooling, female (years) (2006)",6.425270081
"Mean Years of Schooling, female (years) (2007)",6.612539768
"Mean Years of Schooling, female (years) (2008)",6.791349888
"Mean Years of Schooling, female (years) (2009)",6.892710209
"Mean Years of Schooling, female (years) (2010)",7.044799805
"Mean Years of Schooling, female (years) (2011)",7.160999775
"Mean Years of Schooling, female (years) (2012)",7.381859779
"Mean Years of Schooling, female (years) (2013)",7.475190163
"Mean Years of Schooling, female (years) (2014)",7.576000214
"Mean Years of Schooling, female (years) (2015)",7.698679924
"Mean Years of Schooling, female (years) (2016)",7.909810066
"Mean Years of Schooling, female (years) (2017)",8.053009987
"Mean Years of Schooling, female (years) (2018)",8.18391037
"Mean Years of Schooling, female (years) (2019)",8.333614199
"Mean Years of Schooling, female (years) (2020)",8.486056479
"Mean Years of Schooling, female (years) (2021)",8.486056479
"Mean Years of Schooling, female (years) (2022)",8.486056479
"Gross National Income Per Capita, female (2017 PPP$) (1990)",5984.646089
"Gross National Income Per Capita, female (2017 PPP$) (1991)",5908.105627
"Gross National Income Per Capita, female (2017 PPP$) (1992)",6548.875325
"Gross National Income Per Capita, female (2017 PPP$) (1993)",6715.14728
"Gross National Income Per Capita, female (2017 PPP$) (1994)",6667.8187
"Gross National Income Per Capita, female (2017 PPP$) (1995)",6564.540152
"Gross National Income Per Capita, female (2017 PPP$) (1996)",6880.860755
"Gross National Income Per Capita, female (2017 PPP$) (1997)",7077.209895
"Gross National Income Per Capita, female (2017 PPP$) (1998)",7081.769033
"Gross National Income Per Capita, female (2017 PPP$) (1999)",7180.225325
"Gross National Income Per Capita, female (2017 PPP$) (2000)",7983.659452
"Gross National Income Per Capita, female (2017 PPP$) (2001)",7755.764656
"Gross National Income Per Capita, female (2017 PPP$) (2002)",8124.282983
"Gross National Income Per Capita, female (2017 PPP$) (2003)",8215.628358
"Gross National Income Per Capita, female (2017 PPP$) (2004)",8681.389693
"Gross National Income Per Capita, female (2017 PPP$) (2005)",9012.378875
"Gross National Income Per Capita, female (2017 PPP$) (2006)",9372.481457
"Gross National Income Per Capita, female (2017 PPP$) (2007)",9892.450823
"Gross National Income Per Capita, female (2017 PPP$) (2008)",10094.59906
"Gross National Income Per Capita, female (2017 PPP$) (2009)",10287.83265
"Gross National Income Per Capita, female (2017 PPP$) (2010)",10628.08646
"Gross National Income Per Capita, female (2017 PPP$) (2011)",10956.16691
"Gross National Income Per Capita, female (2017 PPP$) (2012)",10896.65555
"Gross National Income Per Capita, female (2017 PPP$) (2013)",11329.30869
"Gross National Income Per Capita, female (2017 PPP$) (2014)",11138.88046
"Gross National Income Per Capita, female (2017 PPP$) (2015)",10871.77957
"Gross National Income Per Capita, female (2017 PPP$) (2016)",10565.98192
"Gross National Income Per Capita, female (2017 PPP$) (2017)",10795.23939
"Gross National Income Per Capita, female (2017 PPP$) (2018)",10806.25799
"Gross National Income Per Capita, female (2017 PPP$) (2019)",10925.85657
"Gross National Income Per Capita, female (2017 PPP$) (2020)",10445.82413
"Gross National Income Per Capita, female (2017 PPP$) (2021)",11094.10847
"Gross National Income Per Capita, female (2017 PPP$) (2022)",11291.52637
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),
HDI male (1996),
HDI male (1997),
HDI male (1998),
HDI male (1999),
HDI male (2000),0.66700035
HDI male (2001),0.672750388
HDI male (2002),0.677119934
HDI male (2003),0.682010874
HDI male (2004),0.688852537
HDI male (2005),0.695521522
HDI male (2006),0.700981509
HDI male (2007),0.708256066
HDI male (2008),0.715133918
HDI male (2009),0.717219548
HDI male (2010),0.722711281
HDI male (2011),0.728060805
HDI male (2012),0.733241783
HDI male (2013),0.751256276
HDI male (2014),0.755226051
HDI male (2015),0.753006213
HDI male (2016),0.754094903
HDI male (2017),0.759055677
HDI male (2018),0.76290887
HDI male (2019),0.764857891
HDI male (2020),0.758115943
HDI male (2021),0.753557414
HDI male (2022),0.758060299
"Life Expectancy at Birth, male (years) (1990)",63.099
"Life Expectancy at Birth, male (years) (1991)",63.442
"Life Expectancy at Birth, male (years) (1992)",63.799
"Life Expectancy at Birth, male (years) (1993)",64.19
"Life Expectancy at Birth, male (years) (1994)",64.637
"Life Expectancy at Birth, male (years) (1995)",64.905
"Life Expectancy at Birth, male (years) (1996)",65.376
"Life Expectancy at Birth, male (years) (1997)",65.743
"Life Expectancy at Birth, male (years) (1998)",66.091
"Life Expectancy at Birth, male (years) (1999)",66.381
"Life Expectancy at Birth, male (years) (2000)",66.262
"Life Expectancy at Birth, male (years) (2001)",66.644
"Life Expectancy at Birth, male (years) (2002)",66.845
"Life Expectancy at Birth, male (years) (2003)",67.206
"Life Expectancy at Birth, male (years) (2004)",67.537
"Life Expectancy at Birth, male (years) (2005)",68.252
"Life Expectancy at Birth, male (years) (2006)",68.545
"Life Expectancy at Birth, male (years) (2007)",68.956
"Life Expectancy at Birth, male (years) (2008)",69.378
"Life Expectancy at Birth, male (years) (2009)",69.664
"Life Expectancy at Birth, male (years) (2010)",69.844
"Life Expectancy at Birth, male (years) (2011)",70.089
"Life Expectancy at Birth, male (years) (2012)",70.287
"Life Expectancy at Birth, male (years) (2013)",70.745
"Life Expectancy at Birth, male (years) (2014)",71.191
"Life Expectancy at Birth, male (years) (2015)",71.124
"Life Expectancy at Birth, male (years) (2016)",71.092
"Life Expectancy at Birth, male (years) (2017)",71.635
"Life Expectancy at Birth, male (years) (2018)",71.956
"Life Expectancy at Birth, male (years) (2019)",72.203
"Life Expectancy at Birth, male (years) (2020)",70.7
"Life Expectancy at Birth, male (years) (2021)",69.56
"Life Expectancy at Birth, male (years) (2022)",70.296
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",
"Expected Years of Schooling, male (years) (1996)",
"Expected Years of Schooling, male (years) (1997)",
"Expected Years of Schooling, male (years) (1998)",
"Expected Years of Schooling, male (years) (1999)",
"Expected Years of Schooling, male (years) (2000)",12.85404212
"Expected Years of Schooling, male (years) (2001)",12.91045753
"Expected Years of Schooling, male (years) (2002)",12.96712054
"Expected Years of Schooling, male (years) (2003)",13.02403224
"Expected Years of Schooling, male (years) (2004)",13.08119373
"Expected Years of Schooling, male (years) (2005)",13.13860609
"Expected Years of Schooling, male (years) (2006)",13.19627043
"Expected Years of Schooling, male (years) (2007)",13.25418785
"Expected Years of Schooling, male (years) (2008)",13.31235947
"Expected Years of Schooling, male (years) (2009)",13.3707864
"Expected Years of Schooling, male (years) (2010)",13.42946976
"Expected Years of Schooling, male (years) (2011)",13.48841068
"Expected Years of Schooling, male (years) (2012)",13.54761028
"Expected Years of Schooling, male (years) (2013)",14.82141972
"Expected Years of Schooling, male (years) (2014)",14.91386032
"Expected Years of Schooling, male (years) (2015)",14.82756996
"Expected Years of Schooling, male (years) (2016)",14.9012804
"Expected Years of Schooling, male (years) (2017)",15.02128983
"Expected Years of Schooling, male (years) (2018)",15.09226036
"Expected Years of Schooling, male (years) (2019)",14.98781013
"Expected Years of Schooling, male (years) (2020)",14.97253036
"Expected Years of Schooling, male (years) (2021)",14.95001984
"Expected Years of Schooling, male (years) (2022)",14.95001984
"Mean Years of Schooling, male (years) (1990)",3.529216706
"Mean Years of Schooling, male (years) (1991)",3.670019652
"Mean Years of Schooling, male (years) (1992)",3.810822598
"Mean Years of Schooling, male (years) (1993)",3.951625544
"Mean Years of Schooling, male (years) (1994)",4.092428491
"Mean Years of Schooling, male (years) (1995)",4.233231437
"Mean Years of Schooling, male (years) (1996)",4.401463529
"Mean Years of Schooling, male (years) (1997)",4.56969562
"Mean Years of Schooling, male (years) (1998)",4.737927712
"Mean Years of Schooling, male (years) (1999)",4.906159804
"Mean Years of Schooling, male (years) (2000)",5.074391895
"Mean Years of Schooling, male (years) (2001)",5.275538961
"Mean Years of Schooling, male (years) (2002)",5.476686028
"Mean Years of Schooling, male (years) (2003)",5.677833094
"Mean Years of Schooling, male (years) (2004)",5.87898016
"Mean Years of Schooling, male (years) (2005)",6.040915012
"Mean Years of Schooling, male (years) (2006)",6.202849865
"Mean Years of Schooling, male (years) (2007)",6.377349854
"Mean Years of Schooling, male (years) (2008)",6.535840034
"Mean Years of Schooling, male (years) (2009)",6.630050182
"Mean Years of Schooling, male (years) (2010)",6.696469784
"Mean Years of Schooling, male (years) (2011)",6.831920147
"Mean Years of Schooling, male (years) (2012)",7.029739857
"Mean Years of Schooling, male (years) (2013)",7.076990128
"Mean Years of Schooling, male (years) (2014)",7.157330036
"Mean Years of Schooling, male (years) (2015)",7.290649891
"Mean Years of Schooling, male (years) (2016)",7.528450012
"Mean Years of Schooling, male (years) (2017)",7.623449802
"Mean Years of Schooling, male (years) (2018)",7.751580238
"Mean Years of Schooling, male (years) (2019)",7.89424439
"Mean Years of Schooling, male (years) (2020)",8.039534208
"Mean Years of Schooling, male (years) (2021)",8.039534208
"Mean Years of Schooling, male (years) (2022)",8.039534208
"Gross National Income Per Capita, male (2017 PPP$) (1990)",14324.2982
"Gross National Income Per Capita, male (2017 PPP$) (1991)",14344.41629
"Gross National Income Per Capita, male (2017 PPP$) (1992)",13322.8095
"Gross National Income Per Capita, male (2017 PPP$) (1993)",13691.61448
"Gross National Income Per Capita, male (2017 PPP$) (1994)",14294.57332
"Gross National Income Per Capita, male (2017 PPP$) (1995)",15491.47538
"Gross National Income Per Capita, male (2017 PPP$) (1996)",15340.83389
"Gross National Income Per Capita, male (2017 PPP$) (1997)",15489.45467
"Gross National Income Per Capita, male (2017 PPP$) (1998)",15137.1717
"Gross National Income Per Capita, male (2017 PPP$) (1999)",14607.20809
"Gross National Income Per Capita, male (2017 PPP$) (2000)",14495.84635
"Gross National Income Per Capita, male (2017 PPP$) (2001)",14666.57184
"Gross National Income Per Capita, male (2017 PPP$) (2002)",14664.33858
"Gross National Income Per Capita, male (2017 PPP$) (2003)",14602.43397
"Gross National Income Per Capita, male (2017 PPP$) (2004)",15227.16276
"Gross National Income Per Capita, male (2017 PPP$) (2005)",15403.75538
"Gross National Income Per Capita, male (2017 PPP$) (2006)",15831.1196
"Gross National Income Per Capita, male (2017 PPP$) (2007)",16664.99312
"Gross National Income Per Capita, male (2017 PPP$) (2008)",17455.25059
"Gross National Income Per Capita, male (2017 PPP$) (2009)",17026.05805
"Gross National Income Per Capita, male (2017 PPP$) (2010)",18207.1506
"Gross National Income Per Capita, male (2017 PPP$) (2011)",18903.84773
"Gross National Income Per Capita, male (2017 PPP$) (2012)",19298.27638
"Gross National Income Per Capita, male (2017 PPP$) (2013)",19857.37566
"Gross National Income Per Capita, male (2017 PPP$) (2014)",19794.62816
"Gross National Income Per Capita, male (2017 PPP$) (2015)",18710.09808
"Gross National Income Per Capita, male (2017 PPP$) (2016)",17744.11563
"Gross National Income Per Capita, male (2017 PPP$) (2017)",17731.29155
"Gross National Income Per Capita, male (2017 PPP$) (2018)",17733.42503
"Gross National Income Per Capita, male (2017 PPP$) (2019)",17769.87212
"Gross National Income Per Capita, male (2017 PPP$) (2020)",17300.33784
"Gross National Income Per Capita, male (2017 PPP$) (2021)",17705.57406
"Gross National Income Per Capita, male (2017 PPP$) (2022)",18061.22633
Inequality-adjusted Human Development Index (value) (2010),0.547
Inequality-adjusted Human Development Index (value) (2011),0.55
Inequality-adjusted Human Development Index (value) (2012),0.562
Inequality-adjusted Human Development Index (value) (2013),0.582
Inequality-adjusted Human Development Index (value) (2014),0.588
Inequality-adjusted Human Development Index (value) (2015),0.588
Inequality-adjusted Human Development Index (value) (2016),0.57
Inequality-adjusted Human Development Index (value) (2017),0.573
Inequality-adjusted Human Development Index (value) (2018),0.577
Inequality-adjusted Human Development Index (value) (2019),0.581
Inequality-adjusted Human Development Index (value) (2020),0.588
Inequality-adjusted Human Development Index (value) (2021),0.573
Inequality-adjusted Human Development Index (value) (2022),0.577
Coefficient of human inequality (2010),23.53099833
Coefficient of human inequality (2011),23.58128
Coefficient of human inequality (2012),22.476094
Coefficient of human inequality (2013),21.67908533
Coefficient of human inequality (2014),21.30464
Coefficient of human inequality (2015),21.06592367
Coefficient of human inequality (2016),23.073009
Coefficient of human inequality (2017),23.03544467
Coefficient of human inequality (2018),22.81704493
Coefficient of human inequality (2019),22.51677627
Coefficient of human inequality (2020),21.18939173
Coefficient of human inequality (2021),22.53167223
Coefficient of human inequality (2022),22.3911442
Overall loss (%) (2010),24.23822715
Overall loss (%) (2011),24.34662999
Overall loss (%) (2012),23.22404372
Overall loss (%) (2013),22.4
Overall loss (%) (2014),21.9123506
Overall loss (%) (2015),21.80851064
Overall loss (%) (2016),24.30278884
Overall loss (%) (2017),24.40633245
Overall loss (%) (2018),24.27821522
Overall loss (%) (2019),23.95287958
Overall loss (%) (2020),22.42744063
Overall loss (%) (2021),24.20634921
Overall loss (%) (2022),24.07894737
Inequality in life expectancy (2010),12.036635
Inequality in life expectancy (2011),11.64214
Inequality in life expectancy (2012),11.240582
Inequality in life expectancy (2013),10.912716
Inequality in life expectancy (2014),10.63202
Inequality in life expectancy (2015),10.422511
Inequality in life expectancy (2016),10.237947
Inequality in life expectancy (2017),10.075064
Inequality in life expectancy (2018),9.8946648
Inequality in life expectancy (2019),9.7126188
Inequality in life expectancy (2020),9.9904852
Inequality in life expectancy (2021),9.9884567
Inequality in life expectancy (2022),9.5668726
Inequality in eduation (2010),21.08318
Inequality in eduation (2011),22.42191
Inequality in eduation (2012),19.50791
Inequality in eduation (2013),18.90921
Inequality in eduation (2014),18.06657
Inequality in eduation (2015),17.55993
Inequality in eduation (2016),17.90648
Inequality in eduation (2017),16.51122
Inequality in eduation (2018),15.53908
Inequality in eduation (2019),15.14731
Inequality in eduation (2020),13.80275
Inequality in eduation (2021),13.88125
Inequality in eduation (2022),13.88125
Inequality in income (2010),37.47318
