key,value
"Mean Years of Schooling, female (years) (1997)",6.867791316
"Mean Years of Schooling, female (years) (1998)",6.937277205
"Mean Years of Schooling, female (years) (1999)",7.006763094
"Mean Years of Schooling, female (years) (2000)",7.076248982
"Mean Years of Schooling, female (years) (2001)",7.145734871
"Mean Years of Schooling, female (years) (2002)",7.21522076
"Mean Years of Schooling, female (years) (2003)",7.284706649
"Mean Years of Schooling, female (years) (2004)",7.354192537
"Mean Years of Schooling, female (years) (2005)",7.423678426
"Mean Years of Schooling, female (years) (2006)",7.493164315
"Mean Years of Schooling, female (years) (2007)",7.562650204
"Mean Years of Schooling, female (years) (2008)",7.59871006
"Mean Years of Schooling, female (years) (2009)",7.606359959
"Mean Years of Schooling, female (years) (2010)",7.708539963
"Mean Years of Schooling, female (years) (2011)",7.772500038
"Mean Years of Schooling, female (years) (2012)",7.973629951
"Mean Years of Schooling, female (years) (2013)",8.182049751
"Mean Years of Schooling, female (years) (2014)",8.267999649
"Mean Years of Schooling, female (years) (2015)",8.629260063
"Mean Years of Schooling, female (years) (2016)",8.638620377
"Mean Years of Schooling, female (years) (2017)",8.713330269
"Mean Years of Schooling, female (years) (2018)",8.74224027
"Mean Years of Schooling, female (years) (2019)",8.771150271
"Mean Years of Schooling, female (years) (2020)",8.800060272
"Mean Years of Schooling, female (years) (2021)",9.141539574
"Mean Years of Schooling, female (years) (2022)",8.920129776
"Gross National Income Per Capita, female (2017 PPP$) (1990)",3180.568251
"Gross National Income Per Capita, female (2017 PPP$) (1991)",5070.742558
"Gross National Income Per Capita, female (2017 PPP$) (1992)",5330.800625
"Gross National Income Per Capita, female (2017 PPP$) (1993)",5247.102793
"Gross National Income Per Capita, female (2017 PPP$) (1994)",5301.829446
"Gross National Income Per Capita, female (2017 PPP$) (1995)",5401.543484
"Gross National Income Per Capita, female (2017 PPP$) (1996)",5387.748446
"Gross National Income Per Capita, female (2017 PPP$) (1997)",5495.330846
"Gross National Income Per Capita, female (2017 PPP$) (1998)",5871.179555
"Gross National Income Per Capita, female (2017 PPP$) (1999)",5358.204233
"Gross National Income Per Capita, female (2017 PPP$) (2000)",4697.478472
"Gross National Income Per Capita, female (2017 PPP$) (2001)",5756.884171
"Gross National Income Per Capita, female (2017 PPP$) (2002)",5589.477103
"Gross National Income Per Capita, female (2017 PPP$) (2003)",5903.376563
"Gross National Income Per Capita, female (2017 PPP$) (2004)",6647.278238
"Gross National Income Per Capita, female (2017 PPP$) (2005)",6735.623707
"Gross National Income Per Capita, female (2017 PPP$) (2006)",7148.951754
"Gross National Income Per Capita, female (2017 PPP$) (2007)",7153.823956
"Gross National Income Per Capita, female (2017 PPP$) (2008)",7602.936956
"Gross National Income Per Capita, female (2017 PPP$) (2009)",7641.811834
"Gross National Income Per Capita, female (2017 PPP$) (2010)",7842.126206
"Gross National Income Per Capita, female (2017 PPP$) (2011)",8484.015522
"Gross National Income Per Capita, female (2017 PPP$) (2012)",9062.407423
"Gross National Income Per Capita, female (2017 PPP$) (2013)",9296.899112
"Gross National Income Per Capita, female (2017 PPP$) (2014)",9473.96074
"Gross National Income Per Capita, female (2017 PPP$) (2015)",9601.699322
"Gross National Income Per Capita, female (2017 PPP$) (2016)",9610.063748
"Gross National Income Per Capita, female (2017 PPP$) (2017)",9730.170105
"Gross National Income Per Capita, female (2017 PPP$) (2018)",9549.152078
"Gross National Income Per Capita, female (2017 PPP$) (2019)",9507.478799
"Gross National Income Per Capita, female (2017 PPP$) (2020)",9100.36582
"Gross National Income Per Capita, female (2017 PPP$) (2021)",9159.248375
"Gross National Income Per Capita, female (2017 PPP$) (2022)",9147.245608
HDI male (1990),
HDI male (1991),
HDI male (1992),
HDI male (1993),
HDI male (1994),
HDI male (1995),
HDI male (1996),
HDI male (1997),
HDI male (1998),
HDI male (1999),
HDI male (2000),
HDI male (2001),
HDI male (2002),
HDI male (2003),
HDI male (2004),
HDI male (2005),
HDI male (2006),
HDI male (2007),
HDI male (2008),
HDI male (2009),
HDI male (2010),0.745423054
HDI male (2011),0.750304042
HDI male (2012),0.755722433
HDI male (2013),0.762740267
HDI male (2014),0.767343508
HDI male (2015),0.771437813
HDI male (2016),0.767291058
HDI male (2017),0.767403419
HDI male (2018),0.76611693
HDI male (2019),0.761879637
HDI male (2020),0.730636851
HDI male (2021),0.744102182
HDI male (2022),0.768269604
"Life Expectancy at Birth, male (years) (1990)",66.314
"Life Expectancy at Birth, male (years) (1991)",66.55
"Life Expectancy at Birth, male (years) (1992)",67.012
"Life Expectancy at Birth, male (years) (1993)",67.258
"Life Expectancy at Birth, male (years) (1994)",67.657
"Life Expectancy at Birth, male (years) (1995)",67.95
"Life Expectancy at Birth, male (years) (1996)",68.277
"Life Expectancy at Birth, male (years) (1997)",68.599
"Life Expectancy at Birth, male (years) (1998)",68.972
"Life Expectancy at Birth, male (years) (1999)",69.397
"Life Expectancy at Birth, male (years) (2000)",69.799
"Life Expectancy at Birth, male (years) (2001)",70.231
"Life Expectancy at Birth, male (years) (2002)",70.642
"Life Expectancy at Birth, male (years) (2003)",71.031
"Life Expectancy at Birth, male (years) (2004)",71.35
"Life Expectancy at Birth, male (years) (2005)",71.574
"Life Expectancy at Birth, male (years) (2006)",71.714
"Life Expectancy at Birth, male (years) (2007)",71.832
"Life Expectancy at Birth, male (years) (2008)",71.945
"Life Expectancy at Birth, male (years) (2009)",72.154
"Life Expectancy at Birth, male (years) (2010)",72.458
"Life Expectancy at Birth, male (years) (2011)",72.879
"Life Expectancy at Birth, male (years) (2012)",73.332
"Life Expectancy at Birth, male (years) (2013)",73.777
"Life Expectancy at Birth, male (years) (2014)",74.146
"Life Expectancy at Birth, male (years) (2015)",74.391
"Life Expectancy at Birth, male (years) (2016)",74.41
"Life Expectancy at Birth, male (years) (2017)",74.577
"Life Expectancy at Birth, male (years) (2018)",74.623
"Life Expectancy at Birth, male (years) (2019)",74.699
"Life Expectancy at Birth, male (years) (2020)",68.765
"Life Expectancy at Birth, male (years) (2021)",70.26
"Life Expectancy at Birth, male (years) (2022)",75.313
"Expected Years of Schooling, male (years) (1990)",
"Expected Years of Schooling, male (years) (1991)",
"Expected Years of Schooling, male (years) (1992)",
"Expected Years of Schooling, male (years) (1993)",
"Expected Years of Schooling, male (years) (1994)",
"Expected Years of Schooling, male (years) (1995)",
"Expected Years of Schooling, male (years) (1996)",
"Expected Years of Schooling, male (years) (1997)",
"Expected Years of Schooling, male (years) (1998)",
"Expected Years of Schooling, male (years) (1999)",
"Expected Years of Schooling, male (years) (2000)",
"Expected Years of Schooling, male (years) (2001)",
"Expected Years of Schooling, male (years) (2002)",
"Expected Years of Schooling, male (years) (2003)",
"Expected Years of Schooling, male (years) (2004)",
"Expected Years of Schooling, male (years) (2005)",
"Expected Years of Schooling, male (years) (2006)",
"Expected Years of Schooling, male (years) (2007)",
"Expected Years of Schooling, male (years) (2008)",
"Expected Years of Schooling, male (years) (2009)",
"Expected Years of Schooling, male (years) (2010)",14.54395332
"Expected Years of Schooling, male (years) (2011)",14.54916593
"Expected Years of Schooling, male (years) (2012)",14.55438042
"Expected Years of Schooling, male (years) (2013)",14.64877351
"Expected Years of Schooling, male (years) (2014)",14.74316661
"Expected Years of Schooling, male (years) (2015)",14.8375597
"Expected Years of Schooling, male (years) (2016)",14.70800654
"Expected Years of Schooling, male (years) (2017)",14.57845338
"Expected Years of Schooling, male (years) (2018)",14.44890022
"Expected Years of Schooling, male (years) (2019)",14.1671896
"Expected Years of Schooling, male (years) (2020)",14.44118023
"Expected Years of Schooling, male (years) (2021)",14.44118023
"Expected Years of Schooling, male (years) (2022)",14.44118023
"Mean Years of Schooling, male (years) (1990)",7.131390095
"Mean Years of Schooling, male (years) (1991)",7.175875383
"Mean Years of Schooling, male (years) (1992)",7.220360672
"Mean Years of Schooling, male (years) (1993)",7.26484596
"Mean Years of Schooling, male (years) (1994)",7.309331249
"Mean Years of Schooling, male (years) (1995)",7.353816537
"Mean Years of Schooling, male (years) (1996)",7.398301826
"Mean Years of Schooling, male (years) (1997)",7.442787114
"Mean Years of Schooling, male (years) (1998)",7.487272403
"Mean Years of Schooling, male (years) (1999)",7.531757691
"Mean Years of Schooling, male (years) (2000)",7.57624298
"Mean Years of Schooling, male (years) (2001)",7.620728268
"Mean Years of Schooling, male (years) (2002)",7.665213557
"Mean Years of Schooling, male (years) (2003)",7.709698845
"Mean Years of Schooling, male (years) (2004)",7.754184134
"Mean Years of Schooling, male (years) (2005)",7.798669422
"Mean Years of Schooling, male (years) (2006)",7.843154711
"Mean Years of Schooling, male (years) (2007)",7.887639999
"Mean Years of Schooling, male (years) (2008)",7.868229866
"Mean Years of Schooling, male (years) (2009)",7.887340069
"Mean Years of Schooling, male (years) (2010)",8.005860329
"Mean Years of Schooling, male (years) (2011)",8.055830002
"Mean Years of Schooling, male (years) (2012)",8.235899925
"Mean Years of Schooling, male (years) (2013)",8.406599998
"Mean Years of Schooling, male (years) (2014)",8.46432972
"Mean Years of Schooling, male (years) (2015)",8.78015995
"Mean Years of Schooling, male (years) (2016)",8.751899719
"Mean Years of Schooling, male (years) (2017)",8.82324028
"Mean Years of Schooling, male (years) (2018)",8.827583631
"Mean Years of Schooling, male (years) (2019)",8.831926982
"Mean Years of Schooling, male (years) (2020)",8.836270332
"Mean Years of Schooling, male (years) (2021)",9.081819534
"Mean Years of Schooling, male (years) (2022)",9.026610374
"Gross National Income Per Capita, male (2017 PPP$) (1990)",11761.14846
"Gross National Income Per Capita, male (2017 PPP$) (1991)",10399.74648
"Gross National Income Per Capita, male (2017 PPP$) (1992)",10352.02305
"Gross National Income Per Capita, male (2017 PPP$) (1993)",10601.30058
"Gross National Income Per Capita, male (2017 PPP$) (1994)",10971.51732
"Gross National Income Per Capita, male (2017 PPP$) (1995)",10989.1116
"Gross National Income Per Capita, male (2017 PPP$) (1996)",10934.57519
"Gross National Income Per Capita, male (2017 PPP$) (1997)",11295.87146
"Gross National Income Per Capita, male (2017 PPP$) (1998)",11096.82266
"Gross National Income Per Capita, male (2017 PPP$) (1999)",10157.50416
"Gross National Income Per Capita, male (2017 PPP$) (2000)",10684.61937
"Gross National Income Per Capita, male (2017 PPP$) (2001)",10256.07355
"Gross National Income Per Capita, male (2017 PPP$) (2002)",10876.56196
"Gross National Income Per Capita, male (2017 PPP$) (2003)",10675.67961
"Gross National Income Per Capita, male (2017 PPP$) (2004)",10922.31143
"Gross National Income Per Capita, male (2017 PPP$) (2005)",11548.25633
"Gross National Income Per Capita, male (2017 PPP$) (2006)",11684.72853
"Gross National Income Per Capita, male (2017 PPP$) (2007)",11729.94135
"Gross National Income Per Capita, male (2017 PPP$) (2008)",12461.17244
"Gross National Income Per Capita, male (2017 PPP$) (2009)",12286.02892
"Gross National Income Per Capita, male (2017 PPP$) (2010)",12573.33561
"Gross National Income Per Capita, male (2017 PPP$) (2011)",13151.27916
"Gross National Income Per Capita, male (2017 PPP$) (2012)",13433.56317
"Gross National Income Per Capita, male (2017 PPP$) (2013)",13946.7203
"Gross National Income Per Capita, male (2017 PPP$) (2014)",14290.61183
"Gross National Income Per Capita, male (2017 PPP$) (2015)",13791.89929
"Gross National Income Per Capita, male (2017 PPP$) (2016)",13129.52453
"Gross National Income Per Capita, male (2017 PPP$) (2017)",13081.84114
"Gross National Income Per Capita, male (2017 PPP$) (2018)",13025.49396
"Gross National Income Per Capita, male (2017 PPP$) (2019)",12598.67678
"Gross National Income Per Capita, male (2017 PPP$) (2020)",11060.2329
"Gross National Income Per Capita, male (2017 PPP$) (2021)",11838.33764
"Gross National Income Per Capita, male (2017 PPP$) (2022)",12244.69524
Inequality-adjusted Human Development Index (value) (2010),0.575
Inequality-adjusted Human Development Index (value) (2011),0.595
Inequality-adjusted Human Development Index (value) (2012),0.598
Inequality-adjusted Human Development Index (value) (2013),0.606
Inequality-adjusted Human Development Index (value) (2014),0.62
Inequality-adjusted Human Development Index (value) (2015),0.622
Inequality-adjusted Human Development Index (value) (2016),0.623
Inequality-adjusted Human Development Index (value) (2017),0.626
Inequality-adjusted Human Development Index (value) (2018),0.622
Inequality-adjusted Human Development Index (value) (2019),0.621
Inequality-adjusted Human Development Index (value) (2020),0.6
Inequality-adjusted Human Development Index (value) (2021),0.614
Inequality-adjusted Human Development Index (value) (2022),0.63
Coefficient of human inequality (2010),21.26299133
Coefficient of human inequality (2011),19.53358
Coefficient of human inequality (2012),19.85644633
Coefficient of human inequality (2013),19.24949133
Coefficient of human inequality (2014),17.93003367
Coefficient of human inequality (2015),18.15896333
Coefficient of human inequality (2016),17.727594
Coefficient of human inequality (2017),17.44202753
Coefficient of human inequality (2018),17.7899308
Coefficient of human inequality (2019),17.55286967
Coefficient of human inequality (2020),17.59451093
Coefficient of human inequality (2021),17.0952075
Coefficient of human inequality (2022),17.10087423
Overall loss (%) (2010),21.875
Overall loss (%) (2011),19.9192463
Overall loss (%) (2012),20.26666667
Overall loss (%) (2013),19.73509934
Overall loss (%) (2014),18.31357049
Overall loss (%) (2015),18.58638743
Overall loss (%) (2016),18.13403417
Overall loss (%) (2017),17.84776903
Overall loss (%) (2018),18.26544021
Overall loss (%) (2019),18.07387863
Overall loss (%) (2020),18.25613079
Overall loss (%) (2021),17.69436997
Overall loss (%) (2022),17.64705882
Inequality in life expectancy (2010),12.392084
Inequality in life expectancy (2011),11.90227
Inequality in life expectancy (2012),11.445869
Inequality in life expectancy (2013),10.989984
Inequality in life expectancy (2014),10.596791
Inequality in life expectancy (2015),10.27711
Inequality in life expectancy (2016),10.149422
Inequality in life expectancy (2017),9.7874126
Inequality in life expectancy (2018),9.5839424
Inequality in life expectancy (2019),9.379899
Inequality in life expectancy (2020),9.0347528
Inequality in life expectancy (2021),8.8701925
Inequality in life expectancy (2022),8.8871927
Inequality in eduation (2010),17.46091
Inequality in eduation (2011),16.38272
Inequality in eduation (2012),16.42116
Inequality in eduation (2013),15.45371
Inequality in eduation (2014),14.18101
Inequality in eduation (2015),13.80549
Inequality in eduation (2016),13.58159
Inequality in eduation (2017),13.76572
Inequality in eduation (2018),13.89605
Inequality in eduation (2019),13.37391
Inequality in eduation (2020),12.59337
Inequality in eduation (2021),11.80805
Inequality in eduation (2022),11.80805
Inequality in income (2010),33.93598
Inequality in income (2011),30.31575
Inequality in income (2012),31.70231
Inequality in income (2013),31.30478
Inequality in income (2014),29.0123
Inequality in income (2015),30.39429
Inequality in income (2016),29.45177
Inequality in income (2017),28.77295
Inequality in income (2018),29.8898
Inequality in income (2019),29.9048
Inequality in income (2020),31.15541
Inequality in income (2021),30.60738
Inequality in income (2022),30.60738
GII Rank (2022),89
Gender Inequality Index (value) (1990),0.646
