key,value
Expected Years of Schooling (years) (2000),15.68756962
Expected Years of Schooling (years) (2001),16.30578041
Expected Years of Schooling (years) (2002),16.39250946
Expected Years of Schooling (years) (2003),16.26638985
Expected Years of Schooling (years) (2004),16.29898071
Expected Years of Schooling (years) (2005),16.01845932
Expected Years of Schooling (years) (2006),16.17373085
Expected Years of Schooling (years) (2007),16.18906021
Expected Years of Schooling (years) (2008),16.38180923
Expected Years of Schooling (years) (2009),16.7100296
Expected Years of Schooling (years) (2010),17.02877998
Expected Years of Schooling (years) (2011),17.26371956
Expected Years of Schooling (years) (2012),17.23535919
Expected Years of Schooling (years) (2013),17.2339592
Expected Years of Schooling (years) (2014),17.42231941
Expected Years of Schooling (years) (2015),17.58465958
Expected Years of Schooling (years) (2016),17.85773087
Expected Years of Schooling (years) (2017),17.84296989
Expected Years of Schooling (years) (2018),17.85782051
Expected Years of Schooling (years) (2019),18.08637047
Expected Years of Schooling (years) (2020),18.36116028
Expected Years of Schooling (years) (2021),18.97950935
Expected Years of Schooling (years) (2022),18.97950935
Mean Years of Schooling (years) (1990),8.126089428
Mean Years of Schooling (years) (1991),8.192950249
Mean Years of Schooling (years) (1992),8.260361195
Mean Years of Schooling (years) (1993),8.327772141
Mean Years of Schooling (years) (1994),8.395183086
Mean Years of Schooling (years) (1995),8.462594032
Mean Years of Schooling (years) (1996),8.530004978
Mean Years of Schooling (years) (1997),8.597415924
Mean Years of Schooling (years) (1998),8.66482687
Mean Years of Schooling (years) (1999),8.732237816
Mean Years of Schooling (years) (2000),8.799648762
Mean Years of Schooling (years) (2001),8.867059708
Mean Years of Schooling (years) (2002),9.391139984
Mean Years of Schooling (years) (2003),9.915220261
Mean Years of Schooling (years) (2004),10.00709343
Mean Years of Schooling (years) (2005),10.0989666
Mean Years of Schooling (years) (2006),10.19083977
Mean Years of Schooling (years) (2007),10.29859972
Mean Years of Schooling (years) (2008),10.40635967
Mean Years of Schooling (years) (2009),10.54321003
Mean Years of Schooling (years) (2010),10.59963989
Mean Years of Schooling (years) (2011),10.69979
Mean Years of Schooling (years) (2012),10.78507042
Mean Years of Schooling (years) (2013),10.89459991
Mean Years of Schooling (years) (2014),10.90851021
Mean Years of Schooling (years) (2015),10.91755009
Mean Years of Schooling (years) (2016),10.92819023
Mean Years of Schooling (years) (2017),11.01644516
Mean Years of Schooling (years) (2018),11.10470009
Mean Years of Schooling (years) (2019),11.12439013
Mean Years of Schooling (years) (2020),11.14408016
Mean Years of Schooling (years) (2021),11.14408016
Mean Years of Schooling (years) (2022),11.14408016
Gross National Income Per Capita (2017 PPP$) (1990),13588.67644
Gross National Income Per Capita (2017 PPP$) (1991),14790.84536
Gross National Income Per Capita (2017 PPP$) (1992),15920.94513
Gross National Income Per Capita (2017 PPP$) (1993),17102.54385
Gross National Income Per Capita (2017 PPP$) (1994),17828.82733
Gross National Income Per Capita (2017 PPP$) (1995),17032.72048
Gross National Income Per Capita (2017 PPP$) (1996),17709.57534
Gross National Income Per Capita (2017 PPP$) (1997),18899.05591
Gross National Income Per Capita (2017 PPP$) (1998),19334.52072
Gross National Income Per Capita (2017 PPP$) (1999),18440.33403
Gross National Income Per Capita (2017 PPP$) (2000),18080.92481
Gross National Income Per Capita (2017 PPP$) (2001),17058.178
Gross National Income Per Capita (2017 PPP$) (2002),14647.64818
Gross National Income Per Capita (2017 PPP$) (2003),15976.10128
Gross National Income Per Capita (2017 PPP$) (2004),15983.82803
Gross National Income Per Capita (2017 PPP$) (2005),17191.18749
Gross National Income Per Capita (2017 PPP$) (2006),20034.44635
Gross National Income Per Capita (2017 PPP$) (2007),21766.02881
Gross National Income Per Capita (2017 PPP$) (2008),22448.2236
Gross National Income Per Capita (2017 PPP$) (2009),20779.32028
Gross National Income Per Capita (2017 PPP$) (2010),22733.14315
Gross National Income Per Capita (2017 PPP$) (2011),23942.4341
Gross National Income Per Capita (2017 PPP$) (2012),23555.62317
Gross National Income Per Capita (2017 PPP$) (2013),23913.50105
Gross National Income Per Capita (2017 PPP$) (2014),23086.01735
Gross National Income Per Capita (2017 PPP$) (2015),23506.88132
Gross National Income Per Capita (2017 PPP$) (2016),22692.46439
Gross National Income Per Capita (2017 PPP$) (2017),22994.82645
Gross National Income Per Capita (2017 PPP$) (2018),21922.97222
Gross National Income Per Capita (2017 PPP$) (2019),21205.4712
Gross National Income Per Capita (2017 PPP$) (2020),19183.11525
Gross National Income Per Capita (2017 PPP$) (2021),21093.47399
Gross National Income Per Capita (2017 PPP$) (2022),22047.97131
GDI Group (2022),1
Gender Development Index (value) (1990),0.968
Gender Development Index (value) (1991),0.97
Gender Development Index (value) (1992),0.973
Gender Development Index (value) (1993),0.981
Gender Development Index (value) (1994),0.975
Gender Development Index (value) (1995),0.973
Gender Development Index (value) (1996),0.98
Gender Development Index (value) (1997),0.986
Gender Development Index (value) (1998),0.987
Gender Development Index (value) (1999),0.99
Gender Development Index (value) (2000),0.99
Gender Development Index (value) (2001),0.992
Gender Development Index (value) (2002),0.995
Gender Development Index (value) (2003),0.997
Gender Development Index (value) (2004),0.995
Gender Development Index (value) (2005),0.997
Gender Development Index (value) (2006),1.001
Gender Development Index (value) (2007),0.998
Gender Development Index (value) (2008),1.002
Gender Development Index (value) (2009),1
Gender Development Index (value) (2010),0.999
Gender Development Index (value) (2011),0.993
Gender Development Index (value) (2012),1
Gender Development Index (value) (2013),0.999
Gender Development Index (value) (2014),0.996
Gender Development Index (value) (2015),0.998
Gender Development Index (value) (2016),0.994
Gender Development Index (value) (2017),0.994
Gender Development Index (value) (2018),0.998
Gender Development Index (value) (2019),0.998
Gender Development Index (value) (2020),0.999
Gender Development Index (value) (2021),0.99
Gender Development Index (value) (2022),0.995
HDI female (1990),0.707609009
HDI female (1991),0.715119516
HDI female (1992),0.721058616
HDI female (1993),0.729215072
HDI female (1994),0.731724797
HDI female (1995),0.731454238
HDI female (1996),0.740636768
HDI female (1997),0.748403429
HDI female (1998),0.755103815
HDI female (1999),0.767023737
HDI female (2000),0.772934837
HDI female (2001),0.778690928
HDI female (2002),0.780268353
HDI female (2003),0.789283381
HDI female (2004),0.793318286
HDI female (2005),0.797734266
HDI female (2006),0.811190142
HDI female (2007),0.812938859
HDI female (2008),0.822527263
HDI female (2009),0.824214098
HDI female (2010),0.830595208
HDI female (2011),0.833737041
HDI female (2012),0.838603876
HDI female (2013),0.839871877
HDI female (2014),0.839098654
HDI female (2015),0.841618228
HDI female (2016),0.837248557
HDI female (2017),0.841661809
HDI female (2018),0.84267074
HDI female (2019),0.843581654
HDI female (2020),0.832788419
HDI female (2021),0.832734391
HDI female (2022),0.841405452
"Life Expectancy at Birth, female (years) (1990)",74.963
"Life Expectancy at Birth, female (years) (1991)",75.635
"Life Expectancy at Birth, female (years) (1992)",75.719
"Life Expectancy at Birth, female (years) (1993)",75.94
"Life Expectancy at Birth, female (years) (1994)",76.049
"Life Expectancy at Birth, female (years) (1995)",76.243
"Life Expectancy at Birth, female (years) (1996)",76.418
"Life Expectancy at Birth, female (years) (1997)",76.464
"Life Expectancy at Birth, female (years) (1998)",76.758
"Life Expectancy at Birth, female (years) (1999)",76.989
"Life Expectancy at Birth, female (years) (2000)",77.223
"Life Expectancy at Birth, female (years) (2001)",77.59
"Life Expectancy at Birth, female (years) (2002)",78.075
"Life Expectancy at Birth, female (years) (2003)",77.276
"Life Expectancy at Birth, female (years) (2004)",78.103
"Life Expectancy at Birth, female (years) (2005)",78.527
"Life Expectancy at Birth, female (years) (2006)",78.716
"Life Expectancy at Birth, female (years) (2007)",78.515
"Life Expectancy at Birth, female (years) (2008)",78.927
"Life Expectancy at Birth, female (years) (2009)",79.07
"Life Expectancy at Birth, female (years) (2010)",78.838
"Life Expectancy at Birth, female (years) (2011)",79.322
"Life Expectancy at Birth, female (years) (2012)",79.953
"Life Expectancy at Birth, female (years) (2013)",79.927
"Life Expectancy at Birth, female (years) (2014)",80.004
"Life Expectancy at Birth, female (years) (2015)",80.188
"Life Expectancy at Birth, female (years) (2016)",79.67
"Life Expectancy at Birth, female (years) (2017)",80.085
"Life Expectancy at Birth, female (years) (2018)",80.329
"Life Expectancy at Birth, female (years) (2019)",80.681
"Life Expectancy at Birth, female (years) (2020)",79.285
"Life Expectancy at Birth, female (years) (2021)",78.647
"Life Expectancy at Birth, female (years) (2022)",79.277
"Expected Years of Schooling, female (years) (1990)",14.20767627
"Expected Years of Schooling, female (years) (1991)",14.16518868
"Expected Years of Schooling, female (years) (1992)",14.12282816
"Expected Years of Schooling, female (years) (1993)",14.08046764
"Expected Years of Schooling, female (years) (1994)",14.03810711
"Expected Years of Schooling, female (years) (1995)",14.27320104
"Expected Years of Schooling, female (years) (1996)",14.50829497
"Expected Years of Schooling, female (years) (1997)",14.74338889
"Expected Years of Schooling, female (years) (1998)",14.97848282
"Expected Years of Schooling, female (years) (1999)",16.0968399
"Expected Years of Schooling, female (years) (2000)",16.55685043
"Expected Years of Schooling, female (years) (2001)",17.21298027
"Expected Years of Schooling, female (years) (2002)",17.3302002
"Expected Years of Schooling, female (years) (2003)",17.26329041
"Expected Years of Schooling, female (years) (2004)",17.22639084
"Expected Years of Schooling, female (years) (2005)",16.9937191
"Expected Years of Schooling, female (years) (2006)",17.29195023
"Expected Years of Schooling, female (years) (2007)",17.33815956
"Expected Years of Schooling, female (years) (2008)",17.57691956
"Expected Years of Schooling, female (years) (2009)",17.89896965
"Expected Years of Schooling, female (years) (2010)",18.17856026
"Expected Years of Schooling, female (years) (2011)",18.55088997
"Expected Years of Schooling, female (years) (2012)",18.49501038
"Expected Years of Schooling, female (years) (2013)",18.52545929
"Expected Years of Schooling, female (years) (2014)",18.76881027
"Expected Years of Schooling, female (years) (2015)",18.96076012
"Expected Years of Schooling, female (years) (2016)",19.27103043
"Expected Years of Schooling, female (years) (2017)",19.27321053
"Expected Years of Schooling, female (years) (2018)",19.31155968
"Expected Years of Schooling, female (years) (2019)",19.63068962
"Expected Years of Schooling, female (years) (2020)",20.03861046
"Expected Years of Schooling, female (years) (2021)",20.91489983
"Expected Years of Schooling, female (years) (2022)",20.91489983
"Mean Years of Schooling, female (years) (1990)",8.005130755
"Mean Years of Schooling, female (years) (1991)",8.092670441
"Mean Years of Schooling, female (years) (1992)",8.181167412
"Mean Years of Schooling, female (years) (1993)",8.269664383
"Mean Years of Schooling, female (years) (1994)",8.358161354
"Mean Years of Schooling, female (years) (1995)",8.446658325
"Mean Years of Schooling, female (years) (1996)",8.535155296
"Mean Years of Schooling, female (years) (1997)",8.623652267
"Mean Years of Schooling, female (years) (1998)",8.712149239
"Mean Years of Schooling, female (years) (1999)",8.80064621
"Mean Years of Schooling, female (years) (2000)",8.889143181
"Mean Years of Schooling, female (years) (2001)",8.977640152
"Mean Years of Schooling, female (years) (2002)",9.492625237
"Mean Years of Schooling, female (years) (2003)",10.00761032
"Mean Years of Schooling, female (years) (2004)",10.09709676
"Mean Years of Schooling, female (years) (2005)",10.1865832
"Mean Years of Schooling, female (years) (2006)",10.27606964
"Mean Years of Schooling, female (years) (2007)",10.38473463
"Mean Years of Schooling, female (years) (2008)",10.49339962
"Mean Years of Schooling, female (years) (2009)",10.6630497
"Mean Years of Schooling, female (years) (2010)",10.68136024
"Mean Years of Schooling, female (years) (2011)",10.77540016
"Mean Years of Schooling, female (years) (2012)",10.94651031
"Mean Years of Schooling, female (years) (2013)",11.00965023
"Mean Years of Schooling, female (years) (2014)",11.07514
"Mean Years of Schooling, female (years) (2015)",11.08460999
"Mean Years of Schooling, female (years) (2016)",11.06379032
"Mean Years of Schooling, female (years) (2017)",11.17962503
"Mean Years of Schooling, female (years) (2018)",11.29545975
"Mean Years of Schooling, female (years) (2019)",11.34355974
"Mean Years of Schooling, female (years) (2020)",11.39165974
"Mean Years of Schooling, female (years) (2021)",11.39165974
"Mean Years of Schooling, female (years) (2022)",11.39165974
"Gross National Income Per Capita, female (2017 PPP$) (1990)",8089.504152
"Gross National Income Per Capita, female (2017 PPP$) (1991)",8696.006546
"Gross National Income Per Capita, female (2017 PPP$) (1992)",9541.356064
"Gross National Income Per Capita, female (2017 PPP$) (1993)",10805.90925
"Gross National Income Per Capita, female (2017 PPP$) (1994)",11094.56141
"Gross National Income Per Capita, female (2017 PPP$) (1995)",10162.67911
"Gross National Income Per Capita, female (2017 PPP$) (1996)",11172.4399
"Gross National Income Per Capita, female (2017 PPP$) (1997)",12098.70249
"Gross National Income Per Capita, female (2017 PPP$) (1998)",12561.43001
"Gross National Income Per Capita, female (2017 PPP$) (1999)",12304.45356
"Gross National Income Per Capita, female (2017 PPP$) (2000)",12170.81101
"Gross National Income Per Capita, female (2017 PPP$) (2001)",11490.96846
"Gross National Income Per Capita, female (2017 PPP$) (2002)",10051.12191
"Gross National Income Per Capita, female (2017 PPP$) (2003)",11562.8455
"Gross National Income Per Capita, female (2017 PPP$) (2004)",11448.58495
"Gross National Income Per Capita, female (2017 PPP$) (2005)",12200.85027
"Gross National Income Per Capita, female (2017 PPP$) (2006)",14336.58777
"Gross National Income Per Capita, female (2017 PPP$) (2007)",14631.91704
"Gross National Income Per Capita, female (2017 PPP$) (2008)",15819.99918
"Gross National Income Per Capita, female (2017 PPP$) (2009)",14769.79193
"Gross National Income Per Capita, female (2017 PPP$) (2010)",16611.02668
"Gross National Income Per Capita, female (2017 PPP$) (2011)",16536.24349
"Gross National Income Per Capita, female (2017 PPP$) (2012)",16519.44353
"Gross National Income Per Capita, female (2017 PPP$) (2013)",16736.67777
"Gross National Income Per Capita, female (2017 PPP$) (2014)",16180.87009
"Gross National Income Per Capita, female (2017 PPP$) (2015)",16635.8357
"Gross National Income Per Capita, female (2017 PPP$) (2016)",16151.16659
"Gross National Income Per Capita, female (2017 PPP$) (2017)",16492.49491
"Gross National Income Per Capita, female (2017 PPP$) (2018)",16073.82981
"Gross National Income Per Capita, female (2017 PPP$) (2019)",15699.07932
"Gross National Income Per Capita, female (2017 PPP$) (2020)",14476.2118
"Gross National Income Per Capita, female (2017 PPP$) (2021)",15303.16408
"Gross National Income Per Capita, female (2017 PPP$) (2022)",16933.06291
HDI male (1990),0.730877332
HDI male (1991),0.737120735
HDI male (1992),0.740932698
HDI male (1993),0.743570987
HDI male (1994),0.750811924
HDI male (1995),0.751366905
HDI male (1996),0.755676368
HDI male (1997),0.759151639
HDI male (1998),0.764839552
HDI male (1999),0.77438548
HDI male (2000),0.780525464
HDI male (2001),0.784923606
HDI male (2002),0.784019736
HDI male (2003),0.791769824
HDI male (2004),0.79754487
HDI male (2005),0.800046329
HDI male (2006),0.810389235
HDI male (2007),0.81428427
HDI male (2008),0.82127804
HDI male (2009),0.823828265
HDI male (2010),0.83122965
HDI male (2011),0.839211491
HDI male (2012),0.838348322
HDI male (2013),0.8410415
HDI male (2014),0.842200686
HDI male (2015),0.843561951
HDI male (2016),0.842634792
HDI male (2017),0.846455196
HDI male (2018),0.84454992
HDI male (2019),0.844949318
HDI male (2020),0.833979413
HDI male (2021),0.841562592
HDI male (2022),0.845472815
"Life Expectancy at Birth, male (years) (1990)",68.552
"Life Expectancy at Birth, male (years) (1991)",68.957
"Life Expectancy at Birth, male (years) (1992)",69.095
"Life Expectancy at Birth, male (years) (1993)",69.16
"Life Expectancy at Birth, male (years) (1994)",70.18
"Life Expectancy at Birth, male (years) (1995)",69.95
"Life Expectancy at Birth, male (years) (1996)",70.123
"Life Expectancy at Birth, male (years) (1997)",69.705
"Life Expectancy at Birth, male (years) (1998)",70.149
"Life Expectancy at Birth, male (years) (1999)",70.407
"Life Expectancy at Birth, male (years) (2000)",70.583
"Life Expectancy at Birth, male (years) (2001)",70.749
"Life Expectancy at Birth, male (years) (2002)",70.752
"Life Expectancy at Birth, male (years) (2003)",70.83
"Life Expectancy at Birth, male (years) (2004)",71.53
"Life Expectancy at Birth, male (years) (2005)",71.692
"Life Expectancy at Birth, male (years) (2006)",72.066
"Life Expectancy at Birth, male (years) (2007)",71.487
"Life Expectancy at Birth, male (years) (2008)",72.276
"Life Expectancy at Birth, male (years) (2009)",72.694
"Life Expectancy at Birth, male (years) (2010)",72.516
"Life Expectancy at Birth, male (years) (2011)",72.841
"Life Expectancy at Birth, male (years) (2012)",72.939
"Life Expectancy at Birth, male (years) (2013)",73.011
"Life Expectancy at Birth, male (years) (2014)",73.424
"Life Expectancy at Birth, male (years) (2015)",73.294
"Life Expectancy at Birth, male (years) (2016)",72.933
"Life Expectancy at Birth, male (years) (2017)",73.526
"Life Expectancy at Birth, male (years) (2018)",73.631
"Life Expectancy at Birth, male (years) (2019)",73.857
"Life Expectancy at Birth, male (years) (2020)",72.546
"Life Expectancy at Birth, male (years) (2021)",72.182
"Life Expectancy at Birth, male (years) (2022)",72.851
"Expected Years of Schooling, male (years) (1990)",12.60815149
"Expected Years of Schooling, male (years) (1991)",12.57044724
"Expected Years of Schooling, male (years) (1992)",12.53285573
"Expected Years of Schooling, male (years) (1993)",12.49526423
"Expected Years of Schooling, male (years) (1994)",12.45767273
"Expected Years of Schooling, male (years) (1995)",12.66629937
"Expected Years of Schooling, male (years) (1996)",12.87492602
"Expected Years of Schooling, male (years) (1997)",13.08355267
"Expected Years of Schooling, male (years) (1998)",13.29217931
"Expected Years of Schooling, male (years) (1999)",14.28462982
"Expected Years of Schooling, male (years) (2000)",14.85085011
"Expected Years of Schooling, male (years) (2001)",15.42481041
"Expected Years of Schooling, male (years) (2002)",15.48270035
"Expected Years of Schooling, male (years) (2003)",15.30004978
"Expected Years of Schooling, male (years) (2004)",15.40087032
"Expected Years of Schooling, male (years) (2005)",15.07546043
"Expected Years of Schooling, male (years) (2006)",15.09547043
"Expected Years of Schooling, male (years) (2007)",15.08242989
"Expected Years of Schooling, male (years) (2008)",15.2323103
"Expected Years of Schooling, male (years) (2009)",15.56626034
"Expected Years of Schooling, male (years) (2010)",15.92203999
"Expected Years of Schooling, male (years) (2011)",16.02478027
"Expected Years of Schooling, male (years) (2012)",16.02794075
"Expected Years of Schooling, male (years) (2013)",15.99664974
"Expected Years of Schooling, male (years) (2014)",16.13146973
"Expected Years of Schooling, male (years) (2015)",16.26763916
"Expected Years of Schooling, male (years) (2016)",16.50255013
"Expected Years of Schooling, male (years) (2017)",16.47525024
"Expected Years of Schooling, male (years) (2018)",16.46805
"Expected Years of Schooling, male (years) (2019)",16.61041069
"Expected Years of Schooling, male (years) (2020)",16.75852013
"Expected Years of Schooling, male (years) (2021)",17.13032913
"Expected Years of Schooling, male (years) (2022)",17.13032913
"Mean Years of Schooling, male (years) (1990)",8.259140797
"Mean Years of Schooling, male (years) (1991)",8.302909851
"Mean Years of Schooling, male (years) (1992)",8.346910858
"Mean Years of Schooling, male (years) (1993)",8.390911865
"Mean Years of Schooling, male (years) (1994)",8.434912872
"Mean Years of Schooling, male (years) (1995)",8.478913879
"Mean Years of Schooling, male (years) (1996)",8.522914886
"Mean Years of Schooling, male (years) (1997)",8.566915894
"Mean Years of Schooling, male (years) (1998)",8.610916901
"Mean Years of Schooling, male (years) (1999)",8.654917908
"Mean Years of Schooling, male (years) (2000)",8.698918915
"Mean Years of Schooling, male (years) (2001)",8.742919922
"Mean Years of Schooling, male (years) (2002)",9.281219959
"Mean Years of Schooling, male (years) (2003)",9.819519997
"Mean Years of Schooling, male (years) (2004)",9.906956673
"Mean Years of Schooling, male (years) (2005)",9.994393349
"Mean Years of Schooling, male (years) (2006)",10.08183002
"Mean Years of Schooling, male (years) (2007)",10.18976498
"Mean Years of Schooling, male (years) (2008)",10.29769993
"Mean Years of Schooling, male (years) (2009)",10.39671993
"Mean Years of Schooling, male (years) (2010)",10.49977016
"Mean Years of Schooling, male (years) (2011)",10.60984993
"Mean Years of Schooling, male (years) (2012)",10.59395027
"Mean Years of Schooling, male (years) (2013)",10.75255966
"Mean Years of Schooling, male (years) (2014)",10.71323967
"Mean Years of Schooling, male (years) (2015)",10.71998978
"Mean Years of Schooling, male (years) (2016)",10.76696968
"Mean Years of Schooling, male (years) (2017)",10.82360506
"Mean Years of Schooling, male (years) (2018)",10.88024044
"Mean Years of Schooling, male (years) (2019)",10.86911011
"Mean Years of Schooling, male (years) (2020)",10.85797977
"Mean Years of Schooling, male (years) (2021)",10.85797977
"Mean Years of Schooling, male (years) (2022)",10.85797977
"Gross National Income Per Capita, male (2017 PPP$) (1990)",19262.65589
"Gross National Income Per Capita, male (2017 PPP$) (1991)",21076.18836
"Gross National Income Per Capita, male (2017 PPP$) (1992)",22497.32229
"Gross National Income Per Capita, male (2017 PPP$) (1993)",23591.46373
"Gross National Income Per Capita, male (2017 PPP$) (1994)",24765.07208
"Gross National Income Per Capita, male (2017 PPP$) (1995)",24104.18619
"Gross National Income Per Capita, male (2017 PPP$) (1996)",24435.23665
"Gross National Income Per Capita, male (2017 PPP$) (1997)",25893.62201
"Gross National Income Per Capita, male (2017 PPP$) (1998)",26299.82046
"Gross National Income Per Capita, male (2017 PPP$) (1999)",24748.69611
"Gross National Income Per Capita, male (2017 PPP$) (2000)",24155.68821
"Gross National Income Per Capita, male (2017 PPP$) (2001)",22779.6698
"Gross National Income Per Capita, male (2017 PPP$) (2002)",19371.52973
"Gross National Income Per Capita, male (2017 PPP$) (2003)",20510.62078
"Gross National Income Per Capita, male (2017 PPP$) (2004)",20641.45503
"Gross National Income Per Capita, male (2017 PPP$) (2005)",22314.10829
"Gross National Income Per Capita, male (2017 PPP$) (2006)",25881.05074
"Gross National Income Per Capita, male (2017 PPP$) (2007)",29083.28257
"Gross National Income Per Capita, male (2017 PPP$) (2008)",29243.6591
"Gross National Income Per Capita, male (2017 PPP$) (2009)",26936.46763
"Gross National Income Per Capita, male (2017 PPP$) (2010)",29000.90629
"Gross National Income Per Capita, male (2017 PPP$) (2011)",31519.30954
"Gross National Income Per Capita, male (2017 PPP$) (2012)",30750.2741
"Gross National Income Per Capita, male (2017 PPP$) (2013)",31249.21001
"Gross National Income Per Capita, male (2017 PPP$) (2014)",30140.49944
"Gross National Income Per Capita, male (2017 PPP$) (2015)",30523.17425
"Gross National Income Per Capita, male (2017 PPP$) (2016)",29369.54174
"Gross National Income Per Capita, male (2017 PPP$) (2017)",29629.41366
"Gross National Income Per Capita, male (2017 PPP$) (2018)",27889.08013
"Gross National Income Per Capita, male (2017 PPP$) (2019)",26820.92525
"Gross National Income Per Capita, male (2017 PPP$) (2020)",23983.33115
"Gross National Income Per Capita, male (2017 PPP$) (2021)",26999.27963
"Gross National Income Per Capita, male (2017 PPP$) (2022)",27264.83091
Inequality-adjusted Human Development Index (value) (2010),0.716
Inequality-adjusted Human Development Index (value) (2011),0.725
Inequality-adjusted Human Development Index (value) (2012),0.734
Inequality-adjusted Human Development Index (value) (2013),0.737
Inequality-adjusted Human Development Index (value) (2014),0.739
Inequality-adjusted Human Development Index (value) (2015),0.741
Inequality-adjusted Human Development Index (value) (2016),0.74
Inequality-adjusted Human Development Index (value) (2017),0.745
Inequality-adjusted Human Development Index (value) (2018),0.744
Inequality-adjusted Human Development Index (value) (2019),0.744
Inequality-adjusted Human Development Index (value) (2020),0.734
Inequality-adjusted Human Development Index (value) (2021),0.741
Inequality-adjusted Human Development Index (value) (2022),0.747
Coefficient of human inequality (2010),13.83667227
Coefficient of human inequality (2011),13.54875917
Coefficient of human inequality (2012),12.69006307
Coefficient of human inequality (2013),12.61077637
Coefficient of human inequality (2014),12.5218753
Coefficient of human inequality (2015),12.49518417
Coefficient of human inequality (2016),12.44921257
Coefficient of human inequality (2017),12.24447223
Coefficient of human inequality (2018),12.36516543
Coefficient of human inequality (2019),12.36082343
Coefficient of human inequality (2020),12.3575682
Coefficient of human inequality (2021),11.8552085
Coefficient of human inequality (2022),11.74613137
Overall loss (%) (2010),14.14868106
Overall loss (%) (2011),13.89548694
Overall loss (%) (2012),13.03317536
Overall loss (%) (2013),12.88416076
Overall loss (%) (2014),12.75088548
Overall loss (%) (2015),12.82352941
Overall loss (%) (2016),12.73584906
Overall loss (%) (2017),12.66119578
Overall loss (%) (2018),12.67605634
Overall loss (%) (2019),12.77842907
Overall loss (%) (2020),12.72294887
Overall loss (%) (2021),12.20379147
Overall loss (%) (2022),12.01413428
Inequality in life expectancy (2010),9.6777468
Inequality in life expectancy (2011),9.3991375
Inequality in life expectancy (2012),9.1468792
Inequality in life expectancy (2013),8.9122591
Inequality in life expectancy (2014),8.6542559
Inequality in life expectancy (2015),8.4351425
Inequality in life expectancy (2016),8.2353077
Inequality in life expectancy (2017),8.0070467
Inequality in life expectancy (2018),7.8136663
Inequality in life expectancy (2019),7.6287603
Inequality in life expectancy (2020),7.6992846
Inequality in life expectancy (2021),7.6248455
