"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sri Lanka","LKA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183559998869896","","","","0.143920004367828","","","","0.182099997997284","","0.174199998378754","","0.114440001547337","","0.132410004734993","","","0.0973000004887581","0.096050001680851","0.102909997105598","0.120339997112751","0.118179999291897","0.119489997625351","","0.115970000624657","","","",
"Países de ingreso mediano bajo","LMC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52890585524792","","","","","0.585207145855244","","","","0.591143238106666","","0.551070441054575","","0.548229317304348","","0.566895959714283","","0.554788987768017","","","","",
"Ingreso mediano y bajo","LMY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.618126577821108","0.63655373973796","0.683449441042774","0.733237046245187","0.769497073944727","0.815452019902579","0.858705958341924","0.868614813214613","0.956298882303244","1.02835252843647","1.11509923287708","1.13639880781759","1.24797752275884","1.21494180001596","1.36220465079193","1.37195492023721","1.41409456133987","1.3621367232495","1.44874837821429","1.47827741835068","1.67043372611012","1.97476802024293","","",
"Lesotho","LSO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0418500006198883","0.0429500006139278","0.0553199984133244","","","","","0.0291000008583069","","0.0125500001013279","","","","0.0510100014507771","","","","","","","","",
"avanzada del dividendo demográfico","LTE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825404519149623","0.87374543724543","0.897331870353635","0.952971903092094","0.963948239421341","1.02024442390047","1.02744979477157","1.06043974905066","1.09711408147586","1.27414232307671","1.3172454993457","1.29047084346264","1.42968908868515","1.47338911372106","1.53579534984539","1.60911288963821","1.6752404200775","1.66903400283474","1.69397381000051","1.79583520784131","1.95357718000838","2.07527161478852","","",
"Lituania","LTU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491699993610382","0.536670029163361","0.54381000995636","0.502059996128082","0.585529983043671","0.667620003223419","0.657549977302551","0.664129972457886","0.751399993896484","0.74821001291275","0.79203999042511","0.801739990711212","0.78931999206543","0.830839991569519","0.78329998254776","0.9026899933815","0.893040001392365","0.94871997833252","1.03011000156403","1.04340994358063","0.842410027980804","0.896260023117065","0.936619997024536","0.993529975414276","1.13361001014709","1.11074995994568","","",
"Luxemburgo","LUX","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58314001560211","","","1.62349998950958","1.58818995952606","1.55873000621796","1.64885997772217","1.57165002822876","1.54663002490997","1.58838999271393","1.4237300157547","1.42453002929688","1.20664000511169","1.23380994796753","1.21700000762939","1.2522599697113","1.26689994335175","1.23898005485535","1.17180001735687","1.18287003040314","1.09150004386902","1.04215002059937","","",
"Letonia","LVA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.396890014410019","0.366270005702972","0.379220008850098","0.351830005645752","0.434830009937286","0.402630001306534","0.408430010080338","0.35929998755455","0.398400008678436","0.527069985866547","0.646910011768341","0.551069974899292","0.577199995517731","0.448579996824265","0.605710029602051","0.71561998128891","0.663070023059845","0.613210022449493","0.689079999923706","0.619400024414062","0.435140013694763","0.511039972305298","0.638689994812012","0.636269986629486","0.729910016059875","0.740920007228851","","",
"Región Administrativa Especial de Macao, China","MAC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0622400008141994","0.0695699974894524","0.062440000474453","0.0534400008618832","0.0876000002026558","0.0829000025987625","0.0568399988114834","0.101060003042221","0.0540699996054173","0.0501199997961521","0.0442700013518333","0.0478900000452995","0.0511699989438057","0.0877600014209747","0.136490002274513","0.234919995069504","0.171900004148483","0.200790002942085","0.246659994125366","0.451200008392334","0.383659988641739","0.486270010471344","",
"Isla de San Martín (parte francesa)","MAF","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.245820000767708","","","0.546299993991852","0.471789985895157","0.565880000591278","","","0.549870014190674","","","","0.660359978675842","","","","","","","","","","","","","",
"Mónaco","MCO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0371900014579296","0.0382100008428097","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.872959971427917","0.806789994239807","","","","","","0.324050009250641","0.349029988050461","0.398649990558624","0.406219989061356","0.545570015907288","0.534630000591278","0.525569975376129","0.366499990224838","0.337639987468719","0.349070012569427","0.297829985618591","0.314630001783371","0.307350009679794","0.280039995908737","0.257889986038208","0.256260007619858","0.241449996829033","0.235109999775887","0.231539994478226","0.231220006942749","",
"Madagascar","MDG","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183249995112419","0.093800000846386","0.0834200009703636","0.100319996476173","0.181749999523163","0.201729997992516","0.290699988603592","0.1925999969244","0.150959998369217","0.141190007328987","0.120909996330738","0.117640003561974","0.130539998412132","0.099030002951622","0.0906699970364571","","","0.0132099995389581","","0.012640000320971","0.0127499997615814","","","","","","",
"Maldivas","MDV","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África","MEA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.917241291266213","","","","","","","","","","1.61214834965956","1.58805104129301","","",
"México","MEX","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250669986009598","0.276199996471405","0.301959991455078","0.344099998474121","0.306129992008209","0.324180006980896","0.354299992322922","0.393139988183975","0.388159990310669","0.398440003395081","0.369219988584518","0.398330003023148","0.443870007991791","0.47953999042511","0.494850009679794","0.471289992332458","0.420960009098053","0.425029993057251","0.43529999256134","0.42943000793457","0.387780010700226","0.328319996595383","0.306430011987686","0.283939987421036","0.300029993057251","0.282429993152618","0.268550008535385","",
"Islas Marshall","MHL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.619042159903611","0.638250599177883","0.686447828740264","0.7366808793221","0.774238783365263","0.822443680270206","0.86177209508486","0.873324485037396","0.960770097170915","1.03257528607526","1.12015497911358","1.13714018921358","1.24843000269698","1.2162665206561","1.36597804482778","1.3760405446356","1.41566888068575","1.36749632147346","1.44896399235071","1.48015930302136","1.67142320739399","1.97768138427479","","",
"Macedonia del Norte","MKD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.359109997749329","0.408419996500015","0.328090012073517","0.418879985809326","0.293099999427795","0.244609996676445","0.210639998316765","0.232370004057884","0.228249996900558","0.193729996681213","0.170929998159409","0.223580002784729","0.196789994835854","0.216340005397797","0.222760006785393","0.326759994029999","0.438939988613129","0.516460001468658","0.444119989871979","0.435849994421005","0.354389995336533","0.363669991493225","0.367830008268356","0.372640013694763","0.377189993858337","0.383729994297028","",
"Malí","MLI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218549996614456","","","0.583599984645844","","","","","0.314619988203049","","0.291979998350143","","0.157680004835129","","0.173849999904633","","",
"Malta","MLT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.238309994339943","0.235660001635551","0.488229990005493","0.528930008411407","0.578440010547638","0.545390009880066","0.526669979095459","0.50739997625351","0.587409973144531","0.665059983730316","0.804319977760315","0.743359982967377","0.691789984703064","0.715149998664856","0.55689001083374","0.552119970321655","0.576089978218079","0.56427001953125","0.654410004615784","0.666029989719391","","",
"Myanmar","MMR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0701000019907951","0.0403000004589558","0.0507900007069111","0.121699996292591","0.0830999985337257","0.198870003223419","","","","","","","","","","","","","","","0.0348399989306927","0.0635399967432022","0.089259997010231","0.148969992995262","0.145060002803802","0.0399399995803833","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.328891533214785","","","","","","","0.580398324402722","","","","","","",
"Montenegro","MNE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.797720015048981","1.01874005794525","0.924430012702942","1.22991001605988","1.1452100276947","","","","0.314850002527237","","0.374309986829758","0.363200008869171","0.374000012874603","0.324539989233017","0.348980009555817","0.503740012645721","0.36327999830246","","","","",
"Mongolia","MNG","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.167860001325607","0.166429996490479","0.150159999728203","0.187570005655289","0.2674899995327","0.251729995012283","0.251800000667572","0.267769992351532","0.237760007381439","0.191210001707077","0.238269999623299","0.336670011281967","0.304780006408691","0.244379997253418","0.230540007352829","0.23913000524044","0.232460007071495","0.223399996757507","0.156399995088577","0.183449998497963","0.134200006723404","0.101609997451305","0.0926999971270561","0.133009999990463","0.100079998373985","0.0852100029587746","",
"Mariana","MNP","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.373140007257462","","","","0.412129998207092","","0.140009999275208","","0.386350005865097","","","","","0.313120007514954","","","","","","","","",
"Mauritania","MRT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0101899998262525","","","","","",
"Mauricio","MUS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.278990000486374","0.261779993772507","0.310079991817474","0.284020006656647","0.362569987773895","0.368050009012222","0.326039999723434","0.368180006742477","0.360529989004135","","","","","","","0.177729994058609","","","","","0.354229986667633","0.333869993686676","0.35699000954628","0.403239995241165","0.368090003728867","0.309009999036789","",
"Malawi","MWI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malasia","MYS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21645000576973","","0.397890001535416","","0.468989998102188","","0.652540028095245","","0.599900007247925","","0.6110600233078","","0.788469970226288","1.01001000404358","1.03608000278473","1.03341996669769","1.09268999099731","","1.2627500295639","1.27945005893707","1.41516995429993","","1.04025995731354","","0.950879991054535","","","",
"América del Norte","NAC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38902997156803","2.41514749571817","2.44483923579886","2.49138683908303","2.5682707182671","2.59694143681024","2.50998681377908","2.50792927073123","2.44891154716324","2.45812838973701","2.49293948313806","2.54858896154699","2.65916088342182","2.71493537073158","2.62718849540628","2.63912483221469","2.58095747096467","2.60303493785686","2.62369968378134","2.70040112777091","2.7689972653412","2.80989281342605","2.91111092192908","3.06364570413846","3.35365255676947","3.31952980151059","","",
"Namibia","NAM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.139630004763603","","","","0.349860012531281","","","","","","","","","",
"Nueva Caledonia","NCL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.132229998707771","","","","","","","","","","","","0.284440010786057","","","","",
"Nicaragua","NIC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0650999993085861","","","","","0.0349299982190132","","","","","","","","","0.0834399983286858","0.104489997029305","0.10283999890089","0.0893500000238419","0.10741999745369","","","","","","","","",
"Países Bajos","NLD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84092998504639","1.8447699546814","1.74205994606018","1.82281994819641","1.78980004787445","1.79609000682831","1.74542999267578","1.78390002250671","1.7890100479126","1.77388000488281","1.74066996574402","1.67030000686646","1.62268996238708","1.66569995880127","1.70404005050659","1.8813099861145","1.9162700176239","2.15605998039246","2.17330002784729","2.1460599899292","2.15081000328064","2.17857003211975","2.13879990577698","2.18435001373291","2.32182002067566","2.30886006355286","","",
"Noruega","NOR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59350001811981","","1.60436999797821","","1.56019997596741","1.62644994258881","1.67571997642517","1.53974997997284","1.47714996337891","1.44972002506256","1.5579400062561","1.54556000232697","1.71677994728088","1.6411999464035","1.61714005470276","1.61053001880646","1.64216005802155","1.70369005203247","1.92349994182587","2.032870054245","2.08167004585266","2.03482007980347","2.13599991798401","2.24435997009277","1.93798005580902","","",
"Nepal","NPL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0543899983167648","0.259240001440048","0.302199989557266","","","","","","","","","","","","","",
"Nauru","NRU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05648994445801","","0.963869988918304","","1.10028994083405","","1.14891004562378","","1.12042999267578","","1.15763998031616","","1.25214004516602","","1.23224997520447","","1.15339004993439","","1.22817003726959","","1.34912002086639","","1.40640997886658","","1.45474994182587","","",
"Miembros OCDE","OED","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10967631466784","2.13241167780108","2.13493345571036","2.20405917752698","2.24780502703947","2.27960352665988","2.22385433188507","2.21697794032773","2.16807237398981","2.18113628921621","2.2060340868841","2.20777275847066","2.28743691651931","2.36575772829617","2.32841569535948","2.35433413943607","2.37225995662899","2.36374387336712","2.44246647518198","2.47226690653557","2.52441941010623","2.552017152681","2.65770482871478","2.72975975595678","2.95024914709023","2.94643789021852","","",
"Omán","OMN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.119620002806187","0.182809993624687","0.148540005087852","0.18588000535965","0.218659996986389","0.226909995079041","0.199249997735023","0.190310001373291","0.272549986839294","0.315990000963211","0.289779990911484","0.275059998035431","",
"Otros Estados pequeos","OSS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.852677045557083","0.846745267907935","","","","","","","","","","","0.825715239544685","","","","0.999598250751552","","","","","",
"Pakistán","PAK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15565000474453","0.109190002083778","0.115900002419949","0.11565999686718","0.151649996638298","0.198870003223419","","","0.398490011692047","","0.632499992847443","","0.448060005903244","","0.329169988632202","","0.292849987745285","","0.246050000190735","","0.212139993906021","","0.174750000238419","","0.164430007338524","","",
"Panamá","PAN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310099989175797","0.299109995365143","0.269219994544983","0.272049993276596","0.362639993429184","0.360740005970001","0.342200011014938","0.321090012788773","0.226459994912148","0.23183000087738","0.235369995236397","0.18172000348568","0.190650001168251","0.132100000977516","0.14452999830246","0.173040002584457","0.0753400027751923","0.0620599985122681","0.122950002551079","0.107450000941753","0.132400006055832","0.135299995541573","0.133589997887611","0.136240005493164","0.232350006699562","0.17688000202179","0.182429999113083","",
"Perú","PER","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0835999995470047","0.100720003247261","0.0984899997711182","0.112659998238087","0.110959999263287","0.106140002608299","0.108130000531673","0.155780002474785","","","","","","","0.0828199982643127","0.0553000010550022","0.0817399993538857","0.108050003647804","0.117020003497601","0.120080001652241","0.120849996805191","0.126829996705055","0.156959995627403","0.171829998493195","0.139149993658066","0.164350003004074","",
"Filipinas","PHL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.132630005478859","0.125269994139671","","0.106919996440411","","0.104979999363422","","0.109010003507137","","0.112219996750355","","0.132070004940033","","0.156829997897148","","","0.322219997644424","","","","","",
"Palau","PLW","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031580001115799","","","","","","","",
"Polonia","POL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639370024204254","0.643149971961975","0.659709990024567","0.6805499792099","0.640779972076416","0.6215900182724","0.556749999523163","0.538060009479523","0.552500009536743","0.562780022621155","0.55102002620697","0.561930000782013","0.599439978599548","0.661059975624084","0.726189970970154","0.752210021018982","0.889970004558563","0.884829998016357","0.950760006904602","1.00423002243042","0.968209981918335","1.03785002231598","1.20609998703003","1.32334995269775","1.38608002662659","1.43585002422333","","",
"previa al dividendo demográfico","PRE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451310008764267","","","","0.438589990139008","","0.428829997777939","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.549499988555908","0.563740015029907","0.624859988689423","0.681209981441498","0.721560001373291","0.764819979667664","0.721830010414124","0.698019981384277","0.729300022125244","0.757550001144409","0.954479992389679","1.12416994571686","1.44334995746613","1.58001005649567","1.53529000282288","1.4574099779129","1.37861001491547","1.32467997074127","1.28991997241974","1.24329996109009","1.28075003623962","1.3192800283432","1.3495500087738","1.39561998844147","1.61391997337341","1.6807199716568","1.72783005237579","",
"Paraguay","PRY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.066990002989769","0.0749299973249435","0.0613499991595745","0.0606600008904934","0.0609100013971329","","","0.0411299988627434","","","0.0421600006520748","0.0651699975132942","0.0716300010681152","0.0790100023150444","0.0967399999499321","0.11676000058651","0.148880004882812","0.146840006113052","0.137510001659393","0.156969994306564","0.143979996442795","","",
"Ribera Occidental y Gaza","PSE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.197229996323586","0.149140000343323","0.356460005044937","0.361559987068176","","","0.454340010881424","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16218935473883","2.191301315672","2.19415707327306","2.26254374993149","2.32159838481414","2.3538049711104","2.29788342392597","2.28679101296862","2.2376310029409","2.25865916266023","2.28870222669116","2.30168192733461","2.38436277365768","2.45291338646796","2.42304362324684","2.45252735929822","2.4728809079632","2.46591656996859","2.55174824147604","2.57184860565465","2.61908694632262","2.64217346029131","2.75248925072159","2.81463927508097","3.04224977535229","3.0235960388141","","",
"Polinesia Francesa","PYF","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47859999537468","","","0.518830001354218","","","0.531289994716644","","","0.680779993534088","","",
"Rumania","ROU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.674719989299774","0.574509978294373","0.495409995317459","0.398319989442825","0.36625999212265","0.391290009021759","0.37720999121666","0.39708000421524","0.389420002698898","0.412620007991791","0.456820011138916","0.51147997379303","0.552150011062622","0.443949997425079","0.44666001200676","0.474590003490448","0.462399989366531","0.390240013599396","0.382079988718033","0.487960010766983","0.488640010356903","0.506929993629456","0.49728998541832","0.476159989833832","0.465380012989044","0.473019987344742","","",
"Federación de Rusia","RUS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965919971466064","1.04374003410339","0.953830003738403","0.996230006217957","1.04982995986938","1.17693996429443","1.24652004241943","1.28603005409241","1.15132999420166","1.06797003746033","1.07293999195099","1.11610996723175","1.04435002803802","1.2519199848175","1.13020002841949","1.01545000076294","1.02766001224518","1.02732002735138","1.07240998744965","1.10084998607635","1.10238003730774","1.10967004299164","0.990019977092743","1.03531002998352","1.09098994731903","0.961969971656799","0.935840010643005","",
"Rwanda","RWA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.649439990520477","","","0.758729994297028","","","","",
"Asia meridional","SAS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488637830561","0.61737252260491","0.627314253033539","0.650724530217728","0.630640965053373","0.63848520133384","0.641497757996555","0.719290018081665","0.74062627728012","0.760104012652099","0.786319535468244","0.78238620625876","0.826499369615275","0.781574940237745","0.762064155681154","0.70720473864753","0.743990004062653","0.636233487441337","0.678035592804138","0.619025728034281","0.649543452562021","0.599364743639285","0.64175181322042","0.610145683204958","0.630154242814722","","","",
